Arrondissement ou ville liée;Nombre de nouveaux cas rapportés, les dernières 24 heures;Nombre de cas, les derniers 14 jours;Taux de cas pour 100 000 personnes, les derniers 14 jours;Nombre de cas cumulatif, depuis le début de la pandémie;Taux de cas pour 100 000 personnes cumulatif, depuis le début de la pandémie;Nombre de décès, les derniers 14 jours;Taux de mortalité pour 100 000 personnes, les derniers 14 jours;Nombre de décès cumulatif, depuis le début de la pandémie;Taux de mortalité pour 100 000 personnes cumulatif, depuis le début de la pandémie
Ahuntsic–Cartierville;16;364;271,1;9691;7218,9;< 5;n.p.;475;353,8
Anjou;< 5;118;275,7;3301;7713,3;0;;74;172,9
Baie D'urfé;< 5;6;n.p.;82;2144,9;0;;< 5;n.p.
Beaconsfield;-1;19;* 98,3;424;2194,2;0;;19;* 98,3
Côte-des-Neiges–Notre-Dame-de-Grâce;28;484;290,7;11139;6689,3;< 5;n.p.;354;212,6
Côte-Saint-Luc;< 5;86;265;2620;8074,5;0;;112;345,2
Dollard-des-Ormeaux;6;121;247,4;2539;5192,3;0;;120;245,4
Dorval;< 5;40;210,7;762;4014,8;0;;67;353
Hampstead;< 5;10;* 143,4;366;5248,8;0;;5;n.p.
Kirkland;6;34;* 168,7;663;3290,2;0;;33;* 163,8
Lachine;7;116;260,7;2811;6318,4;0;;170;382,1
LaSalle;14;237;308,4;5096;6630,8;< 5;n.p.;238;309,7
L'Île-Bizard–Sainte-Geneviève;< 5;66;358,4;998;5420,1;0;;74;401,9
Mercier–Hochelaga-Maisonneuve;9;354;260,2;8235;6054,1;< 5;n.p.;443;325,7
Montréal Est;< 5;14;* 363,6;259;6727,3;0;;9;* 233,8
Montréal-Nord;8;156;185,2;8492;10081,4;< 5;n.p.;328;389,4
Montréal-Ouest;< 5;9;n.p.;166;3287,1;0;;< 5;n.p.
Mont-Royal;< 5;43;212,1;1076;5306,8;< 5;n.p.;93;458,7
Outremont;< 5;33;* 137,8;1199;5005,4;0;;22;* 91,8
Pierrefonds–Roxboro;9;214;308,8;3846;5550;< 5;n.p.;81;116,9
Plateau Mont-Royal;16;184;176,9;4228;4065,4;< 5;n.p.;171;164,4
Pointe-Claire;5;38;121,1;985;3138,9;< 5;n.p.;53;168,9
Rivière-des-Prairies–Pointe-aux-Trembles;16;312;292,3;8500;7963,1;< 5;n.p.;312;292,3
Rosemont–La Petite Patrie;< 5;254;182;6640;4756,8;0;;321;230
Sainte-Anne-de-Bellevue;0;8;n.p.;131;2642,2;0;;12;* 242
Saint-Laurent;20;391;395,6;7474;7562,6;0;;151;152,8
Saint-Léonard;7;270;344,8;7304;9327,6;< 5;n.p.;133;169,8
Senneville;0;0;;22;* 2388,7;0;;0;
Sud-Ouest;7;145;185,5;3551;4543,8;0;;204;261
Verdun;6;92;132,9;2987;4314,7;0;;192;277,3
Ville-Marie;8;168;188,4;4386;4918,7;0;;116;130,1
Villeray–Saint-Michel–Parc-Extension;14;363;252,3;10169;7069;5;n.p.;189;131,4
Westmount;0;19;* 93,5;684;3367,5;0;;58;285,5
Territoire à confirmer;< 5;67;;1830;;0;;26;
Total à Montréal;224;4835;234,1;122656;5937,9;23;*1,1;4661;225,6
