Arrondissement ou ville liée;Nombre de nouveaux cas rapportés, les dernières 24 heures;Nombre de cas, les derniers 14 jours;Taux de cas pour 100 000 personnes, les derniers 14 jours;Nombre de cas cumulatif, depuis le début de la pandémie;Taux de cas pour 100 000 personnes cumulatif, depuis le début de la pandémie;Nombre de décès, les derniers 14 jours;Taux de mortalité pour 100 000 personnes, les derniers 14 jours;Nombre de décès cumulatif, depuis le début de la pandémie;Taux de mortalité pour 100 000 personnes cumulatif, depuis le début de la pandémie
Ahuntsic–Cartierville;8;135;100,6;20216;15059;< 5;n.p.;528;393,3
Anjou;5;37;86,5;6919;16167,4;< 5;n.p.;85;198,6
Baie D'urfé;< 5;10;* 261,6;301;7873,4;0;;< 5;n.p.
Beaconsfield;0;20;* 103,5;1564;8093,6;0;;27;* 139,7
Côte-des-Neiges–Notre-Dame-de-Grâce;14;193;115,9;24106;14476,3;< 5;n.p.;407;244,4
Côte-Saint-Luc;< 5;49;151;5395;16626,6;0;;129;397,6
Dollard-des-Ormeaux;8;78;159,5;6207;12693,5;0;;131;267,9
Dorval;< 5;26;* 137;2104;11085,4;0;;70;368,8
Hampstead;< 5;26;* 372,9;1084;15545,7;0;;6;n.p.
Kirkland;< 5;31;* 153,8;1955;9701,8;0;;40;198,5
Lachine;5;47;105,6;6330;14228,2;0;;189;424,8
LaSalle;8;79;102,8;11181;14548,6;< 5;n.p.;260;338,3
L'Île-Bizard–Sainte-Geneviève;< 5;28;* 152,1;2400;13034,3;0;;79;429
Mercier–Hochelaga-Maisonneuve;0;162;119,1;19528;14356,3;0;;500;367,6
Montréal Est;0;12;* 311,7;663;17220,8;0;;11;* 285,7
Montréal-Nord;< 5;69;81,9;15336;18206,4;< 5;n.p.;387;459,4
Montréal-Ouest;0;9;n.p.;564;11168,3;0;;< 5;n.p.
Mont-Royal;< 5;29;* 143;2603;12837,8;0;;95;468,5
Outremont;< 5;28;* 116,9;2848;11889,5;< 5;n.p.;31;* 129,4
Pierrefonds–Roxboro;< 5;59;85,1;9012;13004,9;< 5;n.p.;103;148,6
Plateau Mont-Royal;8;119;114,4;12577;12093,3;< 5;n.p.;194;186,5
Pointe-Claire;5;44;140,2;2874;9158,7;< 5;n.p.;65;207,1
Rivière-des-Prairies–Pointe-aux-Trembles;12;125;117,1;17849;16721,5;0;;352;329,8
Rosemont–La Petite Patrie;7;172;123,2;17801;12752,3;0;;352;252,2
Sainte-Anne-de-Bellevue;< 5;11;* 221,9;456;9197,3;0;;14;* 282,4
Saint-Laurent;5;113;114,3;14841;15017;0;;171;173
Saint-Léonard;6;62;79,2;14431;18429,2;0;;167;213,3
Senneville;0;< 5;n.p.;86;9337,7;0;;0;
Sud-Ouest;< 5;97;124,1;9798;12537,3;0;;228;291,7
Verdun;< 5;87;125,7;7649;11048,8;0;;211;304,8
Ville-Marie;< 5;154;172,7;11977;13431,6;< 5;n.p.;153;171,6
Villeray–Saint-Michel–Parc-Extension;12;144;100,1;21933;15246,8;< 5;n.p.;244;169,6
Westmount;< 5;46;226,5;1999;9841,5;0;;64;315,1
Territoire à confirmer;-6;88;;7453;;0;;31;
Total à Montréal;136;2391;115,8;282041;13653,8;16;*0,8;5330;258
