No,RSS,NoRLS,RLS,Cas,Cas actifs,Population,Cas pour 100 000,Cas actifs pour 100 000
01,01 - Bas-Saint-Laurent,0111,0111 - RLS de Kamouraska,2253,33,20859.333333,10800.92,158.49
01,01 - Bas-Saint-Laurent,0112,0112 - RLS de Rivière-du-Loup,4613,42,35045.666667,13162.83,119.29
01,01 - Bas-Saint-Laurent,0113,0113 - RLS de Témiscouata,1970,27,19215,10252.41,140.93
01,01 - Bas-Saint-Laurent,0114,0114 - RLS des Basques,868,6,8566.3333333,10132.69,70.34
01,01 - Bas-Saint-Laurent,0115,0115 - RLS de Rimouski,6002,91,57767,10390.02,157.16
01,01 - Bas-Saint-Laurent,0116,0116 - RLS de La Mitis,1715,20,17995,9530.43,111.63
01,01 - Bas-Saint-Laurent,0117,0117 - RLS de Matane,1736,9,20715.666667,8380.13,43.63
01,01 - Bas-Saint-Laurent,0118,0118 - RLS de La Matapédia,1848,19,17574.333333,10515.33,108.59
01,01 - Bas-Saint-Laurent,,Total (incluant inconnus),21009,247,197738.33333,10624.65,124.96
02,02 - Saguenay-Lac-Saint-Jean,0211,0211 - RLS du Domaine-du-Roy,3035,44,31025.333333,9782.33,142.24
02,02 - Saguenay-Lac-Saint-Jean,0212,0212 - RLS de Maria-Chapdelaine,2643,15,25032.333333,10558.34,60.16
02,02 - Saguenay-Lac-Saint-Jean,0213,0213 - RLS de Lac-Saint-Jean-Est,6235,20,52510,11873.93,38.06
02,02 - Saguenay-Lac-Saint-Jean,0214,0214 - RLS de Jonquière,7338,45,67904,10806.43,66.31
02,02 - Saguenay-Lac-Saint-Jean,0215,0215 - RLS de Chicoutimi,8557,64,79539,10758.24,80.26
02,02 - Saguenay-Lac-Saint-Jean,0216,0216 - RLS de La Baie,2217,31,22589.333333,9814.37,137.22
02,02 - Saguenay-Lac-Saint-Jean,,Total (incluant inconnus),30575,222,278600,10974.52,79.69
03,03 - Capitale-Nationale,0311,0311 - RLS de Portneuf,5543,43,55481.666667,9990.69,76.94
03,03 - Capitale-Nationale,0312,0312 - RLS de Québec-Sud,38291,344,323240,11846.00,105.56
03,03 - Capitale-Nationale,0313,0313 - RLS de Québec-Nord,41510,254,354000,11725.99,71.27
03,03 - Capitale-Nationale,0314,0314 - RLS de Charlevoix,2856,36,28382,10062.72,126.77
03,03 - Capitale-Nationale,,Total (incluant inconnus),89149,687,761103.66667,11713.12,89.62
04,04 - Mauricie et Centre-du-Québec,0411,0411 - RLS du Haut-Saint-Maurice,2196,8,15084,14558.47,53.03
04,04 - Mauricie et Centre-du-Québec,0412,0412 - RLS de la Vallée de la Batiscan,2161,13,25787,8380.19,50.32
04,04 - Mauricie et Centre-du-Québec,0413,0413 - RLS de Maskinongé,2163,7,22901,9445.00,30.58
04,04 - Mauricie et Centre-du-Québec,0414,0414 - RLS du Centre-de-la-Mauricie,6572,70,65575.666667,10022.01,106.15
04,04 - Mauricie et Centre-du-Québec,0415,0415 - RLS de Trois-Rivières,16854,125,145489,11584.38,85.43
04,04 - Mauricie et Centre-du-Québec,0416,0416 - RLS de Bécancour - Nicolet-Yamaska,4689,15,45106,10395.51,33.09
04,04 - Mauricie et Centre-du-Québec,0417,0417 - RLS de Drummond,11199,46,108908.66667,10282.93,41.96
04,04 - Mauricie et Centre-du-Québec,0418,0418 - RLS d'Arthabaska - de l'Érable,13134,73,98815.333333,13291.46,73.55
04,04 - Mauricie et Centre-du-Québec,,Total (incluant inconnus),59212,357,527666.66667,11221.48,67.32
