"Date";"Doses du vaccin COVID-19 reçues (cumulatif)";"Doses du vaccin COVID-19 administrées (cumulatif)"
2022-09-08;23720655;20861789
2022-09-07;23720655;20845342
2022-09-06;23543405;20826803
2022-09-05;23543405;20809064
2022-09-04;23543405;20806358
2022-09-03;23543405;20803024
2022-09-02;23543405;20794192
