"Date";"Doses du vaccin COVID-19 reçues (cumulatif)";"Doses du vaccin COVID-19 administrées (cumulatif)"
2022-04-02;23074695;18708067
2022-04-01;23074695;18688035
2022-03-31;23074695;18670226
2022-03-30;23074695;18648924
2022-03-29;23074695;18631540
2022-03-28;23074695;18622247
