Arrondissement ou ville liée;Nombre de nouveaux cas rapportés, les dernières 24 heures;Nombre de cas, les derniers 14 jours;Taux de cas pour 100 000 personnes, les derniers 14 jours;Nombre de cas cumulatif, depuis le début de la pandémie;Taux de cas pour 100 000 personnes cumulatif, depuis le début de la pandémie;Nombre de décès, les derniers 14 jours;Taux de mortalité pour 100 000 personnes, les derniers 14 jours;Nombre de décès cumulatif, depuis le début de la pandémie;Taux de mortalité pour 100 000 personnes cumulatif, depuis le début de la pandémie
Ahuntsic–Cartierville;10;122;90,9;11642;8672,2;< 5;n.p.;489;364,3
Anjou;6;70;163,6;3891;9092;0;;78;182,3
Baie D'urfé;0;< 5;n.p.;108;2825;0;;< 5;n.p.
Beaconsfield;0;22;* 113,8;570;2949,7;0;;21;* 108,7
Côte-des-Neiges–Notre-Dame-de-Grâce;14;175;105,1;12850;7716,8;0;;371;222,8
Côte-Saint-Luc;8;79;243,5;3080;9492,1;0;;119;366,7
Dollard-des-Ormeaux;5;64;130,9;3099;6337,6;0;;125;255,6
Dorval;0;11;* 58;891;4694,4;0;;68;358,3
Hampstead;< 5;16;* 229,5;463;6639,9;0;;6;n.p.
Kirkland;0;8;n.p.;843;4183,4;< 5;n.p.;35;* 173,7
Lachine;< 5;49;110,1;3211;7217,5;0;;170;382,1
LaSalle;< 5;95;123,6;6211;8081,7;< 5;n.p.;244;317,5
L'Île-Bizard–Sainte-Geneviève;0;7;n.p.;1149;6240,2;0;;76;412,8
Mercier–Hochelaga-Maisonneuve;5;116;85,3;9732;7154,6;0;;450;330,8
Montréal Est;0;6;n.p.;307;7974;0;;9;* 233,8
Montréal-Nord;6;133;157,9;10043;11922,7;0;;336;398,9
Montréal-Ouest;0;< 5;n.p.;234;4633,7;0;;< 5;n.p.
Mont-Royal;0;< 5;n.p.;1193;5883,8;0;;93;458,7
Outremont;< 5;30;* 125,2;1357;5665;0;;29;* 121,1
Pierrefonds–Roxboro;6;78;112,6;4684;6759,3;< 5;n.p.;86;124,1
Plateau Mont-Royal;7;44;42,3;5221;5020,2;0;;172;165,4
Pointe-Claire;-1;11;* 35,1;1166;3715,7;0;;54;172,1
Rivière-des-Prairies–Pointe-aux-Trembles;10;172;161,1;10069;9432,9;< 5;n.p.;320;299,8
Rosemont–La Petite Patrie;9;100;71,6;7834;5612,1;< 5;n.p.;325;232,8
Sainte-Anne-de-Bellevue;0;5;n.p.;183;3691;0;;13;* 262,2
Saint-Laurent;< 5;85;86;9132;9240,3;< 5;n.p.;159;160,9
Saint-Léonard;< 5;151;192,8;8706;11118,1;< 5;n.p.;147;187,7
Senneville;0;< 5;n.p.;32;* 3474,5;0;;0;
Sud-Ouest;< 5;59;75,5;4517;5779,8;0;;206;263,6
Verdun;< 5;43;62,1;3440;4969;< 5;n.p.;199;287,5
Ville-Marie;< 5;57;63,9;5493;6160,1;0;;126;141,3
Villeray–Saint-Michel–Parc-Extension;< 5;178;123,7;12337;8576,1;< 5;n.p.;204;141,8
Westmount;< 5;19;* 93,5;834;4105,9;0;;57;280,6
Territoire à confirmer;< 5;40;;2074;;0;;25;
Total à Montréal;114;2052;99,3;146596;7096,8;16;*0,8;4818;233,2
