Arrondissement ou ville liée;Nombre de nouveaux cas rapportés, les dernières 24 heures;Nombre de cas, les derniers 14 jours;Taux de cas pour 100 000 personnes, les derniers 14 jours;Nombre de cas cumulatif, depuis le début de la pandémie;Taux de cas pour 100 000 personnes cumulatif, depuis le début de la pandémie;Nombre de décès, les derniers 14 jours;Taux de mortalité pour 100 000 personnes, les derniers 14 jours;Nombre de décès cumulatif, depuis le début de la pandémie;Taux de mortalité pour 100 000 personnes cumulatif, depuis le début de la pandémie
Ahuntsic–Cartierville;18;399;297,2;9349;6964,1;< 5;n.p.;473;352,3
Anjou;< 5;107;250;3188;7449,3;0;;74;172,9
Baie D'urfé;0;8;n.p.;76;1988;0;;< 5;n.p.
Beaconsfield;< 5;25;* 129,4;408;2111,4;0;;19;* 98,3
Côte-des-Neiges–Notre-Dame-de-Grâce;33;455;273,2;10691;6420,2;< 5;n.p.;351;210,8
Côte-Saint-Luc;12;142;437,6;2546;7846,4;< 5;n.p.;112;345,2
Dollard-des-Ormeaux;9;132;269,9;2425;4959,2;< 5;n.p.;120;245,4
Dorval;5;46;242,4;727;3830,3;0;;67;353
Hampstead;0;13;* 186,4;356;5105,4;0;;5;n.p.
Kirkland;8;49;243,2;634;3146,2;< 5;n.p.;33;* 163,8
Lachine;8;157;352,9;2714;6100,4;0;;169;379,9
LaSalle;16;200;260,2;4881;6351,1;< 5;n.p.;237;308,4
L'Île-Bizard–Sainte-Geneviève;7;58;315;940;5105,1;0;;74;401,9
Mercier–Hochelaga-Maisonneuve;19;259;190,4;7898;5806,3;< 5;n.p.;441;324,2
Montréal Est;0;8;n.p.;245;6363,6;0;;9;* 233,8
Montréal-Nord;8;175;207,8;8347;9909,3;< 5;n.p.;326;387
Montréal-Ouest;< 5;25;* 495;160;3168,3;0;;< 5;n.p.
Mont-Royal;< 5;53;261,4;1039;5124,3;0;;92;453,7
Outremont;< 5;31;* 129,4;1169;4880,2;< 5;n.p.;22;* 91,8
Pierrefonds–Roxboro;13;161;232,3;3656;5275,8;0;;79;114
Plateau Mont-Royal;14;132;126,9;4058;3901,9;0;;170;163,5
Pointe-Claire;< 5;37;117,9;950;3027,4;0;;52;165,7
Rivière-des-Prairies–Pointe-aux-Trembles;11;243;227,6;8212;7693,2;< 5;n.p.;311;291,4
Rosemont–La Petite Patrie;8;213;152,6;6392;4579,1;< 5;n.p.;319;228,5
Sainte-Anne-de-Bellevue;0;< 5;n.p.;123;2480,8;0;;12;* 242
Saint-Laurent;28;401;405,8;7114;7198,4;< 5;n.p.;151;152,8
Saint-Léonard;16;279;356,3;7064;9021,1;< 5;n.p.;131;167,3
Senneville;0;0;;22;* 2388,7;0;;0;
Sud-Ouest;12;112;143,3;3411;4364,6;< 5;n.p.;204;261
Verdun;15;138;199,3;2910;4203,4;0;;192;277,3
Ville-Marie;7;132;148;4224;4737;< 5;n.p.;116;130,1
Villeray–Saint-Michel–Parc-Extension;15;380;264,2;9827;6831,3;< 5;n.p.;184;127,9
Westmount;< 5;28;* 137,8;665;3273,9;< 5;n.p.;58;285,5
Territoire à confirmer;< 5;47;;1777;;0;;25;
Total à Montréal;299;4646;224,9;118198;5722,1;27;*1,3;4634;224,3
