Arrondissement ou ville liée;Nombre de nouveaux cas rapportés, les dernières 24 heures;Nombre de cas, les derniers 14 jours;Taux de cas pour 100 000 personnes, les derniers 14 jours;Nombre de cas cumulatif, depuis le début de la pandémie;Taux de cas pour 100 000 personnes cumulatif, depuis le début de la pandémie;Nombre de décès, les derniers 14 jours;Taux de mortalité pour 100 000 personnes, les derniers 14 jours;Nombre de décès cumulatif, depuis le début de la pandémie;Taux de mortalité pour 100 000 personnes cumulatif, depuis le début de la pandémie
Ahuntsic–Cartierville;5;126;93,9;20233;15071,7;< 5;n.p.;528;393,3
Anjou;< 5;38;88,8;6928;16188,4;< 5;n.p.;85;198,6
Baie D'urfé;< 5;12;* 313,9;303;7925,7;0;;< 5;n.p.
Beaconsfield;0;19;* 98,3;1567;8109,1;0;;27;* 139,7
Côte-des-Neiges–Notre-Dame-de-Grâce;12;184;110,5;24124;14487,1;0;;407;244,4
Côte-Saint-Luc;6;50;154,1;5405;16657,4;0;;129;397,6
Dollard-des-Ormeaux;11;84;171,8;6222;12724,2;0;;131;267,9
Dorval;< 5;26;* 137;2106;11095,9;0;;70;368,8
Hampstead;< 5;27;* 387,2;1092;15660,4;0;;6;n.p.
Kirkland;< 5;31;* 153,8;1959;9721,6;0;;40;198,5
Lachine;< 5;41;92,2;6335;14239,5;0;;189;424,8
LaSalle;9;82;106,7;11193;14564,2;< 5;n.p.;260;338,3
L'Île-Bizard–Sainte-Geneviève;14;46;249,8;2419;13137,5;0;;79;429
Mercier–Hochelaga-Maisonneuve;7;155;114;19550;14372,5;0;;500;367,6
Montréal Est;0;10;* 259,7;664;17246,8;0;;11;* 285,7
Montréal-Nord;5;75;89;15351;18224,2;< 5;n.p.;387;459,4
Montréal-Ouest;< 5;9;n.p.;566;11207,9;0;;< 5;n.p.
Mont-Royal;5;27;* 133,2;2608;12862,5;0;;95;468,5
Outremont;8;34;* 141,9;2861;11943,7;< 5;n.p.;31;* 129,4
Pierrefonds–Roxboro;< 5;56;80,8;9024;13022,2;< 5;n.p.;103;148,6
Plateau Mont-Royal;9;128;123,1;12600;12115,4;0;;194;186,5
Pointe-Claire;-1;40;127,5;2882;9184,2;< 5;n.p.;65;207,1
Rivière-des-Prairies–Pointe-aux-Trembles;6;114;106,8;17865;16736,5;0;;352;329,8
Rosemont–La Petite Patrie;10;161;115,3;17821;12766,7;0;;352;252,2
Sainte-Anne-de-Bellevue;< 5;17;* 342,9;464;9358,6;0;;14;* 282,4
Saint-Laurent;7;102;103,2;14856;15032,2;0;;171;173
Saint-Léonard;9;68;86,8;14449;18452,2;0;;167;213,3
Senneville;< 5;< 5;n.p.;88;9554,8;0;;0;
Sud-Ouest;7;96;122,8;9813;12556,5;0;;228;291,7
Verdun;10;87;125,7;7665;11071,9;0;;211;304,8
Ville-Marie;8;145;162,6;11992;13448,5;< 5;n.p.;153;171,6
Villeray–Saint-Michel–Parc-Extension;7;125;86,9;21955;15262,1;< 5;n.p.;244;169,6
Westmount;< 5;36;* 177,2;2004;9866,1;0;;64;315,1
Territoire à confirmer;-2;96;;7473;;0;;31;
Total à Montréal;177;2351;113,8;282438;13673;11;*0,5;5330;258
