Arrondissement ou ville liée;Nombre de nouveaux cas rapportés, les dernières 24 heures;Nombre de cas, les derniers 14 jours;Taux de cas pour 100 000 personnes, les derniers 14 jours;Nombre de cas cumulatif, depuis le début de la pandémie;Taux de cas pour 100 000 personnes cumulatif, depuis le début de la pandémie;Nombre de décès, les derniers 14 jours;Taux de mortalité pour 100 000 personnes, les derniers 14 jours;Nombre de décès cumulatif, depuis le début de la pandémie;Taux de mortalité pour 100 000 personnes cumulatif, depuis le début de la pandémie
Ahuntsic–Cartierville;37;671;499,8;7588;5652,4;21;*15,6;437;325,5
Anjou;13;245;572,5;2485;5806,6;< 5;n.p.;65;151,9
Baie D'urfé;0;< 5;n.p.;67;1752,6;0;;< 5;n.p.
Beaconsfield;0;36;* 186,3;328;1697,4;< 5;n.p.;17;* 88
Côte-des-Neiges–Notre-Dame-de-Grâce;32;666;400;8391;5039;< 5;n.p.;329;197,6
Côte-Saint-Luc;7;80;246,5;1920;5917,2;< 5;n.p.;104;320,5
Dollard-des-Ormeaux;11;192;392,6;1930;3946,9;5;n.p.;115;235,2
Dorval;< 5;35;* 184,4;586;3087,5;0;;67;353
Hampstead;0;24;* 344,2;293;4201,9;0;;< 5;n.p.
Kirkland;< 5;27;* 134;488;2421,7;0;;30;* 148,9
Lachine;6;156;350,6;2182;4904,6;0;;160;359,6
LaSalle;17;257;334,4;4041;5258,1;10;*13;227;295,4
L'Île-Bizard–Sainte-Geneviève;< 5;56;304,1;799;4339,3;< 5;n.p.;71;385,6
Mercier–Hochelaga-Maisonneuve;34;452;332,3;6468;4755;7;n.p.;419;308
Montréal Est;< 5;12;* 311,7;202;5246,8;< 5;n.p.;6;n.p.
Montréal-Nord;30;517;613,8;7079;8404;15;*17,8;313;371,6
Montréal-Ouest;-1;7;n.p.;117;2316,8;0;;< 5;n.p.
Mont-Royal;< 5;42;207,1;846;4172,4;< 5;n.p.;91;448,8
Outremont;6;54;225,4;975;4070,3;0;;19;* 79,3
Pierrefonds–Roxboro;13;261;376,6;2862;4130;< 5;n.p.;74;106,8
Plateau Mont-Royal;6;185;177,9;3310;3182,7;12;*11,5;166;159,6
Pointe-Claire;< 5;32;* 102;777;2476,1;0;;48;153
Rivière-des-Prairies–Pointe-aux-Trembles;44;594;556,5;6745;6318,9;9;n.p.;295;276,4
Rosemont–La Petite Patrie;35;347;248,6;5414;3878,5;14;*10;304;217,8
Sainte-Anne-de-Bellevue;0;13;* 262,2;106;2138;0;;12;* 242
Saint-Laurent;18;531;537,3;5279;5341,6;5;n.p.;125;126,5
Saint-Léonard;48;520;664,1;5542;7077,5;8;n.p.;108;137,9
Senneville;0;< 5;n.p.;21;* 2280,1;0;;0;
Sud-Ouest;24;188;240,6;2960;3787,5;< 5;n.p.;199;254,6
Verdun;10;155;223,9;2330;3365,6;< 5;n.p.;183;264,3
Ville-Marie;17;260;291,6;3625;4065,3;< 5;n.p.;107;120
Villeray–Saint-Michel–Parc-Extension;59;699;485,9;7963;5535,5;12;*8,3;165;114,7
Westmount;< 5;56;275,7;582;2865,3;0;;53;260,9
Territoire à confirmer;12;80;;1592;;< 5;;23;
Total à Montréal;494;7454;360,9;95893;4642,3;144;7;4340;210,1
