No,RSS,NoRLS,RLS,Cas,Cas actifs,Population,Cas pour 100 000,Cas actifs pour 100 000
01,01 - Bas-Saint-Laurent,0111,0111 - RLS de Kamouraska,742,5,20742,3577.28,24.15
01,01 - Bas-Saint-Laurent,0112,0112 - RLS de Rivière-du-Loup,1366,n.d.,34840,3920.78,n.d.
01,01 - Bas-Saint-Laurent,0113,0113 - RLS de Témiscouata,423,0,19055.5,2219.83,0.00
01,01 - Bas-Saint-Laurent,0114,0114 - RLS des Basques,222,0,8507,2609.62,0.00
01,01 - Bas-Saint-Laurent,0115,0115 - RLS de Rimouski,890,11,57728,1541.71,19.02
01,01 - Bas-Saint-Laurent,0116,0116 - RLS de La Mitis,212,9,17948.5,1181.16,50.23
01,01 - Bas-Saint-Laurent,0117,0117 - RLS de Matane,277,n.d.,20658.5,1340.85,n.d.
01,01 - Bas-Saint-Laurent,0118,0118 - RLS de La Matapédia,357,32,17455,2045.26,183.95
01,01 - Bas-Saint-Laurent,,Total (incluant inconnus),4489,63,196934.5,2279.44,32.01
02,02 - Saguenay-Lac-Saint-Jean,0211,0211 - RLS du Domaine-du-Roy,812,0,31025,2617.24,0.00
02,02 - Saguenay-Lac-Saint-Jean,0212,0212 - RLS de Maria-Chapdelaine,1141,8,25019.5,4560.44,32.03
02,02 - Saguenay-Lac-Saint-Jean,0213,0213 - RLS de Lac-Saint-Jean-Est,2860,0,52281,5470.44,0.00
02,02 - Saguenay-Lac-Saint-Jean,0214,0214 - RLS de Jonquière,2541,5,67384,3770.92,7.42
02,02 - Saguenay-Lac-Saint-Jean,0215,0215 - RLS de Chicoutimi,3267,7,79237.5,4123.05,8.83
02,02 - Saguenay-Lac-Saint-Jean,0216,0216 - RLS de La Baie,829,n.d.,22558,3674.97,n.d.
02,02 - Saguenay-Lac-Saint-Jean,,Total (incluant inconnus),11459,22,277505,4129.29,7.93
03,03 - Capitale-Nationale,0311,0311 - RLS de Portneuf,2184,n.d.,55121,3962.19,n.d.
03,03 - Capitale-Nationale,0312,0312 - RLS de Québec-Sud,15572,102,321832.5,4838.54,31.61
03,03 - Capitale-Nationale,0313,0313 - RLS de Québec-Nord,16594,114,352784,4703.73,32.19
03,03 - Capitale-Nationale,0314,0314 - RLS de Charlevoix,704,n.d.,28065.5,2508.42,n.d.
03,03 - Capitale-Nationale,,Total (incluant inconnus),35332,222,757803,4662.43,29.20
04,04 - Mauricie et Centre-du-Québec,0411,0411 - RLS du Haut-Saint-Maurice,456,n.d.,15002,3039.59,n.d.
04,04 - Mauricie et Centre-du-Québec,0412,0412 - RLS de la Vallée de la Batiscan,573,n.d.,25591.5,2239.02,n.d.
04,04 - Mauricie et Centre-du-Québec,0413,0413 - RLS de Maskinongé,760,25,22969.5,3308.74,108.80
04,04 - Mauricie et Centre-du-Québec,0414,0414 - RLS du Centre-de-la-Mauricie,1760,18,64680,2721.09,27.81
04,04 - Mauricie et Centre-du-Québec,0415,0415 - RLS de Trois-Rivières,4766,68,143710,3316.40,47.22
04,04 - Mauricie et Centre-du-Québec,0416,0416 - RLS de Bécancour - Nicolet-Yamaska,1209,14,44674,2706.27,31.30
04,04 - Mauricie et Centre-du-Québec,0417,0417 - RLS de Drummond,4541,20,108252,4194.84,18.41
04,04 - Mauricie et Centre-du-Québec,0418,0418 - RLS d'Arthabaska - de l'Érable,3947,63,98452.5,4009.04,63.86
04,04 - Mauricie et Centre-du-Québec,,Total (incluant inconnus),18097,215,523331.5,3458.04,41.01
05,05 - Estrie,0511,0511 - RLS de la Pommeraie,1459,50,56363,2588.58,88.34
05,05 - Estrie,0512,0512 - RLS de la Haute-Yamaska,4195,71,106352,3944.45,66.45
05,05 - Estrie,0513,0513 - RLS de Memphrémagog,1251,125,52727.5,2372.58,236.11
05,05 - Estrie,0514,0514 - RLS de Coaticook,687,13,18758.5,3662.34,69.24
05,05 - Estrie,0515,0515 - RLS de Sherbrooke,6368,206,170859,3727.05,120.02
05,05 - Estrie,0516,0516 - RLS de Val Saint-François,996,24,31559.5,3155.94,75.88
05,05 - Estrie,0517,0517 - RLS d'Asbestos,882,35,14238.5,6194.47,246.13
05,05 - Estrie,0518,0518 - RLS du Haut-Saint-François,836,83,22777.5,3670.29,363.94
05,05 - Estrie,0519,0519 - RLS du Granit,1898,100,21331,8897.85,469.24
05,05 - Estrie,,Total (incluant inconnus),18589,708,494966.5,3755.61,142.52
06,06 - Montréal,0611,0611 - RLS de Pierrefonds - Lac Saint-Louis,12140,109,224851,5399.13,48.42
06,06 - Montréal,0612,0612 - RLS de Dorval - Lachine - Lasalle,10596,96,149985,7064.71,63.81
06,06 - Montréal,0621,0621 - RLS de Côte-Saint-Luc - NDG - Montréal-Ouest,8221,133,131806.5,6237.17,100.61
06,06 - Montréal,0622,0622 - RLS de Côte-des-Neiges - Métro - Parc-Extension,17820,184,246803,7220.33,74.22
06,06 - Montréal,0631,0631 - RLS de Verdun - Côte St-Paul - St-Henri - Pointe-St-Charles,8701,167,166781,5217.02,99.80
06,06 - Montréal,0632,0632 - RLS des Faubourgs - Plateau-Mont-Royal - St-Louis-du-Parc,8284,117,162162,5108.47,71.78
06,06 - Montréal,0641,0641 - RLS du Nord de l'Île - Saint-Laurent,14674,86,162793,9013.90,52.54
06,06 - Montréal,0642,0642 - RLS d'Ahuntsic - Montréal-Nord,16910,140,172965.5,9776.52,80.73
06,06 - Montréal,0643,0643 - RLS de la Petite Patrie - Villeray,6088,120,115764,5258.98,103.41
06,06 - Montréal,0651,0651 - RLS de Saint-Léonard - Saint-Michel,15146,238,139539.5,10854.27,170.10
06,06 - Montréal,0652,0652 - RLS de Rivière-des-Prairies - Anjou - Montréal-Est,18394,264,209153.5,8794.50,125.96
06,06 - Montréal,0653,0653 - RLS de Hochelaga - Mercier-Ouest - Rosemont,12125,189,189456.5,6399.89,99.57
06,06 - Montréal,,Total (incluant inconnus),152081,1891,2072060.5,7339.60,90.98
07,07 - Outaouais,0711,0711 - RLS du Pontiac,448,17,20175.5,2220.51,84.16
07,07 - Outaouais,0712,0712 - RLS de la Vallée-de-la-Gatineau,602,n.d.,20531.5,2932.08,n.d.
07,07 - Outaouais,0713,0713 - RLS des Collines-de-l'Outaouais,882,13,39071.5,2257.40,33.12
07,07 - Outaouais,0714,0714 - RLS de Grande-Rivière - Hull - Gatineau,10900,65,265865.5,4099.82,24.33
07,07 - Outaouais,0715,0715 - RLS de la Vallée-de-la-Lièvre et de la Petite Nation,1580,n.d.,57100,2767.08,n.d.
07,07 - Outaouais,,Total (incluant inconnus),14429,101,402744,3582.67,24.97
08,08 - Abitibi-Témiscamingue,0811,0811 - RLS de l'Abitibi-Ouest,120,n.d.,20503.5,585.27,n.d.
08,08 - Abitibi-Témiscamingue,0812,0812 - RLS de l'Abitibi,308,0,24736.5,1245.12,0.00
08,08 - Abitibi-Témiscamingue,0813,0813 - RLS de Rouyn-Noranda,435,0,43239,1006.04,0.00
08,08 - Abitibi-Témiscamingue,0814,0814 - RLS de la Vallée-de-l'Or,333,5,43569.5,764.30,11.47
08,08 - Abitibi-Témiscamingue,0815,0815 - RLS du Témiscaming,106,19,15588.5,679.99,122.19
08,08 - Abitibi-Témiscamingue,,Total (incluant inconnus),1307,25,147637,885.28,16.93
09,09 - Côte-Nord,0911,0911 - RLS de Caniapiscau,12,0,3216,373.13,0.00
09,09 - Côte-Nord,0912,0912 - RLS de la Haute-Côte-Nord - Manicouagan,504,59,40315.5,1250.14,147.00
09,09 - Côte-Nord,0913,0913 - RLS de Port-Cartier,96,n.d.,7285.5,1317.69,n.d.
