Arrondissement ou ville liée;Nombre de nouveaux cas rapportés, les dernières 24 heures;Nombre de cas, les derniers 14 jours;Taux de cas pour 100 000 personnes, les derniers 14 jours;Nombre de cas cumulatif, depuis le début de la pandémie;Taux de cas pour 100 000 personnes cumulatif, depuis le début de la pandémie;Nombre de décès, les derniers 14 jours;Taux de mortalité pour 100 000 personnes, les derniers 14 jours;Nombre de décès cumulatif, depuis le début de la pandémie;Taux de mortalité pour 100 000 personnes cumulatif, depuis le début de la pandémie
Ahuntsic–Cartierville;13;333;248,1;8762;6526,9;5;n.p.;463;344,9
Anjou;< 5;163;380,9;2994;6996;< 5;n.p.;73;170,6
Baie D'urfé;0;0;;67;1752,6;0;;< 5;n.p.
Beaconsfield;0;8;n.p.;371;1919,9;0;;18;* 93,1
Côte-des-Neiges–Notre-Dame-de-Grâce;37;601;360,9;9946;5972,9;< 5;n.p.;347;208,4
Côte-Saint-Luc;12;158;486,9;2330;7180,7;0;;109;335,9
Dollard-des-Ormeaux;< 5;112;229;2248;4597,2;< 5;n.p.;119;243,4
Dorval;0;27;* 142,3;674;3551,1;0;;67;353
Hampstead;< 5;14;* 200,8;328;4703,9;0;;5;n.p.
Kirkland;< 5;34;* 168,7;560;2779;0;;31;* 153,8
Lachine;5;69;155,1;2532;5691,3;< 5;n.p.;169;379,9
LaSalle;< 5;150;195,2;4587;5968,5;< 5;n.p.;234;304,5
L'Île-Bizard–Sainte-Geneviève;0;23;* 124,9;872;4735,8;< 5;n.p.;74;401,9
Mercier–Hochelaga-Maisonneuve;10;228;167,6;7408;5446,1;9;n.p.;439;322,7
Montréal Est;< 5;8;n.p.;228;5922,1;0;;8;n.p.
Montréal-Nord;12;216;256,4;8013;9512,8;< 5;n.p.;322;382,3
Montréal-Ouest;0;6;n.p.;128;2534,7;0;;< 5;n.p.
Mont-Royal;< 5;36;* 177,5;963;4749,5;0;;92;453,7
Outremont;< 5;43;179,5;1100;4592,1;0;;21;* 87,7
Pierrefonds–Roxboro;26;187;269,9;3393;4896,3;0;;79;114
Plateau Mont-Royal;6;141;135,6;3835;3687,5;0;;168;161,5
Pointe-Claire;< 5;51;162,5;888;2829,8;< 5;n.p.;52;165,7
Rivière-des-Prairies–Pointe-aux-Trembles;18;279;261,4;7822;7327,9;< 5;n.p.;307;287,6
Rosemont–La Petite Patrie;17;200;143,3;6071;4349,2;0;;314;224,9
Sainte-Anne-de-Bellevue;0;< 5;n.p.;118;2380;0;;12;* 242
Saint-Laurent;19;365;369,3;6510;6587,2;< 5;n.p.;144;145,7
Saint-Léonard;7;236;301,4;6651;8493,7;< 5;n.p.;126;160,9
Senneville;0;0;;22;* 2388,7;0;;0;
Sud-Ouest;5;89;113,9;3242;4148,4;0;;203;259,8
Verdun;11;136;196,4;2680;3871,2;0;;192;277,3
Ville-Marie;6;116;130,1;4012;4499,3;< 5;n.p.;115;129
Villeray–Saint-Michel–Parc-Extension;23;338;235;9260;6437,1;< 5;n.p.;179;124,4
Westmount;0;15;* 73,8;621;3057,3;0;;57;280,6
Territoire à confirmer;-4;40;;1714;;0;;25;
Total à Montréal;247;4426;214,3;110950;5371,2;41;2;4570;221,2
