date,Regroupement,Croisement,Nom,new_doses_1d,new_doses_2d,total_doses_1d,total_doses_2d,new_doses,total_doses,perc_1d,perc_2d,cvac_cum_tot_ade_p,per_quo_1_n,per_quo_2_n,per_cum_1_n,per_cum_2_n,vac_quo_tot_m
2020-12-14,Région,RSS99,Ensemble du Québec,292,0,292,0,292,292,0.003106097,0.0,0.0005550819999999999,263.0,0.0,263.0,0.0,42.0
2020-12-15,Région,RSS99,Ensemble du Québec,1168,0,1460,0,1168,1460,0.016487113,0.0,0.001759728,1133.0,0.0,1396.0,0.0,209.0
2020-12-16,Région,RSS99,Ensemble du Québec,948,0,2408,0,948,2408,0.027706854,0.0,0.002562825,950.0,0.0,2346.0,0.0,344.0
2020-12-17,Région,RSS99,Ensemble du Québec,901,0,3309,0,901,3309,0.038359702,0.0,0.00324782,902.0,0.0,3248.0,0.0,473.0
2020-12-18,Région,RSS99,Ensemble du Québec,721,0,4030,0,721,4030,0.046886705,0.0,0.004228071,722.0,0.0,3970.0,0.0,576.0
2020-12-19,Région,RSS99,Ensemble du Québec,720,0,4750,0,720,4750,0.055390087000000005,0.0,0.004960305999999999,720.0,0.0,4690.0,0.0,679.0
2020-12-20,Région,RSS99,Ensemble du Québec,115,0,4865,0,115,4865,0.056748266,0.0,0.00513746,115.0,0.0,4805.0,0.0,695.0
2020-12-21,Région,RSS99,Ensemble du Québec,503,0,5368,0,503,5368,0.062547101,0.0,0.006212193,491.0,0.0,5296.0,0.0,725.0
2020-12-22,Région,RSS99,Ensemble du Québec,2019,0,7387,0,2019,7387,0.085647956,0.0,0.01027492,1956.0,0.0,7252.0,0.0,847.0
2020-12-23,Région,RSS99,Ensemble du Québec,3757,0,11144,0,3757,11144,0.129629339,0.0,0.015117124,3724.0,0.0,10976.0,0.0,1248.0
2020-12-24,Région,RSS99,Ensemble du Québec,3019,0,14163,0,3019,14163,0.164953806,0.0,0.017963395,2991.0,0.0,13967.0,0.0,1551.0
2020-12-25,Région,RSS99,Ensemble du Québec,0,0,14163,0,0,14163,0.164953806,0.0,0.017963395,0.0,0.0,13967.0,0.0,1448.0
2020-12-26,Région,RSS99,Ensemble du Québec,3125,0,17288,0,3125,17288,0.201754555,0.0,0.021388367999999998,3116.0,0.0,17083.0,0.0,1791.0
2020-12-27,Région,RSS99,Ensemble du Québec,2279,0,19567,0,2279,19567,0.228670122,0.0,0.024033865,2279.0,0.0,19362.0,0.0,2100.0
2020-12-28,Région,RSS99,Ensemble du Québec,2514,0,22081,0,2514,22081,0.258361098,0.0,0.027494269,2514.0,0.0,21876.0,0.0,2388.0
2020-12-29,Région,RSS99,Ensemble du Québec,2356,0,24437,0,2356,24437,0.286315967,0.0,0.030281488999999998,2367.0,0.0,24243.0,0.0,2436.0
2020-12-30,Région,RSS99,Ensemble du Québec,3064,1,27501,1,3065,27502,0.322538014,0.0,0.034013529,3067.0,0.0,27310.0,0.0,2337.0
2020-12-31,Région,RSS99,Ensemble du Québec,343,0,27844,1,343,27845,0.326647982,0.0,0.034167062000000005,348.0,0.0,27658.0,0.0,1955.0
2021-01-01,Région,RSS99,Ensemble du Québec,9,0,27853,1,9,27854,0.326836946,0.0,0.034190683,16.0,0.0,27674.0,0.0,1956.0
2021-01-02,Région,RSS99,Ensemble du Québec,632,0,28485,1,632,28486,0.334513611,0.0,0.03497016,650.0,0.0,28324.0,0.0,1600.0
2021-01-03,Région,RSS99,Ensemble du Québec,1537,0,30022,1,1537,30023,0.352807693,0.0,0.036470062000000004,1549.0,0.0,29873.0,0.0,1494.0
