No,RSS,NoRLS,RLS,Cas,Cas actifs,Population,Cas pour 100 000,Cas actifs pour 100 000
01,01 - Bas-Saint-Laurent,0111,0111 - RLS de Kamouraska,522,58,20742,2516.63,280.14
01,01 - Bas-Saint-Laurent,0112,0112 - RLS de Rivière-du-Loup,990,136,34840,2841.56,389.91
01,01 - Bas-Saint-Laurent,0113,0113 - RLS de Témiscouata,293,88,19055.5,1537.61,463.30
01,01 - Bas-Saint-Laurent,0114,0114 - RLS des Basques,98,22,8507,1151.99,259.28
01,01 - Bas-Saint-Laurent,0115,0115 - RLS de Rimouski,753,69,57728,1304.39,119.32
01,01 - Bas-Saint-Laurent,0116,0116 - RLS de La Mitis,160,10,17948.5,891.44,55.81
01,01 - Bas-Saint-Laurent,0117,0117 - RLS de Matane,238,6,20658.5,1152.07,29.14
01,01 - Bas-Saint-Laurent,0118,0118 - RLS de La Matapédia,69,6,17455,395.30,34.49
01,01 - Bas-Saint-Laurent,,Total (incluant inconnus),3152,402,196934.5,1600.53,204.27
02,02 - Saguenay-Lac-Saint-Jean,0211,0211 - RLS du Domaine-du-Roy,722,14,31025,2327.16,45.20
02,02 - Saguenay-Lac-Saint-Jean,0212,0212 - RLS de Maria-Chapdelaine,935,32,25019.5,3737.09,128.13
02,02 - Saguenay-Lac-Saint-Jean,0213,0213 - RLS de Lac-Saint-Jean-Est,2621,45,52281,5013.29,86.10
02,02 - Saguenay-Lac-Saint-Jean,0214,0214 - RLS de Jonquière,2218,29,67384,3291.58,43.06
02,02 - Saguenay-Lac-Saint-Jean,0215,0215 - RLS de Chicoutimi,3051,44,79237.5,3850.45,55.50
02,02 - Saguenay-Lac-Saint-Jean,0216,0216 - RLS de La Baie,778,20,22558,3448.89,88.72
02,02 - Saguenay-Lac-Saint-Jean,,Total (incluant inconnus),10334,184,277505,3723.90,66.34
03,03 - Capitale-Nationale,0311,0311 - RLS de Portneuf,1905,88,55121,3456.03,159.00
03,03 - Capitale-Nationale,0312,0312 - RLS de Québec-Sud,14034,327,321832.5,4360.65,101.35
03,03 - Capitale-Nationale,0313,0313 - RLS de Québec-Nord,14644,523,352784,4150.98,147.68
03,03 - Capitale-Nationale,0314,0314 - RLS de Charlevoix,636,28,28065.5,2266.13,99.96
03,03 - Capitale-Nationale,,Total (incluant inconnus),31493,979,757803,4155.83,128.79
04,04 - Mauricie et Centre-du-Québec,0411,0411 - RLS du Haut-Saint-Maurice,421,0,15002,2806.29,0.00
04,04 - Mauricie et Centre-du-Québec,0412,0412 - RLS de la Vallée de la Batiscan,464,n.d.,25591.5,1813.10,n.d.
04,04 - Mauricie et Centre-du-Québec,0413,0413 - RLS de Maskinongé,612,n.d.,22969.5,2664.40,n.d.
04,04 - Mauricie et Centre-du-Québec,0414,0414 - RLS du Centre-de-la-Mauricie,1520,10,64680,2350.03,15.45
04,04 - Mauricie et Centre-du-Québec,0415,0415 - RLS de Trois-Rivières,3730,19,143710,2595.50,13.19
04,04 - Mauricie et Centre-du-Québec,0416,0416 - RLS de Bécancour - Nicolet-Yamaska,913,9,44674,2043.69,20.12
04,04 - Mauricie et Centre-du-Québec,0417,0417 - RLS de Drummond,3831,116,108252,3538.96,106.78
04,04 - Mauricie et Centre-du-Québec,0418,0418 - RLS d'Arthabaska - de l'Érable,2724,132,98452.5,2766.82,133.79
04,04 - Mauricie et Centre-du-Québec,,Total (incluant inconnus),14319,293,523331.5,2736.12,55.88
05,05 - Estrie,0511,0511 - RLS de la Pommeraie,1147,11,56363,2035.02,19.43
05,05 - Estrie,0512,0512 - RLS de la Haute-Yamaska,3354,37,106352,3153.68,34.63
05,05 - Estrie,0513,0513 - RLS de Memphrémagog,800,8,52727.5,1517.23,15.11
05,05 - Estrie,0514,0514 - RLS de Coaticook,490,23,18758.5,2612.15,122.50
05,05 - Estrie,0515,0515 - RLS de Sherbrooke,4670,141,170859,2733.25,82.15
05,05 - Estrie,0516,0516 - RLS de Val Saint-François,707,25,31559.5,2240.21,79.04
05,05 - Estrie,0517,0517 - RLS d'Asbestos,622,0,14238.5,4368.44,0.00
05,05 - Estrie,0518,0518 - RLS du Haut-Saint-François,475,29,22777.5,2085.39,127.16
05,05 - Estrie,0519,0519 - RLS du Granit,1166,172,21331,5466.22,807.09
05,05 - Estrie,,Total (incluant inconnus),13433,447,494966.5,2713.92,89.98
06,06 - Montréal,0611,0611 - RLS de Pierrefonds - Lac Saint-Louis,10019,290,224851,4455.84,128.83
06,06 - Montréal,0612,0612 - RLS de Dorval - Lachine - Lasalle,8982,207,149985,5988.60,137.59
06,06 - Montréal,0621,0621 - RLS de Côte-Saint-Luc - NDG - Montréal-Ouest,6669,133,131806.5,5059.69,100.61
06,06 - Montréal,0622,0622 - RLS de Côte-des-Neiges - Métro - Parc-Extension,15138,278,246803,6133.64,112.14
