Date;Doses du vaccin COVID-19 reçues (cumulatif);Doses du vaccin COVID-19 administrées (cumulatif)
2021-05-31;6376347;5648992
2021-05-30;5887119;5579238
2021-05-29;5887119;5501336
2021-05-28;5887119;5404855
2021-05-27;5887119;5307156
2021-05-26;5877419;5203919
2021-05-25;5877419;5115660
