Arrondissement ou ville liée;Nombre de nouveaux cas rapportés, les dernières 24 heures;Nombre de cas, les derniers 14 jours;Taux de cas pour 100 000 personnes, les derniers 14 jours;Nombre de cas cumulatif, depuis le début de la pandémie;Taux de cas pour 100 000 personnes cumulatif, depuis le début de la pandémie;Nombre de décès, les derniers 14 jours;Taux de mortalité pour 100 000 personnes, les derniers 14 jours;Nombre de décès cumulatif, depuis le début de la pandémie;Taux de mortalité pour 100 000 personnes cumulatif, depuis le début de la pandémie
Ahuntsic–Cartierville;53;2359;1757,2;18531;13803,9;8;n.p.;503;374,7
Anjou;9;777;1815,6;6488;15160,3;0;;80;186,9
Baie D'urfé;< 5;54;1412,5;265;6931,7;0;;< 5;n.p.
Beaconsfield;< 5;193;998,8;1357;7022,4;< 5;n.p.;24;* 124,2
Côte-des-Neiges–Notre-Dame-de-Grâce;90;3349;2011,2;22184;13322,1;6;n.p.;381;228,8
Côte-Saint-Luc;22;648;1997;4874;15021;0;;122;376
Dollard-des-Ormeaux;26;858;1754,6;5572;11394,9;< 5;n.p.;129;263,8
Dorval;8;317;1670,2;1852;9757,6;0;;69;363,5
Hampstead;< 5;152;2179,8;892;12792,2;0;;6;n.p.
Kirkland;6;280;1389,5;1768;8773,8;< 5;n.p.;38;188,6
Lachine;28;856;1924,1;5779;12989,7;< 5;n.p.;173;388,9
LaSalle;32;1376;1790,4;10357;13476,4;< 5;n.p.;249;324
L'Île-Bizard–Sainte-Geneviève;11;357;1938,8;2123;11529,9;0;;76;412,8
Mercier–Hochelaga-Maisonneuve;64;2338;1718,8;17901;13160,2;17;*12,5;470;345,5
Montréal Est;< 5;86;2233,8;596;15480,5;0;;9;* 233,8
Montréal-Nord;53;1759;2088,2;14299;16975,3;13;*15,4;356;422,6
Montréal-Ouest;< 5;81;1604;494;9782,2;0;;< 5;n.p.
Mont-Royal;11;356;1755,8;2297;11328,7;< 5;n.p.;95;468,5
Outremont;5;334;1394,3;2541;10607,8;0;;29;* 121,1
Pierrefonds–Roxboro;25;1156;1668,2;8292;11965,9;< 5;n.p.;93;134,2
Plateau Mont-Royal;35;1304;1253,8;11383;10945,2;8;n.p.;183;176
Pointe-Claire;16;377;1201,4;2531;8065,6;< 5;n.p.;60;191,2
Rivière-des-Prairies–Pointe-aux-Trembles;53;2179;2041,4;16551;15505,5;11;*10,3;335;313,8
Rosemont–La Petite Patrie;44;2226;1594,7;16281;11663,4;6;n.p.;338;242,1
Sainte-Anne-de-Bellevue;< 5;45;907,6;393;7926,6;0;;13;* 262,2
Saint-Laurent;40;1590;1608,9;13780;13943,4;5;n.p.;165;167
Saint-Léonard;30;1534;1959;13547;17300,3;5;n.p.;158;201,8
Senneville;0;10;* 1085,8;76;8251,9;0;;0;
Sud-Ouest;32;1269;1623,8;8942;11442;5;n.p.;216;276,4
Verdun;31;865;1249,5;6897;9962,6;< 5;n.p.;204;294,7
Ville-Marie;55;1499;1681,1;10784;12093,8;5;n.p.;139;155,9
Villeray–Saint-Michel–Parc-Extension;61;2780;1932,5;20507;14255,5;13;*9;222;154,3
Westmount;16;240;1181,6;1639;8069,1;5;n.p.;63;310,2
Territoire à confirmer;-2;1851;;6479;;< 5;;30;
Total à Montréal;870;35455;1716,4;258252;12502,2;126;6,1;5034;243,7
