Arrondissement ou ville liée;Nombre de nouveaux cas rapportés, les dernières 24 heures;Nombre de cas, les derniers 14 jours;Taux de cas pour 100 000 personnes, les derniers 14 jours;Nombre de cas cumulatif, depuis le début de la pandémie;Taux de cas pour 100 000 personnes cumulatif, depuis le début de la pandémie;Nombre de décès, les derniers 14 jours;Taux de mortalité pour 100 000 personnes, les derniers 14 jours;Nombre de décès cumulatif, depuis le début de la pandémie;Taux de mortalité pour 100 000 personnes cumulatif, depuis le début de la pandémie
Ahuntsic–Cartierville;65;2166;1613,5;18596;13852,3;9;n.p.;505;376,2
Anjou;24;676;1579,6;6512;15216,4;0;;80;186,9
Baie D'urfé;< 5;47;1229,4;266;6957,9;0;;< 5;n.p.
Beaconsfield;10;170;879,7;1367;7074,1;< 5;n.p.;24;* 124,2
Côte-des-Neiges–Notre-Dame-de-Grâce;101;3218;1932,5;22285;13382,8;7;n.p.;384;230,6
Côte-Saint-Luc;30;613;1889,2;4904;15113,4;0;;122;376
Dollard-des-Ormeaux;29;790;1615,6;5601;11454,2;< 5;n.p.;129;263,8
Dorval;11;287;1512,1;1863;9815,6;0;;69;363,5
Hampstead;15;158;2265,9;907;13007,3;0;;6;n.p.
Kirkland;6;235;1166,2;1774;8803,5;< 5;n.p.;38;188,6
Lachine;24;755;1697;5803;13043,7;< 5;n.p.;175;393,4
LaSalle;40;1243;1617,4;10397;13528,4;< 5;n.p.;250;325,3
L'Île-Bizard–Sainte-Geneviève;15;328;1781,4;2138;11611,4;0;;76;412,8
Mercier–Hochelaga-Maisonneuve;95;2162;1589,4;17996;13230;20;*14,7;473;347,7
Montréal Est;< 5;76;1974;598;15532,5;< 5;n.p.;10;* 259,7
Montréal-Nord;62;1636;1942,2;14361;17048,9;14;*16,6;357;423,8
Montréal-Ouest;< 5;81;1604;497;9841,6;0;;< 5;n.p.
Mont-Royal;9;328;1617,7;2306;11373,1;< 5;n.p.;95;468,5
Outremont;19;321;1340,1;2560;10687,2;0;;29;* 121,1
Pierrefonds–Roxboro;16;1017;1467,6;8308;11989;< 5;n.p.;93;134,2
Plateau Mont-Royal;88;1177;1131,7;11471;11029,8;7;n.p.;183;176
Pointe-Claire;14;332;1058;2545;8110,3;< 5;n.p.;61;194,4
Rivière-des-Prairies–Pointe-aux-Trembles;88;1988;1862,4;16639;15587,9;14;*13,1;338;316,6
Rosemont–La Petite Patrie;88;2013;1442,1;16369;11726,5;6;n.p.;338;242,1
Sainte-Anne-de-Bellevue;5;46;927,8;398;8027,4;0;;13;* 262,2
Saint-Laurent;37;1469;1486,4;13817;13980,9;5;n.p.;165;167
Saint-Léonard;54;1383;1766,2;13601;17369,3;< 5;n.p.;158;201,8
Senneville;< 5;8;n.p.;77;8360,5;0;;0;
Sud-Ouest;80;1164;1489,4;9022;11544,3;5;n.p.;216;276,4
Verdun;42;775;1119,5;6939;10023,3;< 5;n.p.;204;294,7
Ville-Marie;92;1367;1533;10876;12196,9;5;n.p.;139;155,9
Villeray–Saint-Michel–Parc-Extension;89;2552;1774;20596;14317,4;13;*9;223;155
Westmount;17;235;1157;1656;8152,8;< 5;n.p.;63;310,2
Territoire à confirmer;101;1697;;6580;;< 5;;30;
Total à Montréal;1374;32514;1574;259626;12568,7;137;6,6;5052;244,6
