Arrondissement ou ville liée;Nombre de nouveaux cas rapportés, les dernières 24 heures;Nombre de cas, les derniers 14 jours;Taux de cas pour 100 000 personnes, les derniers 14 jours;Nombre de cas cumulatif, depuis le début de la pandémie;Taux de cas pour 100 000 personnes cumulatif, depuis le début de la pandémie;Nombre de décès, les derniers 14 jours;Taux de mortalité pour 100 000 personnes, les derniers 14 jours;Nombre de décès cumulatif, depuis le début de la pandémie;Taux de mortalité pour 100 000 personnes cumulatif, depuis le début de la pandémie
Ahuntsic–Cartierville;23;64;47,7;10497;7819,3;0;;480;357,6
Anjou;6;11;* 25,7;3528;8243,8;0;;77;179,9
Baie D'urfé;0;0;;95;2485;0;;< 5;n.p.
Beaconsfield;< 5;< 5;n.p.;482;2494,3;0;;21;* 108,7
Côte-des-Neiges–Notre-Dame-de-Grâce;16;34;* 20,4;11888;7139,1;0;;368;221
Côte-Saint-Luc;0;< 5;n.p.;2810;8660;0;;117;360,6
Dollard-des-Ormeaux;< 5;6;n.p.;2810;5746,5;0;;123;251,5
Dorval;< 5;< 5;n.p.;810;4267,7;0;;68;358,3
Hampstead;< 5;< 5;n.p.;392;5621,7;0;;6;n.p.
Kirkland;0;0;;766;3801,3;0;;33;* 163,8
Lachine;< 5;7;n.p.;2953;6637,6;0;;170;382,1
LaSalle;< 5;9;n.p.;5653;7355,6;< 5;n.p.;241;313,6
L'Île-Bizard–Sainte-Geneviève;0;5;n.p.;1068;5800,2;< 5;n.p.;76;412,8
Mercier–Hochelaga-Maisonneuve;8;48;35,3;8778;6453,3;0;;446;327,9
Montréal Est;0;0;;273;7090,9;0;;9;* 233,8
Montréal-Nord;17;37;43,9;9080;10779,5;0;;336;398,9
Montréal-Ouest;0;< 5;n.p.;187;3703;0;;< 5;n.p.
Mont-Royal;< 5;< 5;n.p.;1119;5518,8;0;;93;458,7
Outremont;< 5;< 5;n.p.;1268;5293,5;0;;29;* 121,1
Pierrefonds–Roxboro;9;30;* 43,3;4238;6115,7;< 5;n.p.;84;121,2
Plateau Mont-Royal;6;11;* 10,6;4718;4536,5;0;;172;165,4
Pointe-Claire;< 5;< 5;n.p.;1074;3422,6;0;;54;172,1
Rivière-des-Prairies–Pointe-aux-Trembles;9;37;34,7;8969;8402,4;0;;314;294,2
Rosemont–La Petite Patrie;12;21;* 15;7058;5056,2;0;;324;232,1
Sainte-Anne-de-Bellevue;0;0;;141;2843,9;0;;12;* 242
Saint-Laurent;11;23;* 23,3;8330;8428,8;0;;155;156,8
Saint-Léonard;12;23;* 29,4;7766;9917,6;0;;144;183,9
Senneville;0;0;;23;* 2497,3;0;;0;
Sud-Ouest;14;23;* 29,4;3949;5053;0;;206;263,6
Verdun;< 5;7;n.p.;3159;4563,1;0;;196;283,1
Ville-Marie;10;24;* 26,9;4876;5468,2;< 5;n.p.;125;140,2
Villeray–Saint-Michel–Parc-Extension;21;62;43,1;11199;7785;< 5;n.p.;196;136,3
Westmount;< 5;< 5;n.p.;738;3633,3;0;;58;285,5
Territoire à confirmer;7;9;;1922;;0;;25;
Total à Montréal;206;514;24,9;132617;6420,1;6;n.p.;4764;230,6
