Arrondissement ou ville liée;Nombre de nouveaux cas rapportés, les dernières 24 heures;Nombre de cas, les derniers 14 jours;Taux de cas pour 100 000 personnes, les derniers 14 jours;Nombre de cas cumulatif, depuis le début de la pandémie;Taux de cas pour 100 000 personnes cumulatif, depuis le début de la pandémie;Nombre de décès, les derniers 14 jours;Taux de mortalité pour 100 000 personnes, les derniers 14 jours;Nombre de décès cumulatif, depuis le début de la pandémie;Taux de mortalité pour 100 000 personnes cumulatif, depuis le début de la pandémie
Ahuntsic–Cartierville;187;1870;1393;14640;10905,4;0;;493;367,2
Anjou;103;661;1544,5;5031;11755,8;0;;80;186,9
Baie D'urfé;< 5;42;1098,6;161;4211,4;0;;< 5;n.p.
Beaconsfield;34;261;1350,7;928;4802,3;< 5;n.p.;22;* 113,8
Côte-des-Neiges–Notre-Dame-de-Grâce;326;2299;1380,6;16688;10021,6;< 5;n.p.;373;224
Côte-Saint-Luc;56;376;1158,8;3874;11939,1;0;;120;369,8
Dollard-des-Ormeaux;73;541;1106,4;4044;8270,1;< 5;n.p.;126;257,7
Dorval;35;267;1406,7;1254;6607;0;;69;363,5
Hampstead;16;105;1505,8;672;9637,2;0;;6;n.p.
Kirkland;37;276;1369,7;1229;6099;0;;36;* 178,7
Lachine;84;691;1553,2;4208;9458,5;0;;172;386,6
LaSalle;135;1042;1355,8;7849;10213;< 5;n.p.;248;322,7
L'Île-Bizard–Sainte-Geneviève;22;230;1249,1;1498;8135,6;0;;76;412,8
Mercier–Hochelaga-Maisonneuve;318;2550;1874,7;13402;9852,7;0;;452;332,3
Montréal Est;< 5;62;1610,4;465;12077,9;0;;9;* 233,8
Montréal-Nord;132;918;1089,8;11618;13792,5;0;;338;401,3
Montréal-Ouest;7;83;1643,6;360;7128,7;0;;< 5;n.p.
Mont-Royal;33;333;1642,3;1698;8374,4;0;;94;463,6
Outremont;44;410;1711,6;1979;8261,7;0;;29;* 121,1
Pierrefonds–Roxboro;96;777;1121,3;6031;8703,1;< 5;n.p.;89;128,4
Plateau Mont-Royal;259;2654;2551,9;8707;8372,1;< 5;n.p.;174;167,3
Pointe-Claire;55;390;1242,8;1751;5580;< 5;n.p.;58;184,8
Rivière-des-Prairies–Pointe-aux-Trembles;197;1397;1308,8;12700;11897,7;0;;324;303,5
Rosemont–La Petite Patrie;357;3095;2217,2;12122;8684;< 5;n.p.;331;237,1
Sainte-Anne-de-Bellevue;11;64;1290,8;268;5405,4;0;;13;* 262,2
Saint-Laurent;142;1110;1123,2;11128;11260;0;;159;160,9
Saint-Léonard;131;1115;1423,9;10893;13911;< 5;n.p.;151;192,8
Senneville;< 5;15;* 1628,7;50;5428,9;0;;0;
Sud-Ouest;176;1553;1987,2;6587;8428,6;< 5;n.p.;211;270
Verdun;148;1204;1739,2;5175;7475,2;0;;202;291,8
Ville-Marie;199;1867;2093,8;8037;9013,1;0;;133;149,2
Villeray–Saint-Michel–Parc-Extension;269;2328;1618,3;15792;10977,9;0;;207;143,9
Westmount;29;263;1294,8;1218;5996,5;< 5;n.p.;58;285,5
Territoire à confirmer;108;834;;3132;;0;;27;
Total à Montréal;3826;31683;1533,8;195189;9449,2;13;*0,6;4886;236,5
