"Date";"Doses du vaccin COVID-19 reçues (cumulatif)";"Doses du vaccin COVID-19 administrées (cumulatif)"
2022-02-21;23074695;18341739
2022-02-20;23074695;18326709
2022-02-19;23074695;18315274
2022-02-18;23074695;18296187
2022-02-17;23074695;18278566
2022-02-16;23074695;18260954
2022-02-15;23074695;18238956
