date,Regroupement,Croisement,Nom,new_doses_1d,new_doses_2d,new_doses_3d,total_doses_1d,total_doses_2d,total_doses_3d,new_doses,total_doses,perc_1d,perc_2d,cvac_cum_tot_ade_p,per_quo_1_n,per_quo_2_n,per_cum_1_n,per_cum_2_n,vac_quo_tot_m
2020-12-14,Région,RSS06,06 - Montréal,143,0,0,143,0,0,143,143,0.0058624865,0.0,0.002141082,115.0,0.0,115.0,0.0,
2020-12-15,Région,RSS06,06 - Montréal,377,0,0,520,0,0,377,520,0.0240616836,0.0,0.0050468362,357.0,0.0,472.0,0.0,
2020-12-16,Région,RSS06,06 - Montréal,312,0,0,832,0,0,312,832,0.0402727331,0.0,0.006423246,318.0,0.0,790.0,0.0,
2020-12-17,Région,RSS06,06 - Montréal,296,0,0,1128,0,0,296,1128,0.0558210667,0.0,0.0072898745,305.0,0.0,1095.0,0.0,
2020-12-18,Région,RSS06,06 - Montréal,143,0,0,1271,0,0,143,1271,0.0640285478,0.0,0.0083604155,161.0,0.0,1256.0,0.0,
2020-12-19,Région,RSS06,06 - Montréal,84,0,0,1355,0,0,84,1355,0.0686675588,0.0,0.0089721532,91.0,0.0,1347.0,0.0,
2020-12-20,Région,RSS06,06 - Montréal,80,0,0,1435,0,0,80,1435,0.0732555917,0.0,0.0095838909,90.0,0.0,1437.0,0.0,
2020-12-21,Région,RSS06,06 - Montréal,321,0,0,1756,0,0,321,1756,0.0889568597,0.0,0.0128974702,308.0,0.0,1745.0,0.0,
2020-12-22,Région,RSS06,06 - Montréal,578,0,0,2334,0,0,578,2334,0.1141400624,0.0,0.0206971261,494.0,0.0,2239.0,0.0,
2020-12-23,Région,RSS06,06 - Montréal,478,0,0,2812,0,0,478,2812,0.1378958771,0.0,0.0233989677,466.0,0.0,2705.0,0.0,
2020-12-24,Région,RSS06,06 - Montréal,187,0,0,2999,0,0,187,2999,0.1475817243,0.0,0.0248263557,190.0,0.0,2895.0,0.0,
2020-12-25,Région,RSS06,06 - Montréal,0,0,0,2999,0,0,0,2999,0.1481934621,0.0,0.0248263557,12.0,0.0,2907.0,0.0,
2020-12-26,Région,RSS06,06 - Montréal,220,0,0,3219,0,0,220,3219,0.1597655005,0.0,0.0269164596,227.0,0.0,3134.0,0.0,
2020-12-27,Région,RSS06,06 - Montréal,200,0,0,3419,0,0,200,3419,0.170980692,0.0,0.0280379787,220.0,0.0,3354.0,0.0,
2020-12-28,Région,RSS06,06 - Montréal,586,0,0,4005,0,0,586,4005,0.2026381189,0.0,0.0328299242,621.0,0.0,3975.0,0.0,
2020-12-29,Région,RSS06,06 - Montréal,550,0,0,4555,0,0,550,4555,0.2333269611,0.0,0.0361944816,602.0,0.0,4577.0,0.0,
2020-12-30,Région,RSS06,06 - Montréal,561,0,0,5116,0,0,561,5116,0.2641177595,0.0,0.0408334926,604.0,0.0,5181.0,0.0,
2020-12-31,Région,RSS06,06 - Montréal,38,0,0,5154,0,0,38,5154,0.2673293825,0.0,0.0409864271,63.0,0.0,5244.0,0.0,
2021-01-01,Région,RSS06,06 - Montréal,6,0,0,5160,0,0,6,5160,0.2690626394,0.0,0.0410883834,34.0,0.0,5278.0,0.0,
2021-01-02,Région,RSS06,06 - Montréal,15,0,0,5175,0,0,15,5175,0.2708978525,0.0,0.0411393615,36.0,0.0,5314.0,0.0,
2021-01-03,Région,RSS06,06 - Montréal,13,0,0,5188,0,0,13,5188,0.273191869,0.0,0.0411393615,45.0,0.0,5359.0,0.0,
2021-01-04,Région,RSS06,06 - Montréal,575,0,0,5763,0,0,575,5763,0.302402345,0.0,0.049499777,573.0,0.0,5932.0,0.0,
2021-01-05,Région,RSS06,06 - Montréal,1898,0,0,7661,0,0,1898,7661,0.3958452813,0.0001529344,0.0724909195,1833.0,3.0,7765.0,3.0,
2021-01-06,Région,RSS06,06 - Montréal,2737,1,0,10398,1,0,2738,10399,0.5281335627,0.0005097814,0.1002740075,2595.0,7.0,10360.0,10.0,
2021-01-07,Région,RSS06,06 - Montréal,4128,0,0,14526,1,0,4128,14527,0.7193015994,0.0008666284,0.1499776971,3750.0,7.0,14110.0,17.0,
2021-01-08,Région,RSS06,06 - Montréal,3794,1,0,18320,2,0,3795,18322,0.9005288982,0.001427388,0.1919327089,3555.0,11.0,17665.0,28.0,
2021-01-09,Région,RSS06,06 - Montréal,2046,0,0,20366,2,0,2046,20368,1.0012107309,0.0018352132,0.2111514688,1975.0,8.0,19640.0,36.0,
2021-01-10,Région,RSS06,06 - Montréal,1416,1,0,21782,3,0,1417,21785,1.073548716,0.0020391257,0.2238450264,1419.0,4.0,21059.0,40.0,
2021-01-11,Région,RSS06,06 - Montréal,1615,1,0,23397,4,0,1616,23401,1.1557764608,0.0027018416,0.2391384694,1613.0,13.0,22672.0,53.0,
2021-01-12,Région,RSS06,06 - Montréal,1114,2,0,24511,6,0,1116,24517,1.217103167,0.0032626012,0.2447970433,1203.0,11.0,23875.0,64.0,
2021-01-13,Région,RSS06,06 - Montréal,1317,0,0,25828,6,0,1317,25834,1.2895940865,0.0038743389,0.2502007264,1422.0,12.0,25297.0,76.0,
2021-01-14,Région,RSS06,06 - Montréal,1908,1,0,27736,7,0,1909,27743,1.3918052635,0.0044860766,0.2618237431,2005.0,12.0,27302.0,88.0,
2021-01-15,Région,RSS06,06 - Montréal,1786,1,0,29522,8,0,1787,29530,1.4872873256,0.0052507487,0.2694194864,1873.0,15.0,29175.0,103.0,
2021-01-16,Région,RSS06,06 - Montréal,1139,3,0,30661,11,0,1142,30672,1.5473905563,0.0058115083,0.2756388199,1179.0,11.0,30354.0,114.0,
2021-01-17,Région,RSS06,06 - Montréal,944,1,0,31605,12,0,945,31617,1.5959727267,0.0063722679,0.2816032626,953.0,11.0,31307.0,125.0,
2021-01-18,Région,RSS06,06 - Montréal,1092,5,0,32697,17,0,1097,32714,1.6530172688,0.0080035685,0.2920537819,1119.0,32.0,32426.0,157.0,
2021-01-19,Région,RSS06,06 - Montréal,1328,0,0,34025,17,0,1328,34042,1.7238768878,0.0093290002,0.2998534378,1390.0,26.0,33816.0,183.0,
2021-01-20,Région,RSS06,06 - Montréal,1585,1,0,35610,18,0,1586,35628,1.8105397311,0.0101956286,0.306684509,1700.0,17.0,35516.0,200.0,
2021-01-21,Région,RSS06,06 - Montréal,1966,4,0,37576,22,0,1970,37598,1.9162174218,0.0114700822,0.3160135092,2073.0,25.0,37589.0,225.0,
2021-01-22,Région,RSS06,06 - Montréal,2198,3,0,39774,25,0,2201,39799,2.0332122602,0.0122857325,0.3242209903,2295.0,16.0,39884.0,241.0,
2021-01-23,Région,RSS06,06 - Montréal,1273,4,0,41047,29,0,1277,41076,2.1012680813,0.0128974702,0.3281972854,1335.0,12.0,41219.0,253.0,
2021-01-24,Région,RSS06,06 - Montréal,395,1,0,41442,30,0,396,41472,2.1233925954,0.0136621424,0.3301344549,434.0,15.0,41653.0,268.0,
2021-01-25,Région,RSS06,06 - Montréal,627,4,0,42069,34,0,631,42103,2.1598419678,0.0155483337,0.3334480342,715.0,37.0,42368.0,305.0,
2021-01-26,Région,RSS06,06 - Montréal,777,27,0,42846,61,0,804,42907,2.2041929523,0.0203912572,0.3405849742,870.0,95.0,43238.0,400.0,
2021-01-27,Région,RSS06,06 - Montréal,704,10,0,43550,71,0,714,43621,2.2441598165,0.0244695087,0.3462435481,784.0,80.0,44022.0,480.0,
2021-01-28,Région,RSS06,06 - Montréal,853,33,0,44403,104,0,886,44507,2.2914165552,0.0294653667,0.3544510291,927.0,98.0,44949.0,578.0,
2021-01-29,Région,RSS06,06 - Montréal,209,18,0,44612,122,0,227,44734,2.3045689161,0.0330848149,0.3595488434,258.0,71.0,45207.0,649.0,
2021-01-30,Région,RSS06,06 - Montréal,31,34,0,44643,156,0,65,44799,2.3075256484,0.0371120882,0.3634741605,58.0,79.0,45265.0,728.0,
2021-01-31,Région,RSS06,06 - Montréal,9,16,0,44652,172,0,25,44824,2.3101765118,0.0400178424,0.366176002,52.0,57.0,45317.0,785.0,
2021-02-01,Région,RSS06,06 - Montréal,21,28,0,44673,200,0,49,44873,2.3141018288,0.0438412031,0.3697954502,77.0,75.0,45394.0,860.0,
2021-02-02,Région,RSS06,06 - Montréal,69,64,0,44742,264,0,133,45006,2.3209329,0.0516918371,0.3779519531,134.0,154.0,45528.0,1014.0,
2021-02-03,Région,RSS06,06 - Montréal,2231,47,0,46973,311,0,2278,47284,2.4337985089,0.0567896514,0.3925826802,2214.0,100.0,47742.0,1114.0,
2021-02-04,Région,RSS06,06 - Montréal,3426,23,0,50399,334,0,3449,50733,2.6088064742,0.0617345313,0.4086407953,3433.0,97.0,51175.0,1211.0,
2021-02-05,Région,RSS06,06 - Montréal,3492,35,0,53891,369,0,3527,54260,2.7854457401,0.0663225642,0.422099025,3465.0,90.0,54640.0,1301.0,
2021-02-06,Région,RSS06,06 - Montréal,1507,15,0,55398,384,0,1522,55782,2.8639520805,0.0689734276,0.4303065061,1540.0,52.0,56180.0,1353.0,
2021-02-07,Région,RSS06,06 - Montréal,447,4,0,55845,388,0,451,56233,2.890103868,0.0702478812,0.4322436755,513.0,25.0,56693.0,1378.0,
2021-02-08,Région,RSS06,06 - Montréal,1166,28,0,57011,416,0,1194,57427,2.9502070987,0.0748359141,0.4393806156,1179.0,90.0,57872.0,1468.0,
2021-02-09,Région,RSS06,06 - Montréal,535,19,0,57546,435,0,554,57981,2.980233225,0.0800866628,0.4451921239,589.0,103.0,58461.0,1571.0,
2021-02-10,Région,RSS06,06 - Montréal,1170,24,0,58716,459,0,1194,59175,3.0413560186,0.0866118652,0.4539093864,1199.0,128.0,59660.0,1699.0,
2021-02-11,Région,RSS06,06 - Montréal,1820,30,0,60536,489,0,1850,61025,3.1327598292,0.0936978271,0.4650735997,1793.0,139.0,61453.0,1838.0,
2021-02-12,Région,RSS06,06 - Montréal,1868,24,0,62404,513,0,1892,62917,3.2280379787,0.0975211878,0.4763397693,1869.0,75.0,63322.0,1913.0,
2021-02-13,Région,RSS06,06 - Montréal,71,8,0,62475,521,0,79,62996,3.2335436182,0.0995093354,0.4786337858,108.0,39.0,63430.0,1952.0,
2021-02-14,Région,RSS06,06 - Montréal,52,6,0,62527,527,0,58,63054,3.2384884981,0.1013445485,0.4803670426,97.0,36.0,63527.0,1988.0,
2021-02-15,Région,RSS06,06 - Montréal,838,15,0,63365,542,0,853,63907,3.2834002421,0.1054228,0.4874020264,881.0,80.0,64408.0,2068.0,
2021-02-16,Région,RSS06,06 - Montréal,164,26,0,63529,568,0,190,64097,3.2961447779,0.1097559421,0.4921939718,250.0,85.0,64658.0,2153.0,
2021-02-17,Région,RSS06,06 - Montréal,417,10,0,63946,578,0,427,64524,3.3214299369,0.1137832154,0.4968329829,496.0,79.0,65154.0,2232.0,
2021-02-18,Région,RSS06,06 - Montréal,2451,21,0,66397,599,0,2472,66996,3.4461734531,0.1184732046,0.5112597974,2447.0,92.0,67601.0,2324.0,
2021-02-19,Région,RSS06,06 - Montréal,3943,10,0,70340,609,0,3953,70949,3.6457019053,0.1233161282,0.5308863825,3914.0,95.0,71515.0,2419.0,
2021-02-20,Région,RSS06,06 - Montréal,2560,5,0,72900,614,0,2565,73514,3.7751354107,0.1257121009,0.5413878799,2539.0,47.0,74054.0,2466.0,
2021-02-21,Région,RSS06,06 - Montréal,1961,8,0,74861,622,0,1969,75483,3.8729114892,0.1281080737,0.5484738418,1918.0,47.0,75972.0,2513.0,
2021-02-22,Région,RSS06,06 - Montréal,2196,22,0,77057,644,0,2218,77701,3.9846046008,0.1333588224,0.5604537055,2191.0,103.0,78163.0,2616.0,
2021-02-23,Région,RSS06,06 - Montréal,1609,21,0,78666,665,0,1630,79331,4.0664754986,0.1380488116,0.5703434652,1606.0,92.0,79769.0,2708.0,
2021-02-24,Région,RSS06,06 - Montréal,1915,14,0,80581,679,0,1929,81260,4.1660867903,0.1418721723,0.5803861594,1954.0,75.0,81723.0,2783.0,
2021-02-25,Région,RSS06,06 - Montréal,3663,18,0,84244,697,0,3681,84941,4.3513923405,0.1465111833,0.5942012362,3635.0,91.0,85358.0,2874.0,
2021-02-26,Région,RSS06,06 - Montréal,4676,18,0,88920,715,0,4694,89635,4.5881348372,0.1494169375,0.6099025043,4644.0,57.0,90002.0,2931.0,
2021-02-27,Région,RSS06,06 - Montréal,3507,17,0,92427,732,0,3524,93159,4.765079972,0.1520678009,0.6173453132,3471.0,52.0,93473.0,2983.0,
2021-02-28,Région,RSS06,06 - Montréal,2297,5,0,94724,737,0,2302,95461,4.8826865481,0.1540049704,0.6227489964,2307.0,38.0,95780.0,3021.0,
2021-03-01,Région,RSS06,06 - Montréal,11034,16,0,105758,753,0,11050,106511,5.436156248,0.1569107245,0.6339132097,10857.0,57.0,106637.0,3078.0,
2021-03-02,Région,RSS06,06 - Montréal,10945,25,0,116703,778,0,10970,117481,5.9867201937,0.1620085388,0.6482890461,10800.0,100.0,117437.0,3178.0,
2021-03-03,Région,RSS06,06 - Montréal,11052,17,0,127755,795,0,11069,128550,6.546409227,0.1659338559,0.6596061938,10979.0,77.0,128416.0,3255.0,
2021-03-04,Région,RSS06,06 - Montréal,11431,14,0,139186,809,0,11445,139995,7.125928758,0.169196457,0.6749506149,11368.0,64.0,139784.0,3319.0,
2021-03-05,Région,RSS06,06 - Montréal,10694,20,0,149880,829,0,10714,150709,7.6713948894,0.1733766648,0.6883578666,10700.0,82.0,150484.0,3401.0,
2021-03-06,Région,RSS06,06 - Montréal,9088,10,0,158968,839,0,9098,159807,8.1332568661,0.1757216593,0.698859364,9060.0,46.0,159544.0,3447.0,
