"Date";"Doses du vaccin COVID-19 reçues (cumulatif)";"Doses du vaccin COVID-19 administrées (cumulatif)"
2022-03-20;23074695;18571415
2022-03-19;23074695;18567580
2022-03-18;23074695;18556959
2022-03-17;23074695;18549929
2022-03-16;23074695;18543278
2022-03-15;23074695;18537281
2022-03-14;23074695;18532763
