date,Regroupement,Croisement,Nom,new_doses_1d,new_doses_2d,new_doses_3d,vac_quo_4_n,total_doses_1d,total_doses_2d,total_doses_3d,vac_cum_4_n,new_doses,total_doses,perc_1d,perc_2d,cvac_cum_tot_ade_p,per_quo_1_n,per_quo_2_n,per_cum_1_n,per_cum_2_n,vac_quo_tot_m
2020-12-14,Région,RSS99,Ensemble du Québec,293,0,0,0,293,0,0,0,293,293,0.0026404695,0.0,0.0004979833,228.0,0.0,228.0,0.0,
2020-12-15,Région,RSS99,Ensemble du Québec,1175,0,0,0,1468,0,0,0,1175,1468,0.0154143198,0.0,0.0015865979,1103.0,0.0,1331.0,0.0,
2020-12-16,Région,RSS99,Ensemble du Québec,949,0,0,0,2417,0,0,0,949,2417,0.0266478962,0.0,0.0023856874,970.0,0.0,2301.0,0.0,
2020-12-17,Région,RSS99,Ensemble du Québec,904,0,0,0,3321,0,0,0,904,3321,0.0374182323,0.0,0.0030573857,930.0,0.0,3231.0,0.0,697.0
2020-12-18,Région,RSS99,Ensemble du Québec,725,0,0,0,4046,0,0,0,725,4046,0.0462545403,0.0,0.0040417713,763.0,0.0,3994.0,0.0,728.0
2020-12-19,Région,RSS99,Ensemble du Québec,718,0,0,0,4764,0,0,0,718,4764,0.0546391891,0.0,0.0047713747,724.0,0.0,4718.0,0.0,849.0
2020-12-20,Région,RSS99,Ensemble du Québec,114,0,0,0,4878,0,0,0,114,4878,0.056133139,0.0,0.0049450898,129.0,0.0,4847.0,0.0,1251.0
2020-12-21,Région,RSS99,Ensemble du Québec,510,0,0,0,5388,0,0,0,510,5388,0.0619120612,0.0,0.0059063134,499.0,0.0,5346.0,0.0,1554.0
2020-12-22,Région,RSS99,Ensemble du Québec,2025,0,0,0,7413,0,0,0,2025,7413,0.0826999681,0.0,0.0092648053,1795.0,0.0,7141.0,0.0,1450.0
2020-12-23,Région,RSS99,Ensemble du Québec,3759,0,0,0,11172,0,0,0,3759,11172,0.1251211952,0.0,0.0137350738,3663.0,0.0,10804.0,0.0,1795.0
2020-12-24,Région,RSS99,Ensemble du Québec,3025,0,0,0,14197,0,0,0,3025,14197,0.1588682484,0.0,0.0164797724,2914.0,0.0,13718.0,0.0,2105.0
2020-12-25,Région,RSS99,Ensemble du Québec,0,0,0,0,14197,0,0,0,0,14197,0.1590072205,0.0,0.0164797724,12.0,0.0,13730.0,0.0,2391.0
2020-12-26,Région,RSS99,Ensemble du Québec,3131,0,0,0,17328,0,0,0,3131,17328,0.1945956538,0.0,0.0198614263,3073.0,0.0,16803.0,0.0,2439.0
2020-12-27,Région,RSS99,Ensemble du Québec,2284,0,0,0,19612,0,0,0,2284,19612,0.221278293,0.0,0.0224555718,2304.0,0.0,19107.0,0.0,2340.0
2020-12-28,Région,RSS99,Ensemble du Québec,2513,1,0,0,22125,1,0,0,2514,22126,0.2508098598,0.0,0.0258488067,2550.0,0.0,21657.0,0.0,1957.0
2020-12-29,Région,RSS99,Ensemble du Québec,2359,0,0,0,24484,1,0,0,2359,24485,0.2791370019,0.0,0.0286050863,2446.0,0.0,24103.0,0.0,1958.0
2020-12-30,Région,RSS99,Ensemble du Québec,3064,0,0,0,27548,1,0,0,3064,27549,0.3155129436,0.0,0.0323689134,3141.0,0.0,27244.0,0.0,1602.0
2020-12-31,Région,RSS99,Ensemble du Québec,345,0,0,0,27893,1,0,0,345,27894,0.3201916703,0.0,0.0325194665,404.0,0.0,27648.0,0.0,1496.0
2021-01-01,Région,RSS99,Ensemble du Québec,9,0,0,0,27902,1,0,0,9,27903,0.3211065698,0.0,0.0325426285,79.0,0.0,27727.0,0.0,1534.0
2021-01-02,Région,RSS99,Ensemble du Québec,636,0,0,0,28538,1,0,0,636,28539,0.3292480174,0.0,0.033330137,703.0,0.0,28430.0,0.0,2050.0
2021-01-03,Région,RSS99,Ensemble du Québec,1543,0,0,0,30081,1,0,0,1543,30082,0.3481134772,0.0,0.0348356678,1629.0,0.0,30059.0,0.0,3149.0
2021-01-04,Région,RSS99,Ensemble du Québec,2780,0,0,0,32861,1,0,0,2780,32862,0.3802970945,1.1581e-05,0.038680562,2779.0,1.0,32838.0,1.0,5067.0
2021-01-05,Région,RSS99,Ensemble du Québec,5973,1,0,0,38834,2,0,0,5974,38836,0.4456950387,0.0001042291,0.0479801103,5647.0,8.0,38485.0,9.0,6981.0
2021-01-06,Région,RSS99,Ensemble du Québec,10755,1,0,0,49589,3,0,0,10756,49592,0.5629990545,0.0003474302,0.0601633293,10129.0,21.0,48614.0,30.0,8145.0
2021-01-07,Région,RSS99,Ensemble du Québec,13773,1,0,0,63362,4,0,0,13774,63366,0.7066846033,0.0006601174,0.0798626215,12407.0,27.0,61021.0,57.0,8937.0
2021-01-08,Région,RSS99,Ensemble du Québec,13400,2,0,0,76762,6,0,0,13402,76768,0.8506596773,0.0009843856,0.0960644497,12432.0,28.0,73453.0,85.0,9594.0
2021-01-09,Région,RSS99,Ensemble du Québec,8786,1,0,0,85548,7,0,0,8787,85555,0.9478590656,0.0011117766,0.1054913891,8393.0,11.0,81846.0,96.0,9881.0
2021-01-10,Région,RSS99,Ensemble du Québec,7086,2,0,0,92634,9,0,0,7088,92643,1.0276637821,0.0011696817,0.1117335516,6891.0,5.0,88737.0,101.0,9656.0
2021-01-11,Région,RSS99,Ensemble du Québec,7376,1,0,0,100010,10,0,0,7377,100020,1.1091361635,0.0014244638,0.1198402562,7035.0,22.0,95772.0,123.0,9383.0
2021-01-12,Région,RSS99,Ensemble du Québec,7980,4,0,0,107990,14,0,0,7984,108004,1.1985878584,0.0016329219,0.1262098099,7724.0,18.0,103496.0,141.0,9069.0
2021-01-13,Région,RSS99,Ensemble du Québec,9176,5,0,0,117166,19,0,0,9181,117185,1.3025505546,0.0018529611,0.1339459223,8977.0,19.0,112473.0,160.0,9022.0
2021-01-14,Région,RSS99,Ensemble du Québec,11858,2,0,0,129024,21,0,0,11860,129045,1.4372608233,0.0020730002,0.1432686326,11632.0,19.0,124105.0,179.0,9029.0
2021-01-15,Région,RSS99,Ensemble du Québec,11201,6,0,0,140225,27,0,0,11207,140252,1.5675239854,0.0027562796,0.1516185383,11248.0,59.0,135353.0,238.0,9496.0
2021-01-16,Région,RSS99,Ensemble du Québec,8450,5,0,0,148675,32,0,0,8455,148707,1.6639821893,0.0036016931,0.1583586842,8329.0,73.0,143682.0,311.0,9835.0
2021-01-17,Région,RSS99,Ensemble du Québec,7139,1,0,0,155814,33,0,0,7140,155847,1.7416328385,0.0037290841,0.1641607685,6705.0,11.0,150387.0,322.0,10163.0
2021-01-18,Région,RSS99,Ensemble du Québec,10637,10,0,0,166451,43,0,0,10647,166494,1.8564006139,0.0042965534,0.1731592106,9910.0,49.0,160297.0,371.0,10440.0
2021-01-19,Région,RSS99,Ensemble du Québec,10353,2,0,0,176804,45,0,0,10355,176849,1.9735193336,0.0047018887,0.1813585633,10113.0,35.0,170410.0,406.0,10543.0
2021-01-20,Région,RSS99,Ensemble du Québec,11474,3,0,0,188278,48,0,0,11477,188326,2.1057281048,0.0050029948,0.1895926589,11416.0,26.0,181826.0,432.0,10550.0
2021-01-21,Région,RSS99,Ensemble du Québec,13789,12,0,0,202067,60,0,0,13801,202127,2.2674336999,0.0059642184,0.1988922072,13963.0,83.0,195789.0,515.0,9828.0
2021-01-22,Région,RSS99,Ensemble du Québec,11917,6,0,0,213984,66,0,0,11923,214050,2.4044601699,0.0067169838,0.2069062638,11832.0,65.0,207621.0,580.0,8949.0
