Arrondissement ou ville liée;Nombre de nouveaux cas rapportés, les dernières 24 heures;Nombre de cas, les derniers 14 jours;Taux de cas pour 100 000 personnes, les derniers 14 jours;Nombre de cas cumulatif, depuis le début de la pandémie;Taux de cas pour 100 000 personnes cumulatif, depuis le début de la pandémie;Nombre de décès, les derniers 14 jours;Taux de mortalité pour 100 000 personnes, les derniers 14 jours;Nombre de décès cumulatif, depuis le début de la pandémie;Taux de mortalité pour 100 000 personnes cumulatif, depuis le début de la pandémie
Ahuntsic–Cartierville;41;757;563,9;19522;14542,1;10;*7,4;517;385,1
Anjou;< 5;190;444;6730;15725,8;< 5;n.p.;83;193,9
Baie D'urfé;0;11;* 287,7;282;7376,4;0;;< 5;n.p.
Beaconsfield;13;64;331,2;1450;7503,6;< 5;n.p.;26;* 134,5
Côte-des-Neiges–Notre-Dame-de-Grâce;41;756;454;23257;13966,5;10;*6;397;238,4
Côte-Saint-Luc;8;185;570,1;5144;15853,1;< 5;n.p.;126;388,3
Dollard-des-Ormeaux;19;226;462,2;5889;12043,2;< 5;n.p.;130;265,9
Dorval;5;108;569;1993;10500,5;0;;70;368,8
Hampstead;< 5;53;760,1;974;13968,2;0;;6;n.p.
Kirkland;5;62;307,7;1857;9215,4;< 5;n.p.;39;193,5
Lachine;17;201;451,8;6070;13643,8;7;n.p.;184;413,6
LaSalle;20;334;434,6;10816;14073,6;< 5;n.p.;256;333,1
L'Île-Bizard–Sainte-Geneviève;8;96;521,4;2250;12219,6;< 5;n.p.;78;423,6
Mercier–Hochelaga-Maisonneuve;25;652;479,3;18828;13841,7;18;*13,2;493;362,4
Montréal Est;< 5;25;* 649,4;635;16493,5;< 5;n.p.;11;* 285,7
Montréal-Nord;20;459;544,9;14938;17733,9;15;*17,8;376;446,4
Montréal-Ouest;< 5;14;* 277,2;521;10316,8;0;;< 5;n.p.
Mont-Royal;8;90;443,9;2425;11960;0;;95;468,5
Outremont;10;86;359;2681;11192,3;< 5;n.p.;30;* 125,2
Pierrefonds–Roxboro;16;321;463,2;8679;12524,4;< 5;n.p.;97;140
Plateau Mont-Royal;49;391;376;11996;11534,6;5;n.p.;189;181,7
Pointe-Claire;15;123;392;2699;8601;< 5;n.p.;63;200,8
Rivière-des-Prairies–Pointe-aux-Trembles;25;469;439,4;17253;16163,1;8;n.p.;347;325,1
Rosemont–La Petite Patrie;12;521;373,2;17085;12239,4;7;n.p.;348;249,3
Sainte-Anne-de-Bellevue;0;13;* 262,2;418;8430,8;0;;14;* 282,4
Saint-Laurent;20;392;396,6;14316;14485,8;< 5;n.p.;168;170
Saint-Léonard;22;357;455,9;14061;17956,7;6;n.p.;165;210,7
Senneville;0;< 5;n.p.;78;8469,1;0;;0;
Sud-Ouest;13;316;404,3;9429;12065,1;6;n.p.;224;286,6
Verdun;18;264;381,3;7286;10524,5;< 5;n.p.;209;301,9
Ville-Marie;18;430;482,2;11439;12828,3;5;n.p.;145;162,6
Villeray–Saint-Michel–Parc-Extension;28;590;410,1;21332;14829;10;*7;236;164,1
Westmount;12;126;620,3;1805;8886,4;0;;63;310,2
Territoire à confirmer;74;465;;7309;;0;;29;
Total à Montréal;574;9148;442,9;271448;13141;133;6,4;5220;252,7
