Arrondissement ou ville liée;Nombre de nouveaux cas rapportés, les dernières 24 heures;Nombre de cas, les derniers 14 jours;Taux de cas pour 100 000 personnes, les derniers 14 jours;Nombre de cas cumulatif, depuis le début de la pandémie;Taux de cas pour 100 000 personnes cumulatif, depuis le début de la pandémie;Nombre de décès, les derniers 14 jours;Taux de mortalité pour 100 000 personnes, les derniers 14 jours;Nombre de décès cumulatif, depuis le début de la pandémie;Taux de mortalité pour 100 000 personnes cumulatif, depuis le début de la pandémie
Ahuntsic–Cartierville;7;137;102,1;11992;8932,9;< 5;n.p.;492;366,5
Anjou;< 5;49;114,5;4013;9377;0;;79;184,6
Baie D'urfé;0;0;;111;2903,5;0;;< 5;n.p.
Beaconsfield;-1;7;n.p.;598;3094,6;0;;21;* 108,7
Côte-des-Neiges–Notre-Dame-de-Grâce;20;253;151,9;13421;8059,7;0;;372;223,4
Côte-Saint-Luc;< 5;57;175,7;3249;10012,9;0;;120;369,8
Dollard-des-Ormeaux;< 5;46;94,1;3267;6681,1;0;;125;255,6
Dorval;0;11;* 58;913;4810,3;< 5;n.p.;69;363,5
Hampstead;< 5;21;* 301,2;512;7342,6;0;;6;n.p.
Kirkland;0;18;* 89,3;892;4426,6;0;;36;* 178,7
Lachine;< 5;46;103,4;3325;7473,8;0;;171;384,4
LaSalle;5;66;85,9;6368;8285,9;< 5;n.p.;247;321,4
L'Île-Bizard–Sainte-Geneviève;0;7;n.p.;1164;6321,6;0;;76;412,8
Mercier–Hochelaga-Maisonneuve;12;185;136;10155;7465,6;0;;451;331,6
Montréal Est;0;13;* 337,7;329;8545,5;0;;9;* 233,8
Montréal-Nord;7;71;84,3;10283;12207,7;0;;337;400,1
Montréal-Ouest;< 5;6;n.p.;242;4792,1;0;;< 5;n.p.
Mont-Royal;5;19;* 93,7;1249;6160;0;;94;463,6
Outremont;0;24;* 100,2;1423;5940,6;0;;29;* 121,1
Pierrefonds–Roxboro;11;69;99,6;4874;7033,5;0;;88;127
Plateau Mont-Royal;20;138;132,7;5482;5271,2;0;;172;165,4
Pointe-Claire;< 5;15;* 47,8;1204;3836,8;0;;55;175,3
Rivière-des-Prairies–Pointe-aux-Trembles;12;247;231,4;10585;9916,3;0;;323;302,6
Rosemont–La Petite Patrie;15;190;136,1;8206;5878,6;0;;326;233,5
Sainte-Anne-de-Bellevue;0;< 5;n.p.;188;3791,9;0;;13;* 262,2
Saint-Laurent;8;77;77,9;9407;9518,6;0;;159;160,9
Saint-Léonard;19;252;321,8;9139;11671;0;;148;189
Senneville;0;< 5;n.p.;34;* 3691,6;0;;0;
Sud-Ouest;12;90;115,2;4689;5999,9;< 5;n.p.;209;267,4
Verdun;7;116;167,6;3672;5304,1;< 5;n.p.;201;290,3
Ville-Marie;5;137;153,6;5784;6486,5;< 5;n.p.;129;144,7
Villeray–Saint-Michel–Parc-Extension;19;143;99,4;12682;8815,9;0;;206;143,2
Westmount;< 5;17;* 83,7;873;4298;0;;57;280,6
Territoire à confirmer;0;41;;2188;;0;;25;
Total à Montréal;203;2571;124,5;152513;7383,3;7;n.p.;4851;234,8
