Arrondissement ou ville liée;Nombre de nouveaux cas rapportés, les dernières 24 heures;Nombre de cas, les derniers 14 jours;Taux de cas pour 100 000 personnes, les derniers 14 jours;Nombre de cas cumulatif, depuis le début de la pandémie;Taux de cas pour 100 000 personnes cumulatif, depuis le début de la pandémie;Nombre de décès, les derniers 14 jours;Taux de mortalité pour 100 000 personnes, les derniers 14 jours;Nombre de décès cumulatif, depuis le début de la pandémie;Taux de mortalité pour 100 000 personnes cumulatif, depuis le début de la pandémie
Ahuntsic–Cartierville;68;759;565,4;5245;3907;7;n.p.;384;286
Anjou;32;306;715;1685;3937,3;< 5;n.p.;53;123,8
Baie D'urfé;0;6;n.p.;55;1438,7;0;;< 5;n.p.
Beaconsfield;0;54;279,4;236;1221,3;0;;10;* 51,7
Côte-des-Neiges–Notre-Dame-de-Grâce;85;850;510,4;5952;3574,3;13;*7,8;306;183,8
Côte-Saint-Luc;12;179;551,7;1516;4672,1;< 5;n.p.;94;289,7
Dollard-des-Ormeaux;21;241;492,9;1318;2695,4;< 5;n.p.;101;206,5
Dorval;7;79;416,2;461;2428,9;< 5;n.p.;65;342,5
Hampstead;5;25;* 358,5;195;2796,5;0;;< 5;n.p.
Kirkland;7;60;297,8;364;1806,4;0;;29;* 143,9
Lachine;17;193;433,8;1528;3434,6;< 5;n.p.;122;274,2
LaSalle;23;391;508,8;2919;3798,2;< 5;n.p.;190;247,2
L'Île-Bizard–Sainte-Geneviève;15;156;847,2;529;2873;< 5;n.p.;56;304,1
Mercier–Hochelaga-Maisonneuve;73;570;419;4736;3481,7;< 5;n.p.;391;287,4
Montréal Est;< 5;30;* 779,2;128;3324,7;< 5;n.p.;5;n.p.
Montréal-Nord;70;669;794,2;5183;6153,1;< 5;n.p.;259;307,5
Montréal-Ouest;0;6;n.p.;72;1425,7;0;;< 5;n.p.
Mont-Royal;8;64;315,6;682;3363,6;0;;91;448,8
Outremont;21;117;488,4;777;3243,7;< 5;n.p.;15;* 62,6
Pierrefonds–Roxboro;27;450;649,4;1958;2825,5;9;*13;66;95,2
Plateau Mont-Royal;24;411;395,2;2465;2370,2;< 5;n.p.;135;129,8
Pointe-Claire;8;152;484,4;585;1864,2;< 5;n.p.;39;124,3
Rivière-des-Prairies–Pointe-aux-Trembles;66;733;686,7;4755;4454,6;< 5;n.p.;263;246,4
Rosemont–La Petite Patrie;51;519;371,8;4021;2880,6;9;n.p.;267;191,3
Sainte-Anne-de-Bellevue;0;9;n.p.;78;1573,2;< 5;n.p.;11;* 221,9
Saint-Laurent;63;639;646,6;3603;3645,7;5;n.p.;115;116,4
Saint-Léonard;76;765;976,9;3631;4637;< 5;n.p.;64;81,7
Senneville;0;6;n.p.;19;* 2063;0;;0;
Sud-Ouest;21;288;368,5;2226;2848,3;< 5;n.p.;186;238
Verdun;13;183;264,3;1796;2594,3;< 5;n.p.;174;251,3
Ville-Marie;34;308;345,4;2567;2878,8;< 5;n.p.;92;103,2
Villeray–Saint-Michel–Parc-Extension;74;830;577;5611;3900,5;< 5;n.p.;138;95,9
Westmount;< 5;42;206,8;445;2190,8;6;n.p.;51;251,1
Territoire à confirmer;20;198;;1339;;< 5;;47;
Total à Montréal;946;10288;498;68680;3324,9;101;4,9;3826;185,2
