No,RSS,NoRLS,RLS,Cas,Cas actifs,Population,Cas pour 100 000,Cas actifs pour 100 000
01,01 - Bas-Saint-Laurent,0111,0111 - RLS de Kamouraska,640,49,20742,3085.53,236.67
01,01 - Bas-Saint-Laurent,0112,0112 - RLS de Rivière-du-Loup,1319,100,34840,3785.88,286.70
01,01 - Bas-Saint-Laurent,0113,0113 - RLS de Témiscouata,385,24,19055.5,2020.41,126.36
01,01 - Bas-Saint-Laurent,0114,0114 - RLS des Basques,193,29,8507,2268.72,341.78
01,01 - Bas-Saint-Laurent,0115,0115 - RLS de Rimouski,808,9,57728,1399.67,15.56
01,01 - Bas-Saint-Laurent,0116,0116 - RLS de La Mitis,175,9,17948.5,975.01,50.23
01,01 - Bas-Saint-Laurent,0117,0117 - RLS de Matane,251,n.d.,20658.5,1215.00,n.d.
01,01 - Bas-Saint-Laurent,0118,0118 - RLS de La Matapédia,79,5,17455,452.59,28.74
01,01 - Bas-Saint-Laurent,,Total (incluant inconnus),3854,233,196934.5,1957.00,118.40
02,02 - Saguenay-Lac-Saint-Jean,0211,0211 - RLS du Domaine-du-Roy,748,12,31025,2410.96,38.74
02,02 - Saguenay-Lac-Saint-Jean,0212,0212 - RLS de Maria-Chapdelaine,990,22,25019.5,3956.91,88.09
02,02 - Saguenay-Lac-Saint-Jean,0213,0213 - RLS de Lac-Saint-Jean-Est,2741,53,52281,5242.82,101.41
02,02 - Saguenay-Lac-Saint-Jean,0214,0214 - RLS de Jonquière,2379,65,67384,3530.51,96.51
02,02 - Saguenay-Lac-Saint-Jean,0215,0215 - RLS de Chicoutimi,3120,22,79237.5,3937.53,27.75
02,02 - Saguenay-Lac-Saint-Jean,0216,0216 - RLS de La Baie,811,6,22558,3595.18,26.62
02,02 - Saguenay-Lac-Saint-Jean,,Total (incluant inconnus),10799,181,277505,3891.46,65.25
03,03 - Capitale-Nationale,0311,0311 - RLS de Portneuf,2050,47,55121,3719.09,84.92
03,03 - Capitale-Nationale,0312,0312 - RLS de Québec-Sud,14367,102,321832.5,4464.12,31.61
03,03 - Capitale-Nationale,0313,0313 - RLS de Québec-Nord,15065,139,352784,4270.32,39.25
03,03 - Capitale-Nationale,0314,0314 - RLS de Charlevoix,649,n.d.,28065.5,2312.45,n.d.
03,03 - Capitale-Nationale,,Total (incluant inconnus),32417,297,757803,4277.76,39.07
04,04 - Mauricie et Centre-du-Québec,0411,0411 - RLS du Haut-Saint-Maurice,422,0,15002,2812.96,0.00
04,04 - Mauricie et Centre-du-Québec,0412,0412 - RLS de la Vallée de la Batiscan,496,12,25591.5,1938.14,46.84
04,04 - Mauricie et Centre-du-Québec,0413,0413 - RLS de Maskinongé,646,9,22969.5,2812.43,39.17
04,04 - Mauricie et Centre-du-Québec,0414,0414 - RLS du Centre-de-la-Mauricie,1543,11,64680,2385.59,17.00
04,04 - Mauricie et Centre-du-Québec,0415,0415 - RLS de Trois-Rivières,3866,55,143710,2690.14,38.19
04,04 - Mauricie et Centre-du-Québec,0416,0416 - RLS de Bécancour - Nicolet-Yamaska,948,16,44674,2122.04,35.77
04,04 - Mauricie et Centre-du-Québec,0417,0417 - RLS de Drummond,4021,62,108252,3714.48,57.07
04,04 - Mauricie et Centre-du-Québec,0418,0418 - RLS d'Arthabaska - de l'Érable,2928,59,98452.5,2974.02,59.80
04,04 - Mauricie et Centre-du-Québec,,Total (incluant inconnus),14979,226,523331.5,2862.24,43.10
05,05 - Estrie,0511,0511 - RLS de la Pommeraie,1190,26,56363,2111.31,45.94
05,05 - Estrie,0512,0512 - RLS de la Haute-Yamaska,3401,18,106352,3197.87,16.85
05,05 - Estrie,0513,0513 - RLS de Memphrémagog,867,31,52727.5,1644.30,58.56
05,05 - Estrie,0514,0514 - RLS de Coaticook,584,63,18758.5,3113.26,335.53
05,05 - Estrie,0515,0515 - RLS de Sherbrooke,4970,108,170859,2908.83,62.92
05,05 - Estrie,0516,0516 - RLS de Val Saint-François,780,31,31559.5,2471.52,98.01
05,05 - Estrie,0517,0517 - RLS d'Asbestos,653,18,14238.5,4586.16,126.58
05,05 - Estrie,0518,0518 - RLS du Haut-Saint-François,509,15,22777.5,2234.66,65.77
05,05 - Estrie,0519,0519 - RLS du Granit,1485,140,21331,6961.70,656.94
05,05 - Estrie,,Total (incluant inconnus),14442,452,494966.5,2917.77,90.99
06,06 - Montréal,0611,0611 - RLS de Pierrefonds - Lac Saint-Louis,10394,174,224851,4622.62,77.30
06,06 - Montréal,0612,0612 - RLS de Dorval - Lachine - Lasalle,9263,144,149985,6175.95,95.71
06,06 - Montréal,0621,0621 - RLS de Côte-Saint-Luc - NDG - Montréal-Ouest,6893,119,131806.5,5229.64,90.02
06,06 - Montréal,0622,0622 - RLS de Côte-des-Neiges - Métro - Parc-Extension,15633,335,246803,6334.20,135.13
06,06 - Montréal,0631,0631 - RLS de Verdun - Côte St-Paul - St-Henri - Pointe-St-Charles,7208,129,166781,4321.84,77.09
06,06 - Montréal,0632,0632 - RLS des Faubourgs - Plateau-Mont-Royal - St-Louis-du-Parc,7010,115,162162,4322.84,70.55
