"Date";"Doses du vaccin COVID-19 reçues (cumulatif)";"Doses du vaccin COVID-19 administrées (cumulatif)"
2022-02-09;22836015;18094139
2022-02-08;23048955;18062360
2022-02-07;23023215;18027107
2022-02-06;22290795;17994343
2022-02-05;22290795;17972487
2022-02-04;22290795;17934662
2022-02-03;22290795;17887425
