Arrondissement ou ville liée;Nombre de nouveaux cas rapportés, les dernières 24 heures;Nombre de cas, les derniers 14 jours;Taux de cas pour 100 000 personnes, les derniers 14 jours;Nombre de cas cumulatif, depuis le début de la pandémie;Taux de cas pour 100 000 personnes cumulatif, depuis le début de la pandémie;Nombre de décès, les derniers 14 jours;Taux de mortalité pour 100 000 personnes, les derniers 14 jours;Nombre de décès cumulatif, depuis le début de la pandémie;Taux de mortalité pour 100 000 personnes cumulatif, depuis le début de la pandémie
Ahuntsic–Cartierville;30;401;298,7;20775;15475,4;0;;528;393,3
Anjou;14;102;238,3;7065;16508,6;< 5;n.p.;86;201
Baie D'urfé;< 5;13;* 340;322;8422,7;0;;< 5;n.p.
Beaconsfield;7;69;357,1;1667;8626,6;0;;26;* 134,5
Côte-des-Neiges–Notre-Dame-de-Grâce;38;479;287,7;24756;14866,7;< 5;n.p.;410;246,2
Côte-Saint-Luc;14;161;496,2;5629;17347,8;0;;129;397,6
Dollard-des-Ormeaux;15;157;321,1;6436;13161,8;0;;131;267,9
Dorval;10;85;447,8;2212;11654,4;0;;70;368,8
Hampstead;5;84;1204,6;1204;17266,6;0;;6;n.p.
Kirkland;5;72;357,3;2062;10232,7;0;;40;198,5
Lachine;12;141;316,9;6520;14655,3;0;;191;429,3
LaSalle;20;200;260,2;11452;14901,2;0;;260;338,3
L'Île-Bizard–Sainte-Geneviève;< 5;44;239;2492;13533,9;0;;79;429
Mercier–Hochelaga-Maisonneuve;39;446;327,9;20143;14808,4;0;;500;367,6
Montréal Est;0;14;* 363,6;679;17636,4;0;;11;* 285,7
Montréal-Nord;15;143;169,8;15541;18449,8;< 5;n.p.;389;461,8
Montréal-Ouest;< 5;22;* 435,6;596;11802;0;;< 5;n.p.
Mont-Royal;8;104;512,9;2747;13548;0;;95;468,5
Outremont;10;98;409,1;3001;12528,2;0;;31;* 129,4
Pierrefonds–Roxboro;12;182;262,6;9274;13383;0;;103;148,6
Plateau Mont-Royal;32;452;434,6;13201;12693,3;0;;194;186,5
Pointe-Claire;6;85;270,9;3020;9624;0;;65;207,1
Rivière-des-Prairies–Pointe-aux-Trembles;21;267;250,1;18212;17061,5;0;;353;330,7
Rosemont–La Petite Patrie;35;528;378,3;18530;13274,6;< 5;n.p.;355;254,3
Sainte-Anne-de-Bellevue;< 5;21;* 423,6;499;10064,5;0;;14;* 282,4
Saint-Laurent;15;246;248,9;15176;15356;< 5;n.p.;172;174
Saint-Léonard;11;139;177,5;14650;18708,9;0;;168;214,5
Senneville;0;< 5;n.p.;91;9880,6;0;;0;
Sud-Ouest;21;272;348;10184;13031,2;< 5;n.p.;230;294,3
Verdun;10;206;297,6;7946;11477,8;< 5;n.p.;212;306,2
Ville-Marie;28;357;400,4;12461;13974,4;< 5;n.p.;155;173,8
Villeray–Saint-Michel–Parc-Extension;25;388;269,7;22453;15608,3;0;;245;170,3
Westmount;14;139;684,3;2219;10924,6;0;;64;315,1
Territoire à confirmer;19;316;;7824;;0;;31;
Total à Montréal;498;6434;311,5;291040;14089,5;10;*0,5;5349;258,9
