"Date";"Doses du vaccin COVID-19 reçues (cumulatif)";"Doses du vaccin COVID-19 administrées (cumulatif)"
2022-04-04;23074695;18730313
2022-04-03;23074695;18717301
2022-04-02;23074695;18708845
2022-04-01;23074695;18688795
2022-03-31;23074695;18670698
2022-03-30;23074695;18649042
2022-03-29;23074695;18631618
