Arrondissement ou ville liée;Nombre de nouveaux cas rapportés, les dernières 24 heures;Nombre de cas, les derniers 14 jours;Taux de cas pour 100 000 personnes, les derniers 14 jours;Nombre de cas cumulatif, depuis le début de la pandémie;Taux de cas pour 100 000 personnes cumulatif, depuis le début de la pandémie;Nombre de décès, les derniers 14 jours;Taux de mortalité pour 100 000 personnes, les derniers 14 jours;Nombre de décès cumulatif, depuis le début de la pandémie;Taux de mortalité pour 100 000 personnes cumulatif, depuis le début de la pandémie
Ahuntsic–Cartierville;7;111;82,7;11702;8716,9;< 5;n.p.;490;365
Anjou;< 5;63;147,2;3910;9136,4;0;;78;182,3
Baie D'urfé;0;< 5;n.p.;109;2851,2;0;;< 5;n.p.
Beaconsfield;< 5;23;* 119;580;3001,4;0;;21;* 108,7
Côte-des-Neiges–Notre-Dame-de-Grâce;5;178;106,9;12929;7764,2;< 5;n.p.;372;223,4
Côte-Saint-Luc;5;82;252,7;3112;9590,7;0;;119;366,7
Dollard-des-Ormeaux;7;90;184,1;3148;6437,8;0;;125;255,6
Dorval;< 5;10;* 52,7;894;4710,2;0;;68;358,3
Hampstead;< 5;18;* 258,1;472;6769;0;;6;n.p.
Kirkland;< 5;20;* 99,3;859;4262,8;< 5;n.p.;35;* 173,7
Lachine;6;55;123,6;3237;7276;0;;170;382,1
LaSalle;6;85;110,6;6253;8136,3;< 5;n.p.;244;317,5
L'Île-Bizard–Sainte-Geneviève;< 5;6;n.p.;1150;6245,6;0;;76;412,8
Mercier–Hochelaga-Maisonneuve;14;118;86,7;9794;7200,2;0;;450;330,8
Montréal Est;< 5;< 5;n.p.;309;8026;0;;9;* 233,8
Montréal-Nord;5;101;119,9;10094;11983,3;0;;336;398,9
Montréal-Ouest;0;< 5;n.p.;236;4673,3;0;;< 5;n.p.
Mont-Royal;-1;< 5;n.p.;1195;5893,7;0;;93;458,7
Outremont;0;28;* 116,9;1368;5710,9;0;;29;* 121,1
Pierrefonds–Roxboro;11;80;115,4;4727;6821,4;< 5;n.p.;86;124,1
Plateau Mont-Royal;7;67;64,4;5259;5056,7;0;;172;165,4
Pointe-Claire;< 5;23;* 73,3;1179;3757,2;0;;54;172,1
Rivière-des-Prairies–Pointe-aux-Trembles;20;201;188,3;10165;9522,9;< 5;n.p.;321;300,7
Rosemont–La Petite Patrie;< 5;97;69,5;7883;5647,3;< 5;n.p.;325;232,8
Sainte-Anne-de-Bellevue;0;< 5;n.p.;183;3691;0;;13;* 262,2
Saint-Laurent;8;98;99,2;9188;9297;< 5;n.p.;159;160,9
Saint-Léonard;< 5;83;106;8731;11150;0;;147;187,7
Senneville;0;< 5;n.p.;33;* 3583,1;0;;0;
Sud-Ouest;< 5;49;62,7;4537;5805,4;0;;206;263,6
Verdun;< 5;29;* 41,9;3452;4986,3;< 5;n.p.;199;287,5
Ville-Marie;< 5;74;83;5536;6208,4;< 5;n.p.;127;142,4
Villeray–Saint-Michel–Parc-Extension;< 5;123;85,5;12384;8608,8;< 5;n.p.;205;142,5
Westmount;0;13;* 64;839;4130,6;0;;57;280,6
Territoire à confirmer;-3;48;;2096;;0;;25;
Total à Montréal;127;1988;96,2;147543;7142,7;14;*0,7;4823;233,5
