date,Regroupement,Croisement,Nom,new_doses_1d,new_doses_2d,new_doses_3d,vac_quo_4_n,total_doses_1d,total_doses_2d,total_doses_3d,vac_cum_4_n,new_doses,total_doses,perc_1d,perc_2d,cvac_cum_tot_ade_p,per_quo_1_n,per_quo_2_n,per_cum_1_n,per_cum_2_n,vac_quo_tot_m
2020-12-14,Région,RSS06,06 - Montréal,148,0,0,0,148,0,0,0,148,148,0.0055800542,0,0.0018600181,111,0,111,0,
2020-12-15,Région,RSS06,06 - Montréal,378,0,0,0,526,0,0,0,378,526,0.0232250903,0,0.0046249098,351,0,462,0,
2020-12-16,Région,RSS06,06 - Montréal,323,0,0,0,849,0,0,0,323,849,0.0397641698,0,0.006032491,329,0,791,0,
2020-12-17,Région,RSS06,06 - Montréal,293,0,0,0,1142,0,0,0,293,1142,0.0548956681,0,0.0068870939,301,0,1092,0,
2020-12-18,Région,RSS06,06 - Montréal,146,0,0,0,1288,0,0,0,146,1288,0.0631400724,0,0.0079427798,164,0,1256,0,
2020-12-19,Région,RSS06,06 - Montréal,82,0,0,0,1370,0,0,0,82,1370,0.0676141699,0,0.0085460289,89,0,1345,0,
2020-12-20,Région,RSS06,06 - Montréal,78,0,0,0,1448,0,0,0,78,1448,0.0719877259,0,0.009149278,87,0,1432,0,
2020-12-21,Région,RSS06,06 - Montréal,324,0,0,0,1772,0,0,0,324,1772,0.0874208487,0,0.0123666065,307,0,1739,0,
2020-12-22,Région,RSS06,06 - Montréal,584,0,0,0,2356,0,0,0,584,2356,0.1110983759,0,0.0196055957,471,0,2210,0,
2020-12-23,Région,RSS06,06 - Montréal,480,0,0,0,2836,0,0,0,480,2836,0.1338710294,0,0.0222699459,453,0,2663,0,
2020-12-24,Région,RSS06,06 - Montréal,181,0,0,0,3017,0,0,0,181,3017,0.1425678706,0,0.0234261734,173,0,2836,0,
2020-12-25,Région,RSS06,06 - Montréal,0,0,0,0,3017,0,0,0,0,3017,0.1431711197,0,0.0234261734,12,0,2848,0,
2020-12-26,Région,RSS06,06 - Montréal,219,0,0,0,3236,0,0,0,219,3236,0.154532311,0,0.0254370037,226,0,3074,0,
2020-12-27,Région,RSS06,06 - Montréal,204,0,0,0,3440,0,0,0,204,3440,0.1658432316,0,0.0264926896,225,0,3299,0,
2020-12-28,Région,RSS06,06 - Montréal,594,0,0,0,4034,0,0,0,594,4034,0.1973127263,0,0.0311175994,626,0,3925,0,
2020-12-29,Région,RSS06,06 - Montréal,555,0,0,0,4589,0,0,0,555,4589,0.2279276182,0,0.0343349279,609,0,4534,0,
2020-12-30,Région,RSS06,06 - Montréal,561,0,0,0,5150,0,0,0,561,5150,0.2581906147,0,0.0388090254,602,0,5136,0,
2020-12-31,Région,RSS06,06 - Montréal,34,0,0,0,5184,0,0,0,34,5184,0.2612571309,0,0.0389598377,61,0,5197,0,
2021-01-01,Région,RSS06,06 - Montréal,6,0,0,0,5190,0,0,0,6,5190,0.2629160659,0,0.0390603792,33,0,5230,0,
2021-01-02,Région,RSS06,06 - Montréal,17,0,0,0,5207,0,0,0,17,5207,0.2648263547,0,0.03911065,38,0,5268,0,
2021-01-03,Région,RSS06,06 - Montréal,14,0,0,0,5221,0,0,0,14,5221,0.2672393511,0,0.03911065,48,0,5316,0,
2021-01-04,Région,RSS06,06 - Montréal,573,5,0,0,5794,5,0,0,578,5799,0.2945363729,0.0002513538,0.0467015345,543,5,5859,5,
2021-01-05,Région,RSS06,06 - Montréal,1884,6,0,0,7678,11,0,0,1890,7689,0.3815047848,0.0006535199,0.0678655237,1730,8,7589,13,
2021-01-06,Région,RSS06,06 - Montréal,2729,7,0,0,10407,18,0,0,2736,10425,0.5059751823,0.0013070397,0.093805235,2476,13,10065,26,
