date,Regroupement,Croisement,Nom,new_doses_1d,new_doses_2d,new_doses_3d,vac_quo_4_n,total_doses_1d,total_doses_2d,total_doses_3d,vac_cum_4_n,new_doses,total_doses,perc_1d,perc_2d,cvac_cum_tot_ade_p,per_quo_1_n,per_quo_2_n,per_cum_1_n,per_cum_2_n,vac_quo_tot_m
2020-12-14,Région,RSS06,06 - Montréal,143,0,0,0,143,0,0,0,143,143,0.0056943786,0.0,0.0020337067,112.0,0.0,112.0,0.0,
2020-12-15,Région,RSS06,06 - Montréal,376,0,0,0,519,0,0,0,376,519,0.0237943679,0.0,0.0049317386,356.0,0.0,468.0,0.0,
2020-12-16,Région,RSS06,06 - Montréal,314,0,0,0,833,0,0,0,314,833,0.0400640211,0.0,0.0063044906,320.0,0.0,788.0,0.0,
2020-12-17,Région,RSS06,06 - Montréal,295,0,0,0,1128,0,0,0,295,1128,0.0555201917,0.0,0.007168816,304.0,0.0,1092.0,0.0,
2020-12-18,Région,RSS06,06 - Montréal,144,0,0,0,1272,0,0,0,144,1272,0.0637567036,0.0,0.0082365119,162.0,0.0,1254.0,0.0,
2020-12-19,Région,RSS06,06 - Montréal,83,0,0,0,1355,0,0,0,83,1355,0.0683325436,0.0,0.0088466239,90.0,0.0,1344.0,0.0,
2020-12-20,Région,RSS06,06 - Montréal,80,0,0,0,1435,0,0,0,80,1435,0.0729083835,0.0,0.0094567359,90.0,0.0,1434.0,0.0,
2020-12-21,Région,RSS06,06 - Montréal,320,0,0,0,1755,0,0,0,320,1755,0.0884153968,0.0,0.0127106666,305.0,0.0,1739.0,0.0,
2020-12-22,Région,RSS06,06 - Montréal,577,0,0,0,2332,0,0,0,577,2332,0.1131757753,0.0,0.0203879092,487.0,0.0,2226.0,0.0,
2020-12-23,Région,RSS06,06 - Montréal,477,0,0,0,2809,0,0,0,477,2809,0.1365125592,0.0,0.0230825705,459.0,0.0,2685.0,0.0,
2020-12-24,Région,RSS06,06 - Montréal,184,0,0,0,2993,0,0,0,184,2993,0.1460201378,0.0,0.0244553225,187.0,0.0,2872.0,0.0,
2020-12-25,Région,RSS06,06 - Montréal,0,0,0,0,2993,0,0,0,0,2993,0.1466302498,0.0,0.0244553225,12.0,0.0,2884.0,0.0,
2020-12-26,Région,RSS06,06 - Montréal,219,0,0,0,3212,0,0,0,219,3212,0.158171535,0.0,0.0265398718,227.0,0.0,3111.0,0.0,
2020-12-27,Région,RSS06,06 - Montréal,200,0,0,0,3412,0,0,0,200,3412,0.1693569216,0.0,0.0276584105,220.0,0.0,3331.0,0.0,
2020-12-28,Région,RSS06,06 - Montréal,586,0,0,0,3998,0,0,0,586,3998,0.2009810601,0.0,0.0324376211,622.0,0.0,3953.0,0.0,
2020-12-29,Région,RSS06,06 - Montréal,551,0,0,0,4549,0,0,0,551,4549,0.2315883452,0.0,0.0357423944,602.0,0.0,4555.0,0.0,
2020-12-30,Région,RSS06,06 - Montréal,561,0,0,0,5110,0,0,0,561,5110,0.2622973157,0.0,0.0403182344,604.0,0.0,5159.0,0.0,
2020-12-31,Région,RSS06,06 - Montréal,36,0,0,0,5146,0,0,0,36,5146,0.2653987184,0.0,0.0404707624,61.0,0.0,5220.0,0.0,
2021-01-01,Région,RSS06,06 - Montréal,6,0,0,0,5152,0,0,0,6,5152,0.2670765263,0.0,0.0405724477,33.0,0.0,5253.0,0.0,
2021-01-02,Région,RSS06,06 - Montréal,16,0,0,0,5168,0,0,0,16,5168,0.268957705,0.0,0.0406232904,37.0,0.0,5290.0,0.0,
2021-01-03,Région,RSS06,06 - Montréal,13,0,0,0,5181,0,0,0,13,5181,0.271245625,0.0,0.0406232904,45.0,0.0,5335.0,0.0,
2021-01-04,Région,RSS06,06 - Montréal,573,0,0,0,5754,0,0,0,573,5754,0.2997175181,0.0,0.0487072744,560.0,0.0,5895.0,0.0,
2021-01-05,Région,RSS06,06 - Montréal,1894,0,0,0,7648,0,0,0,1894,7648,0.3915393736,0.000152528,0.0714339462,1806.0,3.0,7701.0,3.0,
2021-01-06,Région,RSS06,06 - Montréal,2741,1,0,0,10389,1,0,0,2742,10390,0.5221541834,0.0005084267,0.0989398287,2569.0,7.0,10270.0,10.0,
2021-01-07,Région,RSS06,06 - Montréal,4126,0,0,0,14515,1,0,0,4126,14516,0.7092551956,0.0008643253,0.1472403618,3680.0,7.0,13950.0,17.0,
2021-01-08,Région,RSS06,06 - Montréal,3786,1,0,0,18301,2,0,0,3787,18303,0.8871536852,0.0014235947,0.1879144948,3499.0,11.0,17449.0,28.0,
2021-01-09,Région,RSS06,06 - Montréal,2039,0,0,0,20340,2,0,0,2039,20342,0.9862968846,0.001830336,0.2066245961,1950.0,8.0,19399.0,36.0,
2021-01-10,Région,RSS06,06 - Montréal,1411,1,0,0,21751,3,0,0,1412,21754,1.0577308308,0.0020337067,0.2190302066,1405.0,4.0,20804.0,40.0,
2021-01-11,Région,RSS06,06 - Montréal,1613,1,0,0,23364,4,0,0,1614,23368,1.139231625,0.0026946613,0.2340796359,1603.0,13.0,22407.0,53.0,
2021-01-12,Région,RSS06,06 - Montréal,1110,2,0,0,24474,6,0,0,1112,24480,1.2003445099,0.0032539306,0.2397231719,1202.0,11.0,23609.0,64.0,
2021-01-13,Région,RSS06,06 - Montréal,1316,0,0,0,25790,6,0,0,1316,25796,1.2725919388,0.0038640426,0.2450108092,1421.0,12.0,25030.0,76.0,
2021-01-14,Région,RSS06,06 - Montréal,1913,1,0,0,27703,7,0,0,1914,27710,1.3746840128,0.0045249973,0.2564504091,2008.0,13.0,27038.0,89.0,
2021-01-15,Région,RSS06,06 - Montréal,1779,1,0,0,29482,8,0,0,1780,29490,1.4695564282,0.0052876373,0.2639751237,1866.0,15.0,28904.0,104.0,
2021-01-16,Région,RSS06,06 - Montréal,1137,3,0,0,30619,11,0,0,1140,30630,1.5291440332,0.0058469066,0.270177929,1172.0,11.0,30076.0,115.0,
2021-01-17,Région,RSS06,06 - Montréal,942,1,0,0,31561,12,0,0,943,31573,1.5772920382,0.006406176,0.276126521,947.0,11.0,31023.0,126.0,
2021-01-18,Région,RSS06,06 - Montréal,1090,5,0,0,32651,17,0,0,1095,32668,1.6340324539,0.0080331413,0.2864984249,1116.0,32.0,32139.0,158.0,
2021-01-19,Région,RSS06,06 - Montréal,1328,1,0,0,33979,18,0,0,1329,33997,1.7045512321,0.0094058933,0.2942773528,1387.0,27.0,33526.0,185.0,
2021-01-20,Région,RSS06,06 - Montréal,1585,1,0,0,35564,19,0,0,1586,35583,1.7906787089,0.0102702186,0.3009377421,1694.0,17.0,35220.0,202.0,
2021-01-21,Région,RSS06,06 - Montréal,1964,4,0,0,37528,23,0,0,1968,37551,1.8957705003,0.0115412853,0.3100894221,2067.0,25.0,37287.0,227.0,
2021-01-22,Région,RSS06,06 - Montréal,2192,3,0,0,39720,26,0,0,2195,39746,2.0120476782,0.0123039253,0.3182242487,2287.0,15.0,39574.0,242.0,
2021-01-23,Région,RSS06,06 - Montréal,1267,4,0,0,40987,30,0,0,1271,41017,2.0796175818,0.0129140373,0.322139134,1329.0,12.0,40903.0,254.0,
2021-01-24,Région,RSS06,06 - Montréal,394,1,0,0,41381,31,0,0,395,41412,2.1015816137,0.0136766772,0.3240711553,432.0,15.0,41335.0,269.0,
2021-01-25,Région,RSS06,06 - Montréal,626,4,0,0,42007,35,0,0,630,42042,2.1380358054,0.0155578559,0.3274267713,717.0,37.0,42052.0,306.0,
2021-01-26,Région,RSS06,06 - Montréal,776,27,0,0,42783,62,0,0,803,42845,2.1822180825,0.0203879092,0.3345955873,869.0,95.0,42921.0,401.0,
2021-01-27,Région,RSS06,06 - Montréal,705,10,0,0,43488,72,0,0,715,43560,2.2220787329,0.0245061652,0.3402391232,784.0,81.0,43705.0,482.0,
2021-01-28,Région,RSS06,06 - Montréal,855,33,0,0,44343,105,0,0,888,44448,2.2692607273,0.0294887465,0.3484247925,928.0,98.0,44633.0,580.0,
2021-01-29,Région,RSS06,06 - Montréal,209,18,0,0,44552,123,0,0,227,44675,2.2822256072,0.0331494185,0.3535090591,255.0,72.0,44888.0,652.0,
2021-01-30,Région,RSS06,06 - Montréal,31,34,0,0,44583,157,0,0,65,44740,2.2851744819,0.0371659891,0.3574239445,58.0,79.0,44946.0,731.0,
2021-01-31,Région,RSS06,06 - Montréal,9,16,0,0,44592,173,0,0,25,44765,2.2878183005,0.0400640211,0.3601186058,52.0,57.0,44998.0,788.0,
2021-02-01,Région,RSS06,06 - Montréal,21,28,0,0,44613,201,0,0,49,44814,2.2916823432,0.0438772211,0.3637284351,76.0,75.0,45074.0,863.0,
2021-02-02,Région,RSS06,06 - Montréal,70,64,0,0,44683,265,0,0,134,44948,2.2985461031,0.0518595197,0.371964947,135.0,157.0,45209.0,1020.0,
2021-02-03,Région,RSS06,06 - Montréal,2233,47,0,0,46916,312,0,0,2280,47228,2.4106033398,0.0569437863,0.3865567923,2204.0,100.0,47413.0,1120.0,
2021-02-04,Région,RSS06,06 - Montréal,3425,23,0,0,50341,335,0,0,3448,50676,2.5843835733,0.0619263676,0.4025722322,3418.0,98.0,50831.0,1218.0,
2021-02-05,Région,RSS06,06 - Montréal,3484,35,0,0,53825,370,0,0,3519,54195,2.7594348736,0.0665022076,0.4159438534,3443.0,90.0,54274.0,1308.0,
2021-02-06,Région,RSS06,06 - Montréal,1505,15,0,0,55330,385,0,0,1520,55715,2.8372749958,0.0691460262,0.4241295227,1531.0,52.0,55805.0,1360.0,
2021-02-07,Région,RSS06,06 - Montréal,447,4,0,0,55777,389,0,0,451,56166,2.863306441,0.0704170929,0.4260107014,512.0,25.0,56317.0,1385.0,
2021-02-08,Région,RSS06,06 - Montréal,1163,28,0,0,56940,417,0,0,1191,57357,2.9228432033,0.0749929329,0.4331795173,1171.0,90.0,57488.0,1475.0,
2021-02-09,Région,RSS06,06 - Montréal,534,19,0,0,57474,436,0,0,553,57910,2.9525353204,0.0802805702,0.4389755813,584.0,104.0,58072.0,1579.0,
2021-02-10,Région,RSS06,06 - Montréal,1165,25,0,0,58639,461,0,0,1190,59100,3.0125805094,0.0867884315,0.4476188346,1181.0,128.0,59253.0,1707.0,
2021-02-11,Région,RSS06,06 - Montréal,1815,29,0,0,60454,490,0,0,1844,60944,3.1028262421,0.0939064048,0.4588042212,1775.0,140.0,61028.0,1847.0,
2021-02-12,Région,RSS06,06 - Montréal,1862,24,0,0,62316,514,0,0,1886,62830,3.1969360176,0.0977196047,0.4698879224,1851.0,75.0,62879.0,1922.0,
2021-02-13,Région,RSS06,06 - Montréal,71,8,0,0,62387,522,0,0,79,62909,3.2024270255,0.0997024687,0.4721758424,108.0,39.0,62987.0,1961.0,
2021-02-14,Région,RSS06,06 - Montréal,52,6,0,0,62439,528,0,0,58,62967,3.2074096068,0.1015328047,0.4739044931,98.0,36.0,63085.0,1997.0,
2021-02-15,Région,RSS06,06 - Montréal,841,15,0,0,63280,543,0,0,856,63823,3.2520494679,0.1057019033,0.4809716237,878.0,82.0,63963.0,2079.0,
2021-02-16,Région,RSS06,06 - Montréal,164,26,0,0,63444,569,0,0,190,64013,3.2647601345,0.11002353,0.4855983063,250.0,85.0,64213.0,2164.0,
2021-02-17,Région,RSS06,06 - Montréal,416,10,0,0,63860,579,0,0,426,64439,3.2898764116,0.1140401006,0.490224989,494.0,79.0,64707.0,2243.0,
2021-02-18,Région,RSS06,06 - Montréal,2447,21,0,0,66307,600,0,0,2468,66907,3.4132207202,0.1187176259,0.5044609355,2426.0,92.0,67133.0,2335.0,
2021-02-19,Région,RSS06,06 - Montréal,3934,10,0,0,70241,610,0,0,3944,70851,3.6105411083,0.1235476792,0.5240353621,3881.0,95.0,71014.0,2430.0,
2021-02-20,Région,RSS06,06 - Montréal,2560,5,0,0,72801,615,0,0,2565,73416,3.7388171555,0.1259372846,0.5344581087,2523.0,47.0,73537.0,2477.0,
2021-02-21,Région,RSS06,06 - Montréal,1953,8,0,0,74754,623,0,0,1961,75377,3.8351131656,0.1283268899,0.5413218687,1894.0,47.0,75431.0,2524.0,
2021-02-22,Région,RSS06,06 - Montréal,2197,22,0,0,76951,645,0,0,2219,77596,3.9458993356,0.1336145272,0.5532698952,2179.0,104.0,77610.0,2628.0,
2021-02-23,Région,RSS06,06 - Montréal,1612,21,0,0,78563,666,0,0,1633,79229,4.0266374898,0.1382920525,0.5630825298,1588.0,92.0,79198.0,2720.0,
2021-02-24,Région,RSS06,06 - Montréal,1912,14,0,0,80475,680,0,0,1926,81155,4.1252722625,0.1422069378,0.5730985351,1940.0,77.0,81138.0,2797.0,
2021-02-25,Région,RSS06,06 - Montréal,3663,17,0,0,84138,697,0,0,3680,84835,4.3090685013,0.1468336204,0.5868768977,3615.0,91.0,84753.0,2888.0,
