No,RSS,NoRLS,RLS,Cas,Cas actifs,Population,Cas pour 100 000,Cas actifs pour 100 000
01,01 - Bas-Saint-Laurent,0111,0111 - RLS de Kamouraska,750,7,20878,3592.30,33.58
01,01 - Bas-Saint-Laurent,0112,0112 - RLS de Rivière-du-Loup,1390,10,34965,3975.40,28.56
01,01 - Bas-Saint-Laurent,0113,0113 - RLS de Témiscouata,434,n.d.,19243.5,2255.31,n.d.
01,01 - Bas-Saint-Laurent,0114,0114 - RLS des Basques,226,n.d.,8584.5,2632.65,n.d.
01,01 - Bas-Saint-Laurent,0115,0115 - RLS de Rimouski,1037,79,57698.5,1797.27,136.95
01,01 - Bas-Saint-Laurent,0116,0116 - RLS de La Mitis,231,9,18034,1280.91,50.03
01,01 - Bas-Saint-Laurent,0117,0117 - RLS de Matane,308,12,20759.5,1483.66,58.02
01,01 - Bas-Saint-Laurent,0118,0118 - RLS de La Matapédia,439,23,17613,2492.48,130.93
01,01 - Bas-Saint-Laurent,,Total (incluant inconnus),4815,147,197776,2434.57,74.41
02,02 - Saguenay-Lac-Saint-Jean,0211,0211 - RLS du Domaine-du-Roy,903,67,31071,2906.25,216.23
02,02 - Saguenay-Lac-Saint-Jean,0212,0212 - RLS de Maria-Chapdelaine,1250,58,25082.5,4983.55,231.74
02,02 - Saguenay-Lac-Saint-Jean,0213,0213 - RLS de Lac-Saint-Jean-Est,2902,20,52494,5528.25,38.10
02,02 - Saguenay-Lac-Saint-Jean,0214,0214 - RLS de Jonquière,2686,64,67927,3954.24,94.31
02,02 - Saguenay-Lac-Saint-Jean,0215,0215 - RLS de Chicoutimi,3387,54,79439.5,4263.62,68.12
02,02 - Saguenay-Lac-Saint-Jean,0216,0216 - RLS de La Baie,839,6,22588,3714.36,26.57
02,02 - Saguenay-Lac-Saint-Jean,,Total (incluant inconnus),11982,271,278602,4300.76,97.40
03,03 - Capitale-Nationale,0311,0311 - RLS de Portneuf,2294,84,55277,4150.01,151.47
03,03 - Capitale-Nationale,0312,0312 - RLS de Québec-Sud,16361,449,321922.5,5082.28,139.42
03,03 - Capitale-Nationale,0313,0313 - RLS de Québec-Nord,17677,609,352793,5010.59,172.13
03,03 - Capitale-Nationale,0314,0314 - RLS de Charlevoix,735,20,28373.5,2590.45,70.53
03,03 - Capitale-Nationale,,Total (incluant inconnus),37372,1181,758366,4927.96,155.46
04,04 - Mauricie et Centre-du-Québec,0411,0411 - RLS du Haut-Saint-Maurice,535,32,15083.5,3546.92,212.29
04,04 - Mauricie et Centre-du-Québec,0412,0412 - RLS de la Vallée de la Batiscan,630,29,25763.5,2445.32,112.50
04,04 - Mauricie et Centre-du-Québec,0413,0413 - RLS de Maskinongé,926,82,22906,4042.61,358.22
04,04 - Mauricie et Centre-du-Québec,0414,0414 - RLS du Centre-de-la-Mauricie,1915,75,65392.5,2928.47,114.43
04,04 - Mauricie et Centre-du-Québec,0415,0415 - RLS de Trois-Rivières,5490,391,145073.5,3784.29,269.40
04,04 - Mauricie et Centre-du-Québec,0416,0416 - RLS de Bécancour - Nicolet-Yamaska,1517,142,44992,3371.71,315.01
04,04 - Mauricie et Centre-du-Québec,0417,0417 - RLS de Drummond,4841,149,108552,4459.61,136.93
04,04 - Mauricie et Centre-du-Québec,0418,0418 - RLS d'Arthabaska - de l'Érable,4622,417,98594.5,4687.89,422.44
04,04 - Mauricie et Centre-du-Québec,,Total (incluant inconnus),20565,1321,526357.5,3907.04,250.65
05,05 - Estrie,0511,0511 - RLS de la Pommeraie,1580,59,57462.5,2749.62,102.03
05,05 - Estrie,0512,0512 - RLS de la Haute-Yamaska,4675,245,107411.5,4352.42,226.67
05,05 - Estrie,0513,0513 - RLS de Memphrémagog,1902,210,53270.5,3570.46,392.37
05,05 - Estrie,0514,0514 - RLS de Coaticook,924,96,18900.5,4888.76,506.84
05,05 - Estrie,0515,0515 - RLS de Sherbrooke,8046,670,171723,4685.45,388.88
05,05 - Estrie,0516,0516 - RLS de Val Saint-François,1233,106,31826,3874.19,332.19
05,05 - Estrie,0517,0517 - RLS d'Asbestos,1364,140,14418,9460.40,970.27
05,05 - Estrie,0518,0518 - RLS du Haut-Saint-François,1091,124,22999.5,4743.58,537.45
05,05 - Estrie,0519,0519 - RLS du Granit,2353,168,21608,10889.49,776.81
05,05 - Estrie,,Total (incluant inconnus),23188,1822,499619.5,4641.13,363.17
06,06 - Montréal,0611,0611 - RLS de Pierrefonds - Lac Saint-Louis,13241,366,224992.5,5885.09,163.30
06,06 - Montréal,0612,0612 - RLS de Dorval - Lachine - Lasalle,11406,373,148236,7694.49,252.99
06,06 - Montréal,0621,0621 - RLS de Côte-Saint-Luc - NDG - Montréal-Ouest,9031,348,130583.5,6915.88,268.47
06,06 - Montréal,0622,0622 - RLS de Côte-des-Neiges - Métro - Parc-Extension,19250,662,244199,7882.92,274.23
06,06 - Montréal,0631,0631 - RLS de Verdun - Côte St-Paul - St-Henri - Pointe-St-Charles,9582,515,166128.5,5767.82,312.67
06,06 - Montréal,0632,0632 - RLS des Faubourgs - Plateau-Mont-Royal - St-Louis-du-Parc,9301,618,159913,5816.29,390.86
06,06 - Montréal,0641,0641 - RLS du Nord de l'Île - Saint-Laurent,15699,446,161656.5,9711.33,276.93
06,06 - Montréal,0642,0642 - RLS d'Ahuntsic - Montréal-Nord,17983,494,171564,10481.80,289.51
06,06 - Montréal,0643,0643 - RLS de la Petite Patrie - Villeray,6882,444,114737,5998.07,390.12
06,06 - Montréal,0651,0651 - RLS de Saint-Léonard - Saint-Michel,16287,379,137964,11805.25,276.16
06,06 - Montréal,0652,0652 - RLS de Rivière-des-Prairies - Anjou - Montréal-Est,19947,634,208796.5,9553.32,303.90
06,06 - Montréal,0653,0653 - RLS de Hochelaga - Mercier-Ouest - Rosemont,13296,589,187988.5,7072.77,315.13
06,06 - Montréal,,Total (incluant inconnus),165252,6100,2056759,8034.58,298.48
07,07 - Outaouais,0711,0711 - RLS du Pontiac,472,12,20172.5,2339.82,59.34
07,07 - Outaouais,0712,0712 - RLS de la Vallée-de-la-Gatineau,637,20,20689,3078.93,96.56
07,07 - Outaouais,0713,0713 - RLS des Collines-de-l'Outaouais,963,45,39443,2441.50,113.41
07,07 - Outaouais,0714,0714 - RLS de Grande-Rivière - Hull - Gatineau,11489,304,264844.5,4338.02,114.27
07,07 - Outaouais,0715,0715 - RLS de la Vallée-de-la-Lièvre et de la Petite Nation,1636,22,58050,2818.26,37.70
07,07 - Outaouais,,Total (incluant inconnus),15219,405,403199,3774.56,100.00
08,08 - Abitibi-Témiscamingue,0811,0811 - RLS de l'Abitibi-Ouest,124,n.d.,20543,603.61,n.d.
08,08 - Abitibi-Témiscamingue,0812,0812 - RLS de l'Abitibi,312,n.d.,24783.5,1258.90,n.d.
08,08 - Abitibi-Témiscamingue,0813,0813 - RLS de Rouyn-Noranda,469,19,43065,1089.05,44.17
08,08 - Abitibi-Témiscamingue,0814,0814 - RLS de la Vallée-de-l'Or,412,18,43673.5,943.36,41.19
08,08 - Abitibi-Témiscamingue,0815,0815 - RLS du Témiscaming,286,18,15779,1812.54,114.17
08,08 - Abitibi-Témiscamingue,,Total (incluant inconnus),1609,61,147844,1088.31,41.27
09,09 - Côte-Nord,0911,0911 - RLS de Caniapiscau,12,0,3264,367.65,0.00
09,09 - Côte-Nord,0912,0912 - RLS de la Haute-Côte-Nord - Manicouagan,535,7,40510,1320.66,17.35
09,09 - Côte-Nord,0913,0913 - RLS de Port-Cartier,96,0,7355,1305.23,0.00
09,09 - Côte-Nord,0914,0914 - RLS de Sept-Îles,161,n.d.,27485.5,585.76,n.d.
09,09 - Côte-Nord,0915,0915 - RLS de la Minganie,23,n.d.,6424.5,358.00,n.d.
09,09 - Côte-Nord,0916,0916 - RLS de la Basse-Côte-Nord,34,21,4604,738.49,457.72
09,09 - Côte-Nord,0917,0917 - RLS de Kawawachikamach,0,0,646.5,0.00,0.00
09,09 - Côte-Nord,,Total (incluant inconnus),868,31,90289.5,961.35,34.43
10,10 - Nord-du-Québec,1001,1001 - Nord-du-Québec,140,n.d.,13423.5,1042.95,n.d.
10,10 - Nord-du-Québec,,Total (incluant inconnus),140,n.d.,13423.5,1042.95,n.d.
11,11 - Gaspésie-Îles-de-la-Madeleine,1111,1111 - RLS de la Baie-des-Chaleurs,1075,19,32493.5,3308.35,58.38
11,11 - Gaspésie-Îles-de-la-Madeleine,1112,1112 - RLS de la Haute-Gaspésie,157,0,10659.5,1472.86,0.00
11,11 - Gaspésie-Îles-de-la-Madeleine,1113,1113 - RLS de La Côte-de-Gaspé,516,n.d.,18739,2753.62,n.d.
11,11 - Gaspésie-Îles-de-la-Madeleine,1114,1114 - RLS du Rocher-Percé,551,n.d.,16016.5,3440.20,n.d.
11,11 - Gaspésie-Îles-de-la-Madeleine,1121,1121 - RLS des Îles-de-la-Madeleine,50,n.d.,12818.5,390.06,n.d.
11,11 - Gaspésie-Îles-de-la-Madeleine,,Total (incluant inconnus),2378,28,90727,2621.05,30.85
12,12 - Chaudière-Appalaches,1211,1211 - RLS Alphonse-Desjardins,12734,548,260423,4889.74,209.82
12,12 - Chaudière-Appalaches,1212,1212 - RLS de la région de Thetford,3174,383,43050.5,7372.74,889.31
12,12 - Chaudière-Appalaches,1213,1213 - RLS de Beauce,8407,386,73308,11468.05,526.41
12,12 - Chaudière-Appalaches,1214,1214 - RLS des Etchemins,1305,113,16568.5,7876.39,681.91
12,12 - Chaudière-Appalaches,1215,1215 - RLS de Montmagny-L'Islet,1236,126,40154,3078.15,314.36
12,12 - Chaudière-Appalaches,,Total (incluant inconnus),26861,1559,433504,6196.25,359.03
13,13 - Laval,1311,1311 - RLS de Laval,40436,1201,443929,9108.66,269.76
13,13 - Laval,,Total (incluant inconnus),40436,1201,443929,9108.66,269.76
14,14 - Lanaudière,1411,1411 - RLS de Lanaudière-Nord,11276,434,227263.5,4961.64,189.74
14,14 - Lanaudière,1412,1412 - RLS de Lanaudière-Sud,19233,749,300103,6408.80,248.31
14,14 - Lanaudière,,Total (incluant inconnus),30571,1186,527366.5,5796.92,223.62
15,15 - Laurentides,1511,1511 - RLS d'Antoine-Labelle,1273,42,35913,3544.68,116.79
15,15 - Laurentides,1512,1512 - RLS des Laurentides,1889,129,49235.5,3836.66,260.21
15,15 - Laurentides,1513,1513 - RLS des Pays-d'en-Haut,1738,83,45795,3795.17,179.61
15,15 - Laurentides,1514,1514 - RLS d'Argenteuil,1236,36,33936,3642.15,105.45
15,15 - Laurentides,1515,1515 - RLS de Deux-Montagnes - Mirabel-Sud,5618,172,125762,4467.17,135.99
15,15 - Laurentides,1516,1516 - RLS de la Rivière-du-Nord - Mirabel-Nord,8828,388,179809,4909.65,213.78
15,15 - Laurentides,1517,1517 - RLS de Thérèse-De Blainville,8758,481,165260.5,5299.51,289.82
15,15 - Laurentides,,Total (incluant inconnus),29410,1336,635711,4626.32,208.81
16,16 - Montérégie,1611,1611 - RLS de Champlain,11692,359,227250.5,5144.98,157.59
16,16 - Montérégie,1612,1612 - RLS du Haut-Richelieu - Rouville,7801,359,196876,3962.39,181.38
16,16 - Montérégie,1621,1621 - RLS Pierre-Boucher,12916,452,263314,4905.17,171.34
16,16 - Montérégie,1622,1622 - RLS de Richelieu-Yamaska,10073,636,222815.5,4520.78,284.72
16,16 - Montérégie,1623,1623 - RLS Pierre-De Saurel,1978,80,51964,3806.48,153.57
16,16 - Montérégie,1631,1631 - RLS de Vaudreuil-Soulanges,6240,240,162642,3836.65,146.54
16,16 - Montérégie,1632,1632 - RLS du Suroît,2860,206,61305.5,4665.16,333.87
16,16 - Montérégie,1633,1633 - RLS du Haut-Saint-Laurent,876,40,24695,3547.28,161.28
16,16 - Montérégie,1634,1634 - RLS de Jardins-Roussillon,10499,454,234303,4480.95,192.66
16,16 - Montérégie,,Total (incluant inconnus),64996,2835,1445165.5,4497.48,195.39
17,17 - Nunavik,1701,1701 - Nunavik,1060,24,14493,7313.88,164.10
17,17 - Nunavik,,Total (incluant inconnus),1060,24,14493,7313.88,164.10
18,18 - Terres-Cries-de-la-Baie-James,1801,1801 - Terres-Cries-de-la-Baie-James,151,6,18505,816.00,32.15
18,18 - Terres-Cries-de-la-Baie-James,,Total (incluant inconnus),151,6,18505,816.00,32.15

