No,RSS,NoRLS,RLS,Cas,Cas actifs,Population,Cas pour 100 000,Cas actifs pour 100 000
01,01 - Bas-Saint-Laurent,0111,0111 - RLS de Kamouraska,386,39,20742,1860.96,188.37
01,01 - Bas-Saint-Laurent,0112,0112 - RLS de Rivière-du-Loup,725,110,34840,2080.94,315.37
01,01 - Bas-Saint-Laurent,0113,0113 - RLS de Témiscouata,189,36,19055.5,991.84,189.53
01,01 - Bas-Saint-Laurent,0114,0114 - RLS des Basques,51,5,8507,599.51,58.93
01,01 - Bas-Saint-Laurent,0115,0115 - RLS de Rimouski,648,28,57728,1122.51,48.42
01,01 - Bas-Saint-Laurent,0116,0116 - RLS de La Mitis,141,52,17948.5,785.58,290.19
01,01 - Bas-Saint-Laurent,0117,0117 - RLS de Matane,230,5,20658.5,1113.34,24.28
01,01 - Bas-Saint-Laurent,0118,0118 - RLS de La Matapédia,61,n.d.,17455,349.47,n.d.
01,01 - Bas-Saint-Laurent,,Total (incluant inconnus),2452,278,196934.5,1245.08,141.26
02,02 - Saguenay-Lac-Saint-Jean,0211,0211 - RLS du Domaine-du-Roy,676,27,31025,2178.89,87.18
02,02 - Saguenay-Lac-Saint-Jean,0212,0212 - RLS de Maria-Chapdelaine,859,34,25019.5,3433.32,136.14
02,02 - Saguenay-Lac-Saint-Jean,0213,0213 - RLS de Lac-Saint-Jean-Est,2480,53,52281,4743.60,101.41
02,02 - Saguenay-Lac-Saint-Jean,0214,0214 - RLS de Jonquière,2136,46,67384,3169.89,68.30
02,02 - Saguenay-Lac-Saint-Jean,0215,0215 - RLS de Chicoutimi,2931,38,79237.5,3699.01,47.94
02,02 - Saguenay-Lac-Saint-Jean,0216,0216 - RLS de La Baie,736,14,22558,3262.70,62.11
02,02 - Saguenay-Lac-Saint-Jean,,Total (incluant inconnus),9826,212,277505,3540.84,76.43
03,03 - Capitale-Nationale,0311,0311 - RLS de Portneuf,1688,190,55121,3062.35,343.29
03,03 - Capitale-Nationale,0312,0312 - RLS de Québec-Sud,13117,1136,321832.5,4075.72,352.09
03,03 - Capitale-Nationale,0313,0313 - RLS de Québec-Nord,13160,1814,352784,3730.33,512.23
03,03 - Capitale-Nationale,0314,0314 - RLS de Charlevoix,572,21,28065.5,2038.09,74.97
03,03 - Capitale-Nationale,,Total (incluant inconnus),28789,3200,757803,3799.01,420.97
04,04 - Mauricie et Centre-du-Québec,0411,0411 - RLS du Haut-Saint-Maurice,419,11,15002,2792.96,73.41
04,04 - Mauricie et Centre-du-Québec,0412,0412 - RLS de la Vallée de la Batiscan,446,23,25591.5,1742.77,89.77
