Arrondissement ou ville liée;Nombre de nouveaux cas rapportés, les dernières 24 heures;Nombre de cas, les derniers 14 jours;Taux de cas pour 100 000 personnes, les derniers 14 jours;Nombre de cas cumulatif, depuis le début de la pandémie;Taux de cas pour 100 000 personnes cumulatif, depuis le début de la pandémie;Nombre de décès, les derniers 14 jours;Taux de mortalité pour 100 000 personnes, les derniers 14 jours;Nombre de décès cumulatif, depuis le début de la pandémie;Taux de mortalité pour 100 000 personnes cumulatif, depuis le début de la pandémie
Ahuntsic–Cartierville;59;787;586,2;7230;5385,7;26;*19,4;425;316,6
Anjou;22;296;691,7;2360;5514,5;5;n.p.;64;149,5
Baie D'urfé;< 5;6;n.p.;67;1752,6;0;;< 5;n.p.
Beaconsfield;5;38;196,6;312;1614,6;< 5;n.p.;14;* 72,4
Côte-des-Neiges–Notre-Dame-de-Grâce;47;829;497,8;8043;4830,1;6;n.p.;326;195,8
Côte-Saint-Luc;< 5;111;342,1;1870;5763,1;< 5;n.p.;104;320,5
Dollard-des-Ormeaux;16;227;464,2;1845;3773,1;8;n.p.;112;229
Dorval;< 5;57;300,3;575;3029,5;< 5;n.p.;68;358,3
Hampstead;< 5;38;545;283;4058,5;0;;< 5;n.p.
Kirkland;< 5;30;* 148,9;476;2362,2;0;;30;* 148,9
Lachine;15;158;355,1;2108;4738,2;< 5;n.p.;160;359,6
LaSalle;8;373;485,3;3901;5075,9;17;*22,1;222;288,9
L'Île-Bizard–Sainte-Geneviève;< 5;114;619,1;780;4236,1;< 5;n.p.;69;374,7
Mercier–Hochelaga-Maisonneuve;29;543;399,2;6201;4558,8;13;*9,6;417;306,6
Montréal Est;< 5;26;* 675,3;195;5064,9;< 5;n.p.;6;n.p.
Montréal-Nord;37;682;809,6;6813;8088,2;12;*14,2;304;360,9
Montréal-Ouest;< 5;18;* 356,4;118;2336,6;0;;< 5;n.p.
Mont-Royal;< 5;44;217;819;4039,3;< 5;n.p.;91;448,8
Outremont;< 5;47;196,2;946;3949,2;< 5;n.p.;19;* 79,3
Pierrefonds–Roxboro;27;295;425,7;2738;3951,1;< 5;n.p.;73;105,3
Plateau Mont-Royal;9;277;266,3;3224;3100;19;*18,3;160;153,8
Pointe-Claire;< 5;56;178,5;762;2428,3;< 5;n.p.;48;153
Rivière-des-Prairies–Pointe-aux-Trembles;33;670;627,7;6382;5978,8;14;*13,1;290;271,7
Rosemont–La Petite Patrie;13;433;310,2;5220;3739,5;17;*12,2;300;214,9
Sainte-Anne-de-Bellevue;< 5;9;n.p.;101;2037,1;0;;12;* 242
Saint-Laurent;47;505;511;4942;5000,6;< 5;n.p.;123;124,5
Saint-Léonard;21;636;812,2;5240;6691,8;24;*30,6;107;136,6
Senneville;0;< 5;n.p.;21;* 2280,1;0;;0;
Sud-Ouest;7;242;309,7;2863;3663,4;< 5;n.p.;199;254,6
Verdun;7;178;257,1;2252;3253;5;n.p.;183;264,3
Ville-Marie;14;396;444,1;3499;3924;6;n.p.;104;116,6
Villeray–Saint-Michel–Parc-Extension;31;778;540,8;7579;5268,6;9;*6,3;155;107,7
Westmount;7;47;231,4;549;2702,8;< 5;n.p.;53;260,9
Territoire à confirmer;< 5;123;;1499;;0;;22;
Total à Montréal;479;9070;439,1;91813;4444,7;215;10,4;4268;206,6
