Arrondissement ou ville liée;Nombre de nouveaux cas rapportés, les dernières 24 heures;Nombre de cas, les derniers 14 jours;Taux de cas pour 100 000 personnes, les derniers 14 jours;Nombre de cas cumulatif, depuis le début de la pandémie;Taux de cas pour 100 000 personnes cumulatif, depuis le début de la pandémie;Nombre de décès, les derniers 14 jours;Taux de mortalité pour 100 000 personnes, les derniers 14 jours;Nombre de décès cumulatif, depuis le début de la pandémie;Taux de mortalité pour 100 000 personnes cumulatif, depuis le début de la pandémie
Ahuntsic–Cartierville;27;344;256,2;8603;6408,4;5;n.p.;457;340,4
Anjou;9;144;336,5;2889;6750,6;< 5;n.p.;71;165,9
Baie D'urfé;0;0;;67;1752,6;0;;< 5;n.p.
Beaconsfield;0;15;* 77,6;369;1909,5;0;;18;* 93,1
Côte-des-Neiges–Notre-Dame-de-Grâce;41;573;344,1;9652;5796,3;< 5;n.p.;346;207,8
Côte-Saint-Luc;6;210;647,2;2268;6989,6;< 5;n.p.;109;335,9
Dollard-des-Ormeaux;15;111;227;2196;4490,9;< 5;n.p.;119;243,4
Dorval;< 5;19;* 100,1;661;3482,6;0;;67;353
Hampstead;< 5;10;* 143,4;322;4617,8;< 5;n.p.;5;n.p.
Kirkland;< 5;17;* 84,4;538;2669,8;0;;31;* 153,8
Lachine;< 5;66;148,4;2496;5610,4;< 5;n.p.;168;377,6
LaSalle;6;162;210,8;4498;5852,7;< 5;n.p.;234;304,5
L'Île-Bizard–Sainte-Geneviève;< 5;26;* 141,2;862;4681,5;< 5;n.p.;73;396,5
Mercier–Hochelaga-Maisonneuve;32;236;173,5;7291;5360,1;7;n.p.;437;321,3
Montréal Est;< 5;< 5;n.p.;221;5740,3;< 5;n.p.;8;n.p.
Montréal-Nord;6;258;306,3;7894;9371,5;< 5;n.p.;322;382,3
Montréal-Ouest;< 5;5;n.p.;126;2495;0;;< 5;n.p.
Mont-Royal;5;24;* 118,4;939;4631,1;0;;92;453,7
Outremont;< 5;56;233,8;1084;4525,3;0;;21;* 87,7
Pierrefonds–Roxboro;8;166;239,5;3294;4753,5;0;;77;111,1
Plateau Mont-Royal;9;155;149;3764;3619,2;0;;168;161,5
Pointe-Claire;< 5;47;149,8;860;2740,6;0;;51;162,5
Rivière-des-Prairies–Pointe-aux-Trembles;19;300;281;7677;7192;< 5;n.p.;306;286,7
Rosemont–La Petite Patrie;12;203;145,4;5964;4272,5;0;;314;224,9
Sainte-Anne-de-Bellevue;< 5;7;n.p.;118;2380;0;;12;* 242
Saint-Laurent;20;444;449,3;6340;6415,2;< 5;n.p.;142;143,7
Saint-Léonard;12;267;341;6528;8336,6;7;n.p.;125;159,6
Senneville;0;< 5;n.p.;22;* 2388,7;0;;0;
Sud-Ouest;< 5;79;101,1;3190;4081,8;0;;203;259,8
Verdun;6;114;164,7;2617;3780,2;< 5;n.p.;192;277,3
Ville-Marie;7;116;130,1;3958;4438,7;0;;114;127,8
Villeray–Saint-Michel–Parc-Extension;12;373;259,3;9072;6306,4;< 5;n.p.;177;123
Westmount;0;15;* 73,8;616;3032,7;0;;57;280,6
Territoire à confirmer;< 5;33;;1697;;0;;24;
Total à Montréal;276;4599;222,6;108693;5261,9;44;2,1;4546;220,1
