"Date";"Doses du vaccin COVID-19 reçues (cumulatif)";"Doses du vaccin COVID-19 administrées (cumulatif)"
2022-04-10;23082195;18897267
2022-04-09;23082195;18883823
2022-04-08;23082195;18852351
2022-04-07;23082195;18819985
2022-04-06;23082195;18784372
2022-04-05;23082195;18751840
2022-04-04;23074695;18731788
