Arrondissement ou ville liée;Nombre de nouveaux cas rapportés, les dernières 24 heures;Nombre de cas, les derniers 14 jours;Taux de cas pour 100 000 personnes, les derniers 14 jours;Nombre de cas cumulatif, depuis le début de la pandémie;Taux de cas pour 100 000 personnes cumulatif, depuis le début de la pandémie;Nombre de décès, les derniers 14 jours;Taux de mortalité pour 100 000 personnes, les derniers 14 jours;Nombre de décès cumulatif, depuis le début de la pandémie;Taux de mortalité pour 100 000 personnes cumulatif, depuis le début de la pandémie
Ahuntsic–Cartierville;24;527;392,6;21013;15652,7;< 5;n.p.;530;394,8
Anjou;11;140;327,1;7133;16667,4;< 5;n.p.;86;201
Baie D'urfé;0;13;* 340;325;8501,2;0;;< 5;n.p.
Beaconsfield;< 5;91;470,9;1716;8880,1;0;;26;* 134,5
Côte-des-Neiges–Notre-Dame-de-Grâce;39;619;371,7;25061;15049,8;< 5;n.p.;413;248
Côte-Saint-Luc;10;193;594,8;5732;17665,2;0;;129;397,6
Dollard-des-Ormeaux;10;194;396,7;6525;13343,8;0;;131;267,9
Dorval;< 5;90;474,2;2240;11801,9;0;;70;368,8
Hampstead;< 5;114;1634,9;1263;18112,7;0;;6;n.p.
Kirkland;7;97;481,4;2112;10480,9;0;;40;198,5
Lachine;9;192;431,6;6618;14875,6;0;;192;431,6
LaSalle;25;303;394,3;11614;15112;< 5;n.p.;261;339,6
L'Île-Bizard–Sainte-Geneviève;6;47;255,3;2515;13658,8;0;;79;429
Mercier–Hochelaga-Maisonneuve;26;561;412,4;20439;15026;0;;505;371,3
Montréal Est;< 5;14;* 363,6;689;17896,1;0;;11;* 285,7
Montréal-Nord;14;207;245,7;15657;18587,5;< 5;n.p.;389;461,8
Montréal-Ouest;< 5;32;* 633,7;612;12118,8;0;;< 5;n.p.
Mont-Royal;5;130;641,2;2798;13799,6;0;;95;468,5
Outremont;5;129;538,5;3061;12778,7;0;;31;* 129,4
Pierrefonds–Roxboro;17;227;327,6;9377;13531,6;< 5;n.p.;104;150,1
Plateau Mont-Royal;22;466;448,1;13400;12884,6;< 5;n.p.;195;187,5
Pointe-Claire;< 5;109;347,4;3074;9796;< 5;n.p.;66;210,3
Rivière-des-Prairies–Pointe-aux-Trembles;15;355;332,6;18406;17243,3;0;;355;332,6
Rosemont–La Petite Patrie;37;635;454,9;18826;13486,6;< 5;n.p.;357;255,7
Sainte-Anne-de-Bellevue;< 5;25;* 504,2;508;10246,1;0;;15;* 302,5
Saint-Laurent;16;315;318,7;15334;15515,8;0;;173;175,1
Saint-Léonard;15;208;265,6;14767;18858,3;0;;169;215,8
Senneville;0;< 5;n.p.;92;9989,1;0;;0;
Sud-Ouest;18;329;421;10332;13220,6;< 5;n.p.;234;299,4
Verdun;20;262;378,5;8084;11677,2;< 5;n.p.;212;306,2
Ville-Marie;45;476;533,8;12711;14254,8;< 5;n.p.;156;174,9
Villeray–Saint-Michel–Parc-Extension;13;460;319,8;22658;15750,8;0;;245;170,3
Westmount;6;172;846,8;2303;11338,1;0;;65;320
Territoire à confirmer;5;403;;8045;;0;;31;
Total à Montréal;440;8136;393,9;295041;14283,2;17;*0,8;5377;260,3
