date,Ahuntsic–Cartierville,Anjou,Baie-D'Urfé,Beaconsfield,Côte-des-Neiges–Notre-Dame-de-Grâce,Côte-Saint-Luc,Dollard-des-Ormeaux,Dorval,Hampstead,Kirkland,Lachine,LaSalle,L'Île-Bizard–Sainte-Geneviève,Mercier–Hochelaga-Maisonneuve,Montréal-Est,Montréal-Nord,Montréal-Ouest,Mont-Royal,Outremont,Pierrefonds–Roxboro,Plateau-Mont-Royal,Pointe-Claire,Rivière-des-Prairies–Pointe-aux-Trembles,Rosemont–La Petite Patrie,Sainte-Anne-de-Bellevue,Saint-Laurent,Saint-Léonard,Senneville,Sud-Ouest,Verdun,Ville-Marie,Villeray–Saint-Michel–Parc-Extension,Westmount,TBC
2021-02-28,8417.0,2825.0,67.0,364.0,9336.0,2167.0,2136.0,648.0,315.0,527.0,2464.0,4438.0,851.0,7178.0,220.0,7791.0,121.0,927.0,1060.0,3208.0,3694.0,837.0,7540.0,5872.0,114.0,6143.0,6418.0,22.0,3152.0,2543.0,3893.0,8918.0,604.0,1682.0
2021-03-01,8448.0,2833.0,67.0,363.0,9371.0,2183.0,2141.0,648.0,315.0,528.0,2469.0,4447.0,854.0,7189.0,220.0,7802.0,122.0,927.0,1064.0,3219.0,3703.0,844.0,7557.0,5881.0,114.0,6159.0,6423.0,22.0,3155.0,2549.0,3902.0,8940.0,606.0,1683.0
2021-03-02,8474.0,2837.0,67.0,363.0,9411.0,2200.0,2144.0,650.0,315.0,530.0,2472.0,4460.0,853.0,7210.0,220.0,7823.0,123.0,929.0,1072.0,3225.0,3712.0,845.0,7587.0,5898.0,114.0,6192.0,6447.0,22.0,3158.0,2566.0,3909.0,8967.0,608.0,1683.0
2021-03-03,8494.0,2847.0,67.0,363.0,9449.0,2220.0,2150.0,653.0,317.0,530.0,2473.0,4470.0,853.0,7230.0,220.0,7838.0,123.0,931.0,1070.0,3227.0,3729.0,845.0,7609.0,5916.0,115.0,6218.0,6467.0,22.0,3163.0,2579.0,3921.0,9000.0,611.0,1685.0
2021-03-04,8531.0,2855.0,67.0,364.0,9508.0,2232.0,2155.0,655.0,319.0,533.0,2478.0,4480.0,855.0,7240.0,220.0,7854.0,125.0,932.0,1071.0,3244.0,3740.0,851.0,7626.0,5927.0,115.0,6251.0,6489.0,22.0,3171.0,2591.0,3930.0,9021.0,614.0,1684.0
2021-03-07,8603.0,2889.0,67.0,369.0,9652.0,2268.0,2196.0,661.0,322.0,538.0,2496.0,4498.0,862.0,7291.0,221.0,7894.0,126.0,939.0,1084.0,3294.0,3764.0,860.0,7677.0,5964.0,118.0,6340.0,6528.0,22.0,3190.0,2617.0,3958.0,9072.0,616.0,1697.0
2021-03-08,8613.0,2907.0,67.0,370.0,9693.0,2274.0,2215.0,663.0,325.0,542.0,2501.0,4511.0,863.0,7297.0,223.0,7904.0,126.0,943.0,1086.0,3302.0,3769.0,864.0,7705.0,5974.0,118.0,6364.0,6541.0,22.0,3197.0,2626.0,3964.0,9099.0,616.0,1700.0
2021-03-09,8651.0,2917.0,67.0,370.0,9746.0,2286.0,2226.0,667.0,325.0,545.0,2511.0,4527.0,866.0,7313.0,223.0,7919.0,126.0,949.0,1090.0,3321.0,3780.0,871.0,7720.0,5989.0,118.0,6388.0,6566.0,22.0,3201.0,2627.0,3971.0,9132.0,616.0,1706.0
2021-03-10,8681.0,2933.0,67.0,370.0,9785.0,2296.0,2231.0,670.0,326.0,548.0,2516.0,4540.0,869.0,7333.0,224.0,7942.0,127.0,953.0,1090.0,3327.0,3786.0,877.0,7740.0,6007.0,118.0,6423.0,6590.0,22.0,3216.0,2635.0,3979.0,9151.0,618.0,1703.0
2021-03-14,8762.0,2994.0,67.0,371.0,9946.0,2330.0,2248.0,674.0,328.0,560.0,2532.0,4587.0,872.0,7408.0,228.0,8013.0,128.0,963.0,1100.0,3393.0,3835.0,888.0,7822.0,6071.0,118.0,6510.0,6651.0,22.0,3242.0,2680.0,4012.0,9260.0,621.0,1714.0
2021-03-15,8777.0,3004.0,67.0,372.0,9978.0,2346.0,2252.0,674.0,331.0,564.0,2534.0,4594.0,872.0,7431.0,229.0,8029.0,128.0,965.0,1106.0,3402.0,3843.0,888.0,7837.0,6084.0,118.0,6533.0,6662.0,22.0,3243.0,2683.0,4016.0,9272.0,622.0,1717.0
2021-03-16,8797.0,3010.0,67.0,374.0,10022.0,2357.0,2257.0,675.0,334.0,564.0,2537.0,4606.0,872.0,7455.0,230.0,8063.0,128.0,969.0,1110.0,3410.0,3856.0,891.0,7856.0,6090.0,118.0,6555.0,6675.0,22.0,3255.0,2693.0,4028.0,9292.0,625.0,1718.0
2021-03-17,8821.0,3022.0,67.0,377.0,10063.0,2374.0,2261.0,676.0,335.0,565.0,2544.0,4614.0,872.0,7477.0,232.0,8085.0,129.0,974.0,1113.0,3420.0,3872.0,892.0,7875.0,6099.0,118.0,6585.0,6692.0,22.0,3259.0,2705.0,4036.0,9308.0,625.0,1720.0
2021-03-18,8850.0,3033.0,67.0,381.0,10095.0,2376.0,2267.0,677.0,336.0,566.0,2553.0,4624.0,875.0,7517.0,233.0,8102.0,131.0,976.0,1120.0,3444.0,3886.0,894.0,7892.0,6107.0,118.0,6601.0,6705.0,22.0,3268.0,2715.0,4044.0,9327.0,625.0,1719.0
2021-03-21,8905.0,3067.0,67.0,382.0,10176.0,2405.0,2285.0,679.0,343.0,575.0,2571.0,4659.0,880.0,7587.0,236.0,8150.0,135.0,984.0,1135.0,3486.0,3907.0,899.0,7944.0,6147.0,121.0,6663.0,6759.0,22.0,3288.0,2751.0,4066.0,9396.0,631.0,1726.0
2021-03-22,8924.0,3075.0,68.0,382.0,10207.0,2412.0,2288.0,680.0,344.0,578.0,2573.0,4666.0,881.0,7605.0,236.0,8160.0,135.0,985.0,1137.0,3490.0,3917.0,906.0,7955.0,6158.0,121.0,6682.0,6778.0,22.0,3292.0,2764.0,4078.0,9407.0,635.0,1726.0
2021-03-23,8946.0,3083.0,68.0,382.0,10241.0,2415.0,2297.0,680.0,344.0,587.0,2575.0,4684.0,885.0,7631.0,238.0,8173.0,136.0,986.0,1137.0,3499.0,3922.0,912.0,7971.0,6169.0,122.0,6712.0,6789.0,22.0,3299.0,2772.0,4088.0,9438.0,638.0,1733.0
2021-03-24,8971.0,3087.0,68.0,385.0,10271.0,2430.0,2302.0,684.0,349.0,587.0,2591.0,4693.0,887.0,7659.0,237.0,8188.0,139.0,987.0,1138.0,3508.0,3931.0,913.0,7992.0,6193.0,122.0,6742.0,6808.0,22.0,3304.0,2791.0,4105.0,9463.0,643.0,1735.0
2021-03-25,8988.0,3092.0,68.0,386.0,10301.0,2439.0,2322.0,685.0,353.0,589.0,2598.0,4710.0,888.0,7678.0,238.0,8207.0,142.0,991.0,1140.0,3520.0,3939.0,917.0,7997.0,6208.0,122.0,6767.0,6824.0,22.0,3312.0,2797.0,4116.0,9495.0,645.0,1742.0
2021-03-28,9071.0,3113.0,70.0,390.0,10392.0,2456.0,2338.0,693.0,355.0,599.0,2610.0,4736.0,897.0,7757.0,241.0,8256.0,145.0,1003.0,1149.0,3554.0,3963.0,924.0,8045.0,6257.0,122.0,6845.0,6880.0,22.0,3334.0,2823.0,4138.0,9576.0,655.0,1745.0
2021-03-30,9142.0,3123.0,74.0,395.0,10462.0,2455.0,2349.0,697.0,354.0,605.0,2621.0,4783.0,902.0,7790.0,241.0,8285.0,147.0,1004.0,1155.0,3580.0,3980.0,929.0,8081.0,6294.0,122.0,6904.0,6931.0,22.0,3348.0,2839.0,4152.0,9632.0,657.0,1752.0
2021-03-31,9176.0,3135.0,74.0,397.0,10506.0,2471.0,2358.0,699.0,355.0,608.0,2629.0,4804.0,904.0,7815.0,241.0,8291.0,148.0,1008.0,1159.0,3586.0,3990.0,931.0,8103.0,6312.0,122.0,6939.0,6959.0,22.0,3359.0,2846.0,4166.0,9667.0,660.0,1760.0
2021-04-05,9331.0,3185.0,76.0,407.0,10658.0,2534.0,2416.0,722.0,356.0,626.0,2706.0,4865.0,933.0,7879.0,245.0,8339.0,156.0,1036.0,1168.0,3643.0,4044.0,947.0,8201.0,6384.0,123.0,7086.0,7048.0,22.0,3399.0,2895.0,4217.0,9812.0,664.0,1776.0
2021-04-06,9349.0,3188.0,76.0,408.0,10691.0,2546.0,2425.0,727.0,356.0,634.0,2714.0,4881.0,940.0,7898.0,245.0,8347.0,160.0,1039.0,1169.0,3656.0,4058.0,950.0,8212.0,6392.0,123.0,7114.0,7064.0,22.0,3411.0,2910.0,4224.0,9827.0,665.0,1777.0
2021-04-07,9382.0,3205.0,76.0,408.0,10719.0,2552.0,2430.0,730.0,357.0,634.0,2723.0,4899.0,948.0,7926.0,247.0,8359.0,160.0,1044.0,1171.0,3668.0,4070.0,952.0,8244.0,6413.0,125.0,7135.0,7084.0,22.0,3419.0,2913.0,4237.0,9865.0,667.0,1784.0
2021-04-11,9496.0,3251.0,78.0,411.0,10843.0,2585.0,2470.0,739.0,361.0,642.0,2749.0,4961.0,970.0,8048.0,254.0,8410.0,161.0,1053.0,1178.0,3731.0,4136.0,966.0,8369.0,6505.0,127.0,7243.0,7174.0,22.0,3462.0,2945.0,4292.0,9972.0,672.0,1800.0
2021-04-12,9521.0,3255.0,80.0,412.0,10869.0,2587.0,2479.0,741.0,363.0,645.0,2764.0,4973.0,973.0,8058.0,256.0,8421.0,161.0,1055.0,1179.0,3752.0,4149.0,970.0,8381.0,6513.0,128.0,7283.0,7183.0,22.0,3471.0,2951.0,4306.0,10000.0,674.0,1801.0
2021-04-13,9554.0,3261.0,80.0,413.0,10924.0,2593.0,2486.0,745.0,363.0,647.0,2773.0,4987.0,974.0,8071.0,256.0,8429.0,163.0,1057.0,1184.0,3763.0,4157.0,970.0,8387.0,6529.0,128.0,7320.0,7196.0,22.0,3487.0,2958.0,4315.0,10019.0,675.0,1803.0
2021-04-14,9580.0,3274.0,80.0,416.0,10972.0,2596.0,2500.0,747.0,365.0,650.0,2788.0,5004.0,979.0,8103.0,256.0,8437.0,163.0,1060.0,1191.0,3782.0,4167.0,974.0,8408.0,6550.0,129.0,7346.0,7218.0,22.0,3500.0,2963.0,4329.0,10049.0,675.0,1806.0
2021-04-15,9601.0,3282.0,80.0,417.0,11008.0,2601.0,2505.0,749.0,365.0,655.0,2786.0,5026.0,982.0,8138.0,258.0,8448.0,163.0,1063.0,1194.0,3791.0,4180.0,976.0,8429.0,6568.0,130.0,7374.0,7240.0,22.0,3513.0,2972.0,4340.0,10089.0,677.0,1812.0
2021-04-18,9675.0,3300.0,81.0,425.0,11111.0,2617.0,2533.0,760.0,364.0,657.0,2804.0,5082.0,995.0,8226.0,258.0,8484.0,163.0,1075.0,1198.0,3837.0,4212.0,980.0,8484.0,6636.0,131.0,7454.0,7297.0,22.0,3544.0,2981.0,4378.0,10155.0,684.0,1829.0
2021-04-19,9691.0,3301.0,82.0,424.0,11139.0,2620.0,2539.0,762.0,366.0,663.0,2811.0,5096.0,998.0,8235.0,259.0,8492.0,166.0,1076.0,1199.0,3846.0,4228.0,985.0,8500.0,6640.0,131.0,7474.0,7304.0,22.0,3551.0,2987.0,4386.0,10169.0,684.0,1830.0
2021-04-20,9708.0,3304.0,82.0,425.0,11161.0,2625.0,2552.0,760.0,366.0,667.0,2813.0,5114.0,1001.0,8249.0,259.0,8500.0,166.0,1077.0,1206.0,3851.0,4236.0,988.0,8513.0,6647.0,131.0,7501.0,7328.0,22.0,3560.0,2991.0,4399.0,10186.0,687.0,1827.0
2021-04-21,9724.0,3311.0,82.0,425.0,11180.0,2632.0,2565.0,766.0,366.0,667.0,2817.0,5141.0,1002.0,8281.0,260.0,8500.0,166.0,1077.0,1208.0,3869.0,4258.0,988.0,8526.0,6665.0,131.0,7533.0,7344.0,22.0,3568.0,2993.0,4411.0,10218.0,688.0,1825.0
2021-04-22,9742.0,3316.0,82.0,426.0,11191.0,2638.0,2571.0,768.0,367.0,668.0,2825.0,5164.0,1006.0,8295.0,261.0,8519.0,166.0,1082.0,1210.0,3881.0,4269.0,988.0,8534.0,6679.0,131.0,7566.0,7356.0,22.0,3575.0,3000.0,4418.0,10233.0,689.0,1829.0
2021-04-25,9778.0,3342.0,82.0,431.0,11243.0,2643.0,2590.0,774.0,368.0,671.0,2835.0,5199.0,1016.0,8332.0,262.0,8564.0,166.0,1087.0,1214.0,3920.0,4339.0,1000.0,8575.0,6720.0,131.0,7658.0,7413.0,22.0,3595.0,3008.0,4438.0,10294.0,692.0,1835.0
2021-04-26,9793.0,3347.0,84.0,431.0,11263.0,2646.0,2601.0,775.0,371.0,675.0,2836.0,5215.0,1016.0,8338.0,262.0,8577.0,166.0,1088.0,1215.0,3931.0,4350.0,1000.0,8584.0,6723.0,132.0,7679.0,7417.0,22.0,3601.0,3013.0,4448.0,10306.0,691.0,1836.0
2021-04-27,9815.0,3353.0,84.0,435.0,11279.0,2653.0,2607.0,774.0,375.0,680.0,2838.0,5238.0,1018.0,8348.0,262.0,8595.0,166.0,1089.0,1222.0,3943.0,4371.0,1004.0,8593.0,6740.0,132.0,7720.0,7424.0,22.0,3608.0,3018.0,4457.0,10334.0,691.0,1838.0
2021-04-28,9852.0,3359.0,84.0,435.0,11296.0,2657.0,2614.0,774.0,377.0,681.0,2844.0,5255.0,1021.0,8358.0,263.0,8614.0,167.0,1092.0,1223.0,3951.0,4386.0,1009.0,8601.0,6749.0,132.0,7738.0,7437.0,22.0,3620.0,3024.0,4466.0,10367.0,692.0,1839.0
2021-04-29,9876.0,3368.0,84.0,436.0,11321.0,2661.0,2618.0,775.0,376.0,684.0,2843.0,5270.0,1023.0,8371.0,264.0,8632.0,167.0,1093.0,1229.0,3965.0,4402.0,1010.0,8615.0,6765.0,132.0,7771.0,7448.0,22.0,3630.0,3028.0,4475.0,10405.0,692.0,1845.0
2021-05-02,9936.0,3379.0,88.0,443.0,11380.0,2671.0,2657.0,779.0,378.0,698.0,2861.0,5322.0,1027.0,8400.0,264.0,8660.0,167.0,1098.0,1235.0,4023.0,4442.0,1026.0,8655.0,6794.0,132.0,7839.0,7492.0,22.0,3654.0,3030.0,4503.0,10489.0,695.0,1848.0
2021-05-03,9950.0,3384.0,88.0,444.0,11390.0,2679.0,2670.0,780.0,378.0,699.0,2865.0,5336.0,1027.0,8400.0,264.0,8673.0,167.0,1099.0,1239.0,4027.0,4450.0,1031.0,8658.0,6803.0,132.0,7874.0,7500.0,22.0,3657.0,3032.0,4509.0,10506.0,695.0,1849.0
2021-05-04,9973.0,3387.0,88.0,444.0,11408.0,2685.0,2680.0,781.0,378.0,702.0,2874.0,5349.0,1028.0,8419.0,265.0,8687.0,167.0,1101.0,1239.0,4033.0,4463.0,1043.0,8667.0,6808.0,132.0,7902.0,7511.0,22.0,3670.0,3033.0,4523.0,10525.0,695.0,1850.0
2021-05-05,9997.0,3393.0,88.0,444.0,11423.0,2687.0,2684.0,781.0,379.0,703.0,2881.0,5362.0,1029.0,8427.0,265.0,8703.0,167.0,1101.0,1240.0,4044.0,4470.0,1045.0,8676.0,6809.0,132.0,7917.0,7516.0,23.0,3684.0,3037.0,4534.0,10552.0,697.0,1854.0
2021-05-06,10021.0,3391.0,88.0,444.0,11443.0,2692.0,2685.0,782.0,379.0,707.0,2891.0,5374.0,1029.0,8426.0,265.0,8725.0,167.0,1102.0,1244.0,4047.0,4477.0,1046.0,8681.0,6813.0,133.0,7940.0,7519.0,23.0,3688.0,3040.0,4546.0,10570.0,700.0,1860.0
2021-05-09,10076.0,3409.0,88.0,448.0,11497.0,2704.0,2702.0,786.0,378.0,717.0,2898.0,5403.0,1043.0,8452.0,266.0,8774.0,168.0,1104.0,1247.0,4066.0,4496.0,1057.0,8723.0,6848.0,135.0,7980.0,7544.0,23.0,3725.0,3055.0,4582.0,10636.0,710.0,1873.0
2021-05-10,10087.0,3416.0,91.0,450.0,11501.0,2709.0,2704.0,790.0,378.0,720.0,2892.0,5408.0,1045.0,8460.0,266.0,8791.0,169.0,1105.0,1247.0,4073.0,4511.0,1060.0,8734.0,6851.0,135.0,7989.0,7556.0,23.0,3732.0,3061.0,4596.0,10650.0,711.0,1870.0
2021-05-11,10111.0,3421.0,91.0,451.0,11512.0,2712.0,2713.0,789.0,379.0,722.0,2896.0,5422.0,1046.0,8473.0,267.0,8804.0,170.0,1107.0,1248.0,4076.0,4518.0,1059.0,8740.0,6855.0,135.0,8007.0,7569.0,23.0,3744.0,3063.0,4602.0,10677.0,713.0,1871.0
2021-05-12,10129.0,3428.0,91.0,451.0,11529.0,2719.0,2719.0,787.0,379.0,720.0,2896.0,5434.0,1043.0,8489.0,268.0,8816.0,171.0,1107.0,1248.0,4084.0,4535.0,1056.0,8748.0,6872.0,135.0,8027.0,7575.0,23.0,3755.0,3067.0,4613.0,10694.0,713.0,1867.0
2021-05-13,10145.0,3431.0,91.0,451.0,11544.0,2731.0,2724.0,788.0,379.0,724.0,2898.0,5453.0,1045.0,8507.0,268.0,8828.0,173.0,1106.0,1248.0,4097.0,4547.0,1056.0,8765.0,6884.0,135.0,8053.0,7584.0,23.0,3761.0,3071.0,4623.0,10709.0,713.0,1871.0
2021-05-16,10209.0,3452.0,91.0,452.0,11591.0,2742.0,2741.0,786.0,382.0,732.0,2901.0,5498.0,1049.0,8558.0,268.0,8854.0,177.0,1108.0,1252.0,4130.0,4567.0,1062.0,8788.0,6913.0,135.0,8108.0,7614.0,23.0,3782.0,3075.0,4659.0,10778.0,716.0,1878.0
2021-05-17,10224.0,3465.0,91.0,458.0,11602.0,2744.0,2744.0,786.0,383.0,732.0,2902.0,5507.0,1050.0,8567.0,268.0,8866.0,177.0,1109.0,1252.0,4136.0,4585.0,1062.0,8797.0,6919.0,135.0,8120.0,7619.0,23.0,3790.0,3079.0,4670.0,10788.0,718.0,1876.0
2021-05-18,10235.0,3464.0,92.0,458.0,11621.0,2751.0,2750.0,787.0,383.0,733.0,2904.0,5515.0,1050.0,8568.0,268.0,8875.0,178.0,1109.0,1252.0,4144.0,4600.0,1065.0,8797.0,6926.0,136.0,8137.0,7627.0,23.0,3794.0,3083.0,4680.0,10802.0,721.0,1878.0
2021-05-19,10248.0,3469.0,92.0,460.0,11636.0,2756.0,2753.0,788.0,383.0,738.0,2905.0,5521.0,1053.0,8574.0,268.0,8885.0,178.0,1111.0,1253.0,4151.0,4601.0,1067.0,8810.0,6943.0,136.0,8144.0,7640.0,23.0,3806.0,3088.0,4699.0,10819.0,720.0,1881.0
2021-05-20,10275.0,3473.0,92.0,461.0,11654.0,2759.0,2758.0,794.0,383.0,741.0,2909.0,5537.0,1054.0,8592.0,268.0,8899.0,179.0,1110.0,1254.0,4162.0,4611.0,1068.0,8818.0,6952.0,136.0,8166.0,7653.0,23.0,3815.0,3090.0,4725.0,10850.0,721.0,1884.0
2021-05-24,10318.0,3488.0,95.0,461.0,11720.0,2780.0,2772.0,796.0,385.0,746.0,2918.0,5564.0,1057.0,8616.0,268.0,8914.0,184.0,1111.0,1256.0,4176.0,4630.0,1071.0,8852.0,6975.0,136.0,8210.0,7674.0,23.0,3853.0,3099.0,4778.0,10925.0,724.0,1891.0
2021-05-25,10320.0,3487.0,95.0,462.0,11733.0,2782.0,2776.0,799.0,386.0,748.0,2919.0,5574.0,1057.0,8617.0,268.0,8920.0,185.0,1108.0,1261.0,4178.0,4634.0,1072.0,8856.0,6976.0,137.0,8214.0,7669.0,23.0,3859.0,3105.0,4786.0,10939.0,725.0,1892.0
2021-05-27,10329.0,3488.0,95.0,464.0,11755.0,2793.0,2782.0,799.0,386.0,753.0,2922.0,5594.0,1058.0,8645.0,269.0,8942.0,185.0,1113.0,1261.0,4184.0,4649.0,1068.0,8864.0,6988.0,137.0,8246.0,7686.0,23.0,3874.0,3110.0,4799.0,10969.0,725.0,1896.0
2021-05-30,10352.0,3496.0,95.0,470.0,11787.0,2798.0,2789.0,800.0,386.0,759.0,2933.0,5611.0,1060.0,8656.0,269.0,8965.0,185.0,1112.0,1261.0,4193.0,4668.0,1068.0,8876.0,6994.0,138.0,8260.0,7708.0,23.0,3892.0,3120.0,4809.0,11012.0,730.0,1898.0
2021-05-31,10356.0,3495.0,95.0,471.0,11792.0,2800.0,2789.0,800.0,386.0,759.0,2934.0,5611.0,1061.0,8657.0,269.0,8970.0,185.0,1112.0,1260.0,4197.0,4668.0,1068.0,8877.0,6997.0,138.0,8265.0,7705.0,23.0,3892.0,3123.0,4810.0,11015.0,730.0,1898.0
2021-06-01,10366.0,3497.0,95.0,472.0,11800.0,2802.0,2791.0,800.0,386.0,759.0,2936.0,5618.0,1061.0,8660.0,270.0,8980.0,185.0,1112.0,1261.0,4194.0,4670.0,1068.0,8884.0,7003.0,138.0,8271.0,7710.0,23.0,3899.0,3124.0,4815.0,11028.0,730.0,1899.0
2021-06-02,10375.0,3497.0,95.0,473.0,11805.0,2806.0,2792.0,800.0,386.0,761.0,2937.0,5620.0,1062.0,8665.0,270.0,8991.0,185.0,1112.0,1261.0,4196.0,4674.0,1068.0,8890.0,7007.0,138.0,8274.0,7712.0,23.0,3901.0,3129.0,4820.0,11045.0,730.0,1907.0
2021-06-03,10381.0,3499.0,95.0,475.0,11813.0,2807.0,2795.0,801.0,386.0,761.0,2938.0,5619.0,1062.0,8667.0,271.0,9000.0,185.0,1114.0,1262.0,4199.0,4680.0,1068.0,8897.0,7011.0,138.0,8282.0,7716.0,23.0,3902.0,3132.0,4825.0,11056.0,731.0,1905.0
2021-06-06,10400.0,3505.0,95.0,477.0,11828.0,2807.0,2800.0,801.0,389.0,761.0,2940.0,5629.0,1062.0,8676.0,272.0,9010.0,185.0,1116.0,1262.0,4201.0,4692.0,1070.0,8912.0,7015.0,139.0,8290.0,7723.0,23.0,3909.0,3139.0,4834.0,11080.0,731.0,1912.0
2021-06-07,10407.0,3507.0,95.0,477.0,11834.0,2807.0,2800.0,802.0,389.0,761.0,2941.0,5633.0,1062.0,8676.0,272.0,9013.0,185.0,1116.0,1264.0,4201.0,4694.0,1070.0,8913.0,7017.0,139.0,8293.0,7724.0,23.0,3909.0,3139.0,4837.0,11094.0,731.0,1909.0
2021-06-08,10411.0,3509.0,95.0,477.0,11834.0,2807.0,2800.0,803.0,390.0,761.0,2942.0,5638.0,1062.0,8679.0,272.0,9018.0,186.0,1116.0,1264.0,4202.0,4700.0,1070.0,8914.0,7019.0,140.0,8295.0,7727.0,23.0,3911.0,3142.0,4842.0,11098.0,735.0,1913.0
2021-06-09,10416.0,3511.0,95.0,477.0,11837.0,2809.0,2806.0,803.0,390.0,761.0,2943.0,5640.0,1062.0,8684.0,272.0,9023.0,186.0,1116.0,1264.0,4203.0,4700.0,1071.0,8917.0,7021.0,140.0,8296.0,7730.0,23.0,3913.0,3142.0,4846.0,11101.0,735.0,1914.0
2021-06-10,10418.0,3515.0,95.0,477.0,11838.0,2809.0,2806.0,806.0,390.0,763.0,2944.0,5640.0,1063.0,8689.0,272.0,9028.0,186.0,1116.0,1264.0,4203.0,4701.0,1071.0,8922.0,7028.0,140.0,8299.0,7734.0,23.0,3915.0,3143.0,4846.0,11118.0,735.0,1916.0
2021-06-13,10428.0,3515.0,95.0,478.0,11857.0,2809.0,2802.0,806.0,391.0,766.0,2945.0,5646.0,1063.0,8730.0,273.0,9042.0,186.0,1117.0,1264.0,4206.0,4705.0,1071.0,8929.0,7038.0,141.0,8306.0,7742.0,23.0,3925.0,3152.0,4851.0,11131.0,735.0,1915.0
2021-06-14,10428.0,3516.0,95.0,478.0,11857.0,2809.0,2802.0,807.0,391.0,766.0,2946.0,5646.0,1063.0,8732.0,273.0,9044.0,186.0,1118.0,1264.0,4205.0,4707.0,1071.0,8934.0,7040.0,141.0,8308.0,7743.0,23.0,3926.0,3152.0,4853.0,11135.0,736.0,1914.0
2021-06-15,10437.0,3517.0,95.0,478.0,11858.0,2809.0,2802.0,807.0,391.0,766.0,2946.0,5646.0,1063.0,8737.0,273.0,9044.0,187.0,1118.0,1265.0,4209.0,4707.0,1071.0,8935.0,7040.0,141.0,8309.0,7748.0,23.0,3929.0,3152.0,4856.0,11145.0,736.0,1915.0
2021-06-16,10444.0,3517.0,95.0,480.0,11863.0,2810.0,2803.0,807.0,391.0,766.0,2947.0,5646.0,1063.0,8743.0,273.0,9049.0,187.0,1118.0,1265.0,4213.0,4708.0,1071.0,8939.0,7042.0,141.0,8312.0,7748.0,23.0,3930.0,3152.0,4860.0,11151.0,736.0,1917.0
2021-06-17,10450.0,3518.0,95.0,481.0,11865.0,2810.0,2803.0,807.0,391.0,766.0,2948.0,5647.0,1063.0,8744.0,273.0,9051.0,187.0,1118.0,1266.0,4215.0,4709.0,1071.0,8941.0,7043.0,141.0,8314.0,7752.0,23.0,3931.0,3154.0,4860.0,11153.0,737.0,1919.0
2021-06-20,10465.0,3521.0,95.0,481.0,11869.0,2811.0,2806.0,808.0,391.0,766.0,2950.0,5649.0,1068.0,8769.0,273.0,9061.0,187.0,1118.0,1266.0,4229.0,4711.0,1071.0,8957.0,7047.0,141.0,8320.0,7755.0,23.0,3935.0,3157.0,4866.0,11174.0,737.0,1915.0
2021-06-21,10476.0,3522.0,95.0,481.0,11870.0,2811.0,2806.0,808.0,391.0,766.0,2950.0,5649.0,1068.0,8771.0,273.0,9061.0,187.0,1119.0,1266.0,4229.0,4712.0,1071.0,8960.0,7049.0,141.0,8321.0,7754.0,23.0,3935.0,3158.0,4866.0,11175.0,737.0,1916.0
2021-06-22,10483.0,3523.0,95.0,481.0,11873.0,2811.0,2806.0,807.0,391.0,766.0,2950.0,5650.0,1068.0,8774.0,273.0,9064.0,187.0,1119.0,1267.0,4230.0,4714.0,1071.0,8962.0,7050.0,141.0,8322.0,7757.0,23.0,3938.0,3158.0,4867.0,11185.0,737.0,1918.0
2021-06-24,10493.0,3525.0,95.0,481.0,11879.0,2810.0,2809.0,808.0,392.0,766.0,2951.0,5652.0,1068.0,8776.0,273.0,9068.0,187.0,1119.0,1267.0,4232.0,4716.0,1071.0,8964.0,7052.0,141.0,8323.0,7760.0,23.0,3944.0,3158.0,4872.0,11191.0,737.0,1917.0
2021-06-27,10497.0,3528.0,95.0,482.0,11888.0,2810.0,2810.0,810.0,392.0,766.0,2953.0,5653.0,1068.0,8778.0,273.0,9080.0,187.0,1119.0,1268.0,4238.0,4718.0,1074.0,8969.0,7058.0,141.0,8330.0,7766.0,23.0,3949.0,3159.0,4876.0,11199.0,738.0,1922.0
2021-07-04,10517.0,3531.0,96.0,484.0,11897.0,2812.0,2820.0,813.0,395.0,767.0,2957.0,5657.0,1070.0,8787.0,274.0,9093.0,187.0,1119.0,1269.0,4248.0,4731.0,1076.0,8983.0,7061.0,141.0,8352.0,7775.0,23.0,3959.0,3164.0,4887.0,11229.0,739.0,1930.0
2021-07-11,10557.0,3538.0,95.0,488.0,11926.0,2819.0,2828.0,817.0,396.0,772.0,2960.0,5672.0,1077.0,8815.0,274.0,9121.0,190.0,1119.0,1271.0,4262.0,4754.0,1079.0,9012.0,7074.0,141.0,8373.0,7802.0,23.0,3976.0,3169.0,4906.0,11255.0,737.0,1883.0
2021-07-18,10590.0,3540.0,95.0,489.0,11934.0,2819.0,2831.0,818.0,396.0,775.0,2961.0,5682.0,1078.0,8841.0,275.0,9126.0,190.0,1121.0,1273.0,4265.0,4765.0,1081.0,9024.0,7096.0,141.0,8377.0,7808.0,23.0,3983.0,3176.0,4915.0,11273.0,739.0,1886.0
2021-07-25,10591.0,3537.0,95.0,486.0,11934.0,2816.0,2830.0,819.0,396.0,774.0,2955.0,5676.0,1078.0,8847.0,275.0,9132.0,188.0,1119.0,1272.0,4265.0,4776.0,1082.0,9022.0,7110.0,142.0,8372.0,7819.0,23.0,3986.0,3180.0,4932.0,11289.0,743.0,1893.0
