date,Regroupement,Croisement,Nom,new_doses_1d,new_doses_2d,total_doses_1d,total_doses_2d,new_doses,total_doses,perc_1d,perc_2d,cvac_cum_tot_ade_p,per_quo_1_n,per_quo_2_n,per_cum_1_n,per_cum_2_n,vac_quo_tot_m
2020-12-14,Région,RSS06,06 - Montréal,144,0,144,0,144,144,0.006843835600000001,0.0,0.0023331258,132.0,0.0,132.0,0.0,
2020-12-15,Région,RSS06,06 - Montréal,362,0,506,0,362,506,0.0251977583,0.0,0.0058068908,354.0,0.0,486.0,0.0,
2020-12-16,Région,RSS06,06 - Montréal,287,0,793,0,287,793,0.0401297633,0.0,0.007154919,288.0,0.0,774.0,0.0,
2020-12-17,Région,RSS06,06 - Montréal,280,0,1073,0,280,1073,0.0549062265,0.0,0.008140016600000001,285.0,0.0,1059.0,0.0,
2020-12-18,Région,RSS06,06 - Montréal,142,0,1215,0,142,1215,0.0625277707,0.0,0.0092288086,147.0,0.0,1206.0,0.0,
2020-12-19,Région,RSS06,06 - Montréal,79,0,1294,0,79,1294,0.0667273971,0.0,0.0097991282,81.0,0.0,1287.0,0.0,
2020-12-20,Région,RSS06,06 - Montréal,80,0,1374,0,80,1374,0.07092702349999999,0.0,0.0104731424,81.0,0.0,1368.0,0.0,
2020-12-21,Région,RSS06,06 - Montréal,319,0,1693,0,319,1693,0.08715520939999999,0.0,0.0142579908,313.0,0.0,1681.0,0.0,
2020-12-22,Région,RSS06,06 - Montréal,570,0,2263,0,570,2263,0.1150490242,0.0,0.023383105,538.0,0.0,2219.0,0.0,
2020-12-23,Région,RSS06,06 - Montréal,474,0,2737,0,474,2737,0.1391061432,0.0,0.026442092099999998,464.0,0.0,2683.0,0.0,
2020-12-24,Région,RSS06,06 - Montréal,195,0,2932,0,195,2932,0.14911266039999999,0.0,0.0279975093,193.0,0.0,2876.0,0.0,
2020-12-25,Région,RSS06,06 - Montréal,0,0,2932,0,0,2932,0.1494755911,0.0,0.0279975093,7.0,0.0,2883.0,0.0,
2020-12-26,Région,RSS06,06 - Montréal,225,0,3157,0,225,3157,0.1611930672,0.0,0.0301750933,226.0,0.0,3109.0,0.0,
2020-12-27,Région,RSS06,06 - Montréal,191,0,3348,0,191,3348,0.17145882059999998,0.0,0.031263885299999995,198.0,0.0,3307.0,0.0,
2020-12-28,Région,RSS06,06 - Montréal,592,0,3940,0,592,3940,0.2027745532,0.0,0.0363449148,604.0,0.0,3911.0,0.0,
2020-12-29,Région,RSS06,06 - Montréal,557,0,4497,0,557,4497,0.2326904103,0.0,0.0397149854,577.0,0.0,4488.0,0.0,
2020-12-30,Région,RSS06,06 - Montréal,576,0,5073,0,576,5073,0.2630728926,0.0,0.0443293897,586.0,0.0,5074.0,0.0,
2020-12-31,Région,RSS06,06 - Montréal,37,0,5110,0,37,5110,0.2653541711,0.0,0.0444849314,44.0,0.0,5118.0,0.0,
2021-01-01,Région,RSS06,06 - Montréal,5,0,5115,0,5,5115,0.26618372690000003,0.0,0.0445886259,16.0,0.0,5134.0,0.0,
2021-01-02,Région,RSS06,06 - Montréal,13,0,5128,0,13,5128,0.2674280607,0.0,0.0445886259,24.0,0.0,5158.0,0.0,
2021-01-03,Région,RSS06,06 - Montréal,14,0,5142,0,14,5142,0.2688797834,0.0,0.0445886259,28.0,0.0,5186.0,0.0,
