Arrondissement ou ville liée;Nombre de nouveaux cas rapportés, les dernières 24 heures;Nombre de cas, les derniers 14 jours;Taux de cas pour 100 000 personnes, les derniers 14 jours;Nombre de cas cumulatif, depuis le début de la pandémie;Taux de cas pour 100 000 personnes cumulatif, depuis le début de la pandémie;Nombre de décès, les derniers 14 jours;Taux de mortalité pour 100 000 personnes, les derniers 14 jours;Nombre de décès cumulatif, depuis le début de la pandémie;Taux de mortalité pour 100 000 personnes cumulatif, depuis le début de la pandémie
Ahuntsic–Cartierville;n.d.;291;216,8;10209;7604,8;< 5;n.p.;477;355,3
Anjou;n.d.;78;182,3;3452;8066,2;< 5;n.p.;76;177,6
Baie D'urfé;n.d.;< 5;n.p.;91;2380,3;0;;< 5;n.p.
Beaconsfield;n.d.;9;* 46,6;452;2339,1;< 5;n.p.;20;* 103,5
Côte-des-Neiges–Notre-Dame-de-Grâce;n.d.;224;134,5;11591;6960,7;< 5;n.p.;361;216,8
Côte-Saint-Luc;n.d.;76;234,2;2742;8450,4;0;;112;345,2
Dollard-des-Ormeaux;n.d.;91;186,1;2741;5605,4;< 5;n.p.;121;247,4
Dorval;n.d.;6;n.p.;786;4141,2;0;;67;353
Hampstead;n.d.;5;n.p.;382;5478,3;0;;5;n.p.
Kirkland;n.d.;37;183,6;732;3632,6;0;;33;* 163,8
Lachine;n.d.;47;105,6;2901;6520,7;0;;169;379,9
LaSalle;n.d.;185;240,7;5498;7153,9;< 5;n.p.;240;312,3
L'Île-Bizard–Sainte-Geneviève;n.d.;23;* 124,9;1049;5697,1;0;;74;401,9
Mercier–Hochelaga-Maisonneuve;n.d.;166;122;8558;6291,5;0;;445;327,1
Montréal Est;n.d.;< 5;n.p.;268;6961;0;;9;* 233,8
Montréal-Nord;n.d.;206;244,6;8854;10511,2;< 5;n.p.;329;390,6
Montréal-Ouest;n.d.;10;* 198;177;3505;0;;< 5;n.p.
Mont-Royal;n.d.;14;* 69;1108;5464,6;0;;93;458,7
Outremont;n.d.;16;* 66,8;1252;5226,7;< 5;n.p.;27;* 112,7
Pierrefonds–Roxboro;n.d.;124;178,9;4130;5959,9;< 5;n.p.;84;121,2
Plateau Mont-Royal;n.d.;126;121,2;4567;4391,3;0;;172;165,4
Pointe-Claire;n.d.;44;140,2;1062;3384,3;0;;53;168,9
Rivière-des-Prairies–Pointe-aux-Trembles;n.d.;148;138,7;8788;8232,9;0;;313;293,2
Rosemont–La Petite Patrie;n.d.;127;91;6913;4952,4;0;;321;230
Sainte-Anne-de-Bellevue;n.d.;< 5;n.p.;135;2722,9;0;;12;* 242
Saint-Laurent;n.d.;319;322,8;8108;8204,2;< 5;n.p.;152;153,8
Saint-Léonard;n.d.;131;167,3;7614;9723,5;< 5;n.p.;137;175
Senneville;n.d.;< 5;n.p.;23;* 2497,3;0;;0;
Sud-Ouest;n.d.;132;168,9;3782;4839,3;0;;204;261
Verdun;n.d.;44;63,6;3075;4441,8;< 5;n.p.;195;281,7
Ville-Marie;n.d.;149;167,1;4659;5224,9;0;;118;132,3
Villeray–Saint-Michel–Parc-Extension;n.d.;284;197,4;10778;7492,4;< 5;n.p.;192;133,5
Westmount;n.d.;21;* 103,4;716;3525;0;;58;285,5
Territoire à confirmer;n.d.;35;;1878;;0;;25;
Total à Montréal;189;3179;153,9;129071;6248,4;20;*1;4700;227,5
