Arrondissement ou ville liée;Nombre de nouveaux cas rapportés, les dernières 24 heures;Nombre de cas, les derniers 14 jours;Taux de cas pour 100 000 personnes, les derniers 14 jours;Nombre de cas cumulatif, depuis le début de la pandémie;Taux de cas pour 100 000 personnes cumulatif, depuis le début de la pandémie;Nombre de décès, les derniers 14 jours;Taux de mortalité pour 100 000 personnes, les derniers 14 jours;Nombre de décès cumulatif, depuis le début de la pandémie;Taux de mortalité pour 100 000 personnes cumulatif, depuis le début de la pandémie
Ahuntsic–Cartierville;50;336;250,3;12544;9344,1;0;;492;366,5
Anjou;12;140;327,1;4270;9977,6;0;;79;184,6
Baie D'urfé;0;< 5;n.p.;114;2982;0;;< 5;n.p.
Beaconsfield;< 5;26;* 134,5;649;3358,5;0;;21;* 108,7
Côte-des-Neiges–Notre-Dame-de-Grâce;55;457;274,4;14164;8505,9;0;;372;223,4
Côte-Saint-Luc;20;121;372,9;3411;10512,2;0;;120;369,8
Dollard-des-Ormeaux;11;112;229;3447;7049,2;0;;125;255,6
Dorval;< 5;47;247,6;971;5115,9;0;;69;363,5
Hampstead;< 5;24;* 344,2;548;7858,9;0;;6;n.p.
Kirkland;< 5;22;* 109,2;930;4615,2;0;;36;* 178,7
Lachine;8;62;139,4;3475;7810,9;< 5;n.p.;172;386,6
LaSalle;15;140;182,2;6642;8642,5;0;;247;321,4
L'Île-Bizard–Sainte-Geneviève;< 5;65;353;1252;6799,5;0;;76;412,8
Mercier–Hochelaga-Maisonneuve;29;325;238,9;10657;7834,6;0;;452;332,3
Montréal Est;8;32;* 831,2;377;9792,2;0;;9;* 233,8
Montréal-Nord;24;176;208,9;10611;12597,1;0;;338;401,3
Montréal-Ouest;7;25;* 495;270;5346,5;0;;< 5;n.p.
Mont-Royal;< 5;54;266,3;1337;6594;0;;94;463,6
Outremont;14;69;288,1;1519;6341,3;0;;29;* 121,1
Pierrefonds–Roxboro;20;179;258,3;5171;7462,1;0;;88;127
Plateau Mont-Royal;49;223;214,4;5843;5618,3;0;;172;165,4
Pointe-Claire;7;75;239;1311;4177,8;0;;56;178,5
Rivière-des-Prairies–Pointe-aux-Trembles;21;290;271,7;11115;10412,9;< 5;n.p.;324;303,5
Rosemont–La Petite Patrie;36;362;259,3;8725;6250,4;0;;328;235
Sainte-Anne-de-Bellevue;< 5;9;n.p.;199;4013,7;0;;13;* 262,2
Saint-Laurent;27;211;213,5;9845;9961,8;0;;159;160,9
Saint-Léonard;28;301;384,4;9674;12354,3;< 5;n.p.;150;191,6
Senneville;< 5;< 5;n.p.;36;* 3908,8;0;;0;
Sud-Ouest;18;149;190,7;4899;6268,6;0;;209;267,4
Verdun;13;114;164,7;3844;5552,6;0;;202;291,8
Ville-Marie;17;152;170,5;6023;6754,5;< 5;n.p.;131;146,9
Villeray–Saint-Michel–Parc-Extension;35;376;261,4;13276;9228,9;< 5;n.p.;207;143,9
Westmount;< 5;31;* 152,6;922;4539,2;0;;57;280,6
Territoire à confirmer;8;59;;2271;;0;;27;
Total à Montréal;556;4767;230,8;160342;7762,3;5;n.p.;4866;235,6
