"Date";"Doses du vaccin COVID-19 reçues (cumulatif)";"Doses du vaccin COVID-19 administrées (cumulatif)"
2022-03-23;23074695;18584138
2022-03-22;23074695;18578553
2022-03-21;23074695;18575026
2022-03-20;23074695;18571180
2022-03-19;23074695;18567318
2022-03-18;23074695;18556674
2022-03-17;23074695;18549626
