Arrondissement ou ville liée;Nombre de nouveaux cas rapportés, les dernières 24 heures;Nombre de cas, les derniers 14 jours;Taux de cas pour 100 000 personnes, les derniers 14 jours;Nombre de cas cumulatif, depuis le début de la pandémie;Taux de cas pour 100 000 personnes cumulatif, depuis le début de la pandémie;Nombre de décès, les derniers 14 jours;Taux de mortalité pour 100 000 personnes, les derniers 14 jours;Nombre de décès cumulatif, depuis le début de la pandémie;Taux de mortalité pour 100 000 personnes cumulatif, depuis le début de la pandémie
Ahuntsic–Cartierville;22;160;119,2;20409;15202,8;0;;528;393,3
Anjou;6;40;93,5;6971;16288,9;0;;85;198,6
Baie D'urfé;0;7;n.p.;310;8108,8;0;;< 5;n.p.
Beaconsfield;8;34;* 175,9;1606;8310,9;0;;26;* 134,5
Côte-des-Neiges–Notre-Dame-de-Grâce;37;193;115,9;24331;14611,5;< 5;n.p.;409;245,6
Côte-Saint-Luc;13;70;215,7;5482;16894,7;0;;129;397,6
Dollard-des-Ormeaux;8;62;126,8;6289;12861,2;0;;131;267,9
Dorval;5;29;* 152,8;2137;11259,2;0;;70;368,8
Hampstead;< 5;35;* 501,9;1127;16162,3;0;;6;n.p.
Kirkland;< 5;33;* 163,8;1994;9895,3;0;;40;198,5
Lachine;8;51;114,6;6390;14363,1;< 5;n.p.;191;429,3
LaSalle;13;70;91,1;11268;14661,8;0;;260;338,3
L'Île-Bizard–Sainte-Geneviève;< 5;30;* 162,9;2452;13316,7;0;;79;429
Mercier–Hochelaga-Maisonneuve;26;181;133,1;19735;14508,5;0;;500;367,6
Montréal Est;< 5;7;n.p.;670;17402,6;0;;11;* 285,7
Montréal-Nord;5;50;59,4;15403;18286;< 5;n.p.;388;460,6
Montréal-Ouest;< 5;12;* 237,6;578;11445,5;0;;< 5;n.p.
Mont-Royal;7;38;187,4;2649;13064,7;0;;95;468,5
Outremont;7;48;200,4;2911;12152,5;0;;31;* 129,4
Pierrefonds–Roxboro;10;74;106,8;9104;13137,7;0;;103;148,6
Plateau Mont-Royal;45;198;190,4;12803;12310,6;0;;194;186,5
Pointe-Claire;6;59;188;2944;9381,8;0;;65;207,1
Rivière-des-Prairies–Pointe-aux-Trembles;12;93;87,1;17962;16827,3;< 5;n.p.;353;330,7
Rosemont–La Petite Patrie;42;226;161,9;18059;12937,2;0;;352;252,2
Sainte-Anne-de-Bellevue;< 5;12;* 242;480;9681,3;0;;14;* 282,4
Saint-Laurent;15;86;87;14948;15125,3;0;;171;173
Saint-Léonard;8;69;88,1;14520;18542,9;< 5;n.p.;168;214,5
Senneville;< 5;< 5;n.p.;91;9880,6;0;;0;
Sud-Ouest;10;110;140,8;9927;12702,3;0;;229;293
Verdun;17;93;134,3;7760;11209,2;0;;211;304,8
Ville-Marie;25;137;153,6;12136;13610;< 5;n.p.;154;172,7
Villeray–Saint-Michel–Parc-Extension;17;131;91,1;22090;15356;< 5;n.p.;245;170,3
Westmount;11;76;374,2;2089;10284,6;0;;64;315,1
Territoire à confirmer;7;110;;7539;;0;;31;
Total à Montréal;405;2627;127,2;285165;13805,1;9;n.p.;5339;258,5
