Arrondissement ou ville liée;Nombre de nouveaux cas rapportés, les dernières 24 heures;Nombre de cas, les derniers 14 jours;Taux de cas pour 100 000 personnes, les derniers 14 jours;Nombre de cas cumulatif, depuis le début de la pandémie;Taux de cas pour 100 000 personnes cumulatif, depuis le début de la pandémie;Nombre de décès, les derniers 14 jours;Taux de mortalité pour 100 000 personnes, les derniers 14 jours;Nombre de décès cumulatif, depuis le début de la pandémie;Taux de mortalité pour 100 000 personnes cumulatif, depuis le début de la pandémie
Ahuntsic–Cartierville;29;383;285,3;4011;2987,8;< 5;n.p.;375;279,3
Anjou;16;126;294,4;1240;2897,5;0;;49;114,5
Baie D'urfé;< 5;< 5;n.p.;44;1150,9;0;;< 5;n.p.
Beaconsfield;< 5;23;* 119;150;776,2;< 5;n.p.;9;* 46,6
Côte-des-Neiges–Notre-Dame-de-Grâce;40;434;260,6;4472;2685,6;< 5;n.p.;286;171,8
Côte-Saint-Luc;7;97;298,9;1226;3778,4;13;*40,1;82;252,7
Dollard-des-Ormeaux;7;96;196,3;940;1922,3;< 5;n.p.;98;200,4
Dorval;7;34;* 179,1;358;1886,2;0;;61;321,4
Hampstead;< 5;17;* 243,8;155;2222,9;0;;< 5;n.p.
Kirkland;< 5;52;258,1;278;1379,6;< 5;n.p.;27;* 134
Lachine;12;116;260,7;1187;2668,1;< 5;n.p.;114;256,2
LaSalle;27;236;307,1;2314;3010,9;0;;185;240,7
L'Île-Bizard–Sainte-Geneviève;< 5;34;* 184,7;328;1781,4;< 5;n.p.;53;287,8
Mercier–Hochelaga-Maisonneuve;9;236;173,5;3852;2831,9;0;;388;285,2
Montréal Est;< 5;8;n.p.;86;2233,8;0;;< 5;n.p.
Montréal-Nord;13;243;288,5;4004;4753,4;0;;254;301,5
Montréal-Ouest;< 5;< 5;n.p.;60;1188,1;0;;< 5;n.p.
Mont-Royal;< 5;43;212,1;567;2796,4;< 5;n.p.;91;448,8
Outremont;< 5;31;* 129,4;631;2634,2;< 5;n.p.;13;* 54,3
Pierrefonds–Roxboro;19;197;284,3;1244;1795,2;< 5;n.p.;44;63,5
Plateau Mont-Royal;9;111;106,7;1931;1856,7;0;;132;126,9
Pointe-Claire;13;46;146,6;374;1191,8;0;;33;* 105,2
Rivière-des-Prairies–Pointe-aux-Trembles;21;278;260,4;3559;3334,2;< 5;n.p.;258;241,7
Rosemont–La Petite Patrie;19;272;194,9;3146;2253,7;< 5;n.p.;251;179,8
Sainte-Anne-de-Bellevue;< 5;22;* 443,7;50;1008,5;0;;< 5;n.p.
Saint-Laurent;8;333;336,9;2591;2621,7;0;;108;109,3
Saint-Léonard;30;319;407,4;2366;3021,5;5;n.p.;57;72,8
Senneville;0;< 5;n.p.;9;n.p.;0;;0;
Sud-Ouest;11;135;172,7;1790;2290,4;0;;182;232,9
Verdun;5;65;93,9;1488;2149,4;< 5;n.p.;173;249,9
Ville-Marie;10;115;129;2077;2329,3;< 5;n.p.;88;98,7
Villeray–Saint-Michel–Parc-Extension;34;371;257,9;4269;2967,6;0;;137;95,2
Westmount;11;49;241,2;345;1698,5;< 5;n.p.;43;211,7
Territoire à confirmer;-2;68;;1079;;< 5;;44;
Total à Montréal;373;4596;222,5;52221;2528,1;51;2,5;3649;176,7
