date,Regroupement,Croisement,Nom,new_doses_1d,new_doses_2d,new_doses_3d,total_doses_1d,total_doses_2d,total_doses_3d,new_doses,total_doses,perc_1d,perc_2d,cvac_cum_tot_ade_p,per_quo_1_n,per_quo_2_n,per_cum_1_n,per_cum_2_n,vac_quo_tot_m
2020-12-14,Région,RSS06,06 - Montréal,143,0,0,143,0,0,143,143,0.006152969,0.0,0.0022048139,120.0,0.0,120.0,0.0,
2020-12-15,Région,RSS06,06 - Montréal,378,0,0,521,0,0,378,521,0.0249195243,0.0,0.0053838478,366.0,0.0,486.0,0.0,
2020-12-16,Région,RSS06,06 - Montréal,311,0,0,832,0,0,311,832,0.041224892,0.0,0.0067682659,318.0,0.0,804.0,0.0,
2020-12-17,Région,RSS06,06 - Montréal,297,0,0,1129,0,0,297,1129,0.0569149629,0.0,0.0076399365,306.0,0.0,1110.0,0.0,
2020-12-18,Région,RSS06,06 - Montréal,143,0,0,1272,0,0,143,1272,0.0651701962,0.0,0.008716706,161.0,0.0,1271.0,0.0,
2020-12-19,Région,RSS06,06 - Montréal,83,0,0,1355,0,0,83,1355,0.069784923,0.0,0.0093320029,90.0,0.0,1361.0,0.0,
2020-12-20,Région,RSS06,06 - Montréal,80,0,0,1435,0,0,80,1435,0.0742971002,0.0,0.0099472998,88.0,0.0,1449.0,0.0,
2020-12-21,Région,RSS06,06 - Montréal,321,0,0,1756,0,0,321,1756,0.0902435448,0.0,0.0133314327,311.0,0.0,1760.0,0.0,
2020-12-22,Région,RSS06,06 - Montréal,574,0,0,2330,0,0,574,2330,0.1163936629,0.0,0.0215353914,510.0,0.0,2270.0,0.0,
2020-12-23,Région,RSS06,06 - Montréal,476,0,0,2806,0,0,476,2806,0.1406466155,0.0,0.0243555021,473.0,0.0,2743.0,0.0,
2020-12-24,Région,RSS06,06 - Montréal,189,0,0,2995,0,0,189,2995,0.1506451901,0.0,0.0257911949,195.0,0.0,2938.0,0.0,
2020-12-25,Région,RSS06,06 - Montréal,0,0,0,2995,0,0,0,2995,0.151260487,0.0,0.0257911949,12.0,0.0,2950.0,0.0,
2020-12-26,Région,RSS06,06 - Montréal,218,0,0,3213,0,0,218,3213,0.1627973038,0.0,0.0278934593,225.0,0.0,3175.0,0.0,
2020-12-27,Région,RSS06,06 - Montréal,198,0,0,3411,0,0,198,3411,0.1739751974,0.0,0.0289702289,218.0,0.0,3393.0,0.0,
2020-12-28,Région,RSS06,06 - Montréal,586,0,0,3997,0,0,586,3997,0.2058168118,0.0,0.0337900545,621.0,0.0,4014.0,0.0,
2020-12-29,Région,RSS06,06 - Montréal,555,0,0,4552,0,0,555,4552,0.2369405798,0.0,0.0371741875,607.0,0.0,4621.0,0.0,
2020-12-30,Région,RSS06,06 - Montréal,561,0,0,5113,0,0,561,5113,0.2679617983,0.0,0.0417376395,605.0,0.0,5226.0,0.0,
2020-12-31,Région,RSS06,06 - Montréal,39,0,0,5152,0,0,39,5152,0.2712433817,0.0,0.0418914637,64.0,0.0,5290.0,0.0,
2021-01-01,Région,RSS06,06 - Montréal,6,0,0,5158,0,0,6,5158,0.2728841734,0.0,0.0419940132,32.0,0.0,5322.0,0.0,
2021-01-02,Région,RSS06,06 - Montréal,14,0,0,5172,0,0,14,5172,0.2746275146,0.0,0.0420452879,34.0,0.0,5356.0,0.0,
2021-01-03,Région,RSS06,06 - Montréal,15,0,0,5187,0,0,15,5187,0.2769861527,0.0,0.0420452879,46.0,0.0,5402.0,0.0,
2021-01-04,Région,RSS06,06 - Montréal,576,0,0,5763,0,0,576,5763,0.3072382501,0.0,0.0511209171,590.0,0.0,5992.0,0.0,
2021-01-05,Région,RSS06,06 - Montréal,1904,0,0,7667,0,0,1904,7667,0.4030707417,0.0001538242,0.0749123971,1869.0,3.0,7861.0,3.0,
2021-01-06,Région,RSS06,06 - Montréal,2740,1,0,10407,1,0,2741,10408,0.5386924326,0.0005127474,0.1043440986,2645.0,7.0,10506.0,10.0,
2021-01-07,Région,RSS06,06 - Montréal,4126,0,0,14533,1,0,4126,14534,0.7348183182,0.0008716706,0.1558752137,3825.0,7.0,14331.0,17.0,
2021-01-08,Région,RSS06,06 - Montréal,3798,1,0,18331,2,0,3799,18333,0.9203303324,0.0014356928,0.1992536449,3618.0,11.0,17949.0,28.0,
2021-01-09,Région,RSS06,06 - Montréal,2050,0,0,20381,2,0,2050,20383,1.0233925625,0.0018458907,0.2191482445,2010.0,8.0,19959.0,36.0,
2021-01-10,Région,RSS06,06 - Montréal,1412,1,0,21793,3,0,1413,21796,1.0965103437,0.0020509897,0.2323771278,1426.0,4.0,21385.0,40.0,
2021-01-11,Région,RSS06,06 - Montréal,1622,1,0,23415,4,0,1623,23419,1.1801907215,0.0026662865,0.2478620997,1632.0,12.0,23017.0,52.0,
2021-01-12,Région,RSS06,06 - Montréal,1118,2,0,24533,6,0,1120,24539,1.2420793343,0.0032303087,0.2537074202,1207.0,11.0,24224.0,63.0,
2021-01-13,Région,RSS06,06 - Montréal,1306,1,0,25839,7,0,1307,25846,1.3143767196,0.0038456056,0.2591425428,1410.0,12.0,25634.0,75.0,
2021-01-14,Région,RSS06,06 - Montréal,1881,1,0,27720,8,0,1882,27728,1.4163621802,0.0044096278,0.2708331838,1989.0,11.0,27623.0,86.0,
2021-01-15,Région,RSS06,06 - Montréal,1804,1,0,29524,9,0,1805,29533,1.5135790898,0.0051787489,0.2786782192,1896.0,15.0,29519.0,101.0,
2021-01-16,Région,RSS06,06 - Montréal,1140,3,0,30664,12,0,1143,30676,1.574596032,0.005742771,0.2850362871,1190.0,11.0,30709.0,112.0,
2021-01-17,Région,RSS06,06 - Montréal,937,1,0,31601,13,0,938,31614,1.6233070362,0.0063067932,0.2910867066,950.0,11.0,31659.0,123.0,
2021-01-18,Région,RSS06,06 - Montréal,1088,5,0,32689,18,0,1093,32707,1.6808885708,0.0079475849,0.3017518528,1123.0,32.0,32782.0,155.0,
2021-01-19,Région,RSS06,06 - Montréal,1322,0,0,34011,18,0,1322,34029,1.7518528128,0.0092807282,0.3098019872,1384.0,26.0,34166.0,181.0,
2021-01-20,Région,RSS06,06 - Montréal,1589,2,0,35600,20,0,1591,35620,1.839430071,0.010101124,0.3166728025,1708.0,16.0,35874.0,197.0,
2021-01-21,Région,RSS06,06 - Montréal,1949,4,0,37549,24,0,1953,37573,1.9448509392,0.0113829926,0.3262611792,2056.0,25.0,37930.0,222.0,
2021-01-22,Région,RSS06,06 - Montréal,2154,3,0,39703,27,0,2157,39730,2.0609369536,0.0122033884,0.3345164125,2264.0,16.0,40194.0,238.0,
2021-01-23,Région,RSS06,06 - Montréal,1248,4,0,40951,31,0,1252,40982,2.1287221617,0.0127674106,0.3385158424,1322.0,11.0,41516.0,249.0,
2021-01-24,Région,RSS06,06 - Montréal,400,1,0,41351,32,0,401,41383,2.1513343226,0.0135365317,0.3404642825,441.0,15.0,41957.0,264.0,
2021-01-25,Région,RSS06,06 - Montréal,623,5,0,41974,37,0,628,42011,2.1878419384,0.0154336971,0.343745866,712.0,37.0,42669.0,301.0,
2021-01-26,Région,RSS06,06 - Montréal,769,28,0,42743,65,0,797,42808,2.2320407655,0.0201509733,0.3507705055,862.0,92.0,43531.0,393.0,
2021-01-27,Région,RSS06,06 - Montréal,703,10,0,43446,75,0,713,43521,2.2723427122,0.0242529527,0.3564620018,786.0,80.0,44317.0,473.0,
2021-01-28,Région,RSS06,06 - Montréal,841,34,0,44287,109,0,875,44396,2.31936165,0.0292266026,0.3647172352,917.0,97.0,45234.0,570.0,
2021-01-29,Région,RSS06,06 - Montréal,208,18,0,44495,127,0,226,44622,2.3327443575,0.0328671092,0.3698447093,261.0,71.0,45495.0,641.0,
