Arrondissement ou ville liée;Nombre de nouveaux cas rapportés, les dernières 24 heures;Nombre de cas, les derniers 14 jours;Taux de cas pour 100 000 personnes, les derniers 14 jours;Nombre de cas cumulatif, depuis le début de la pandémie;Taux de cas pour 100 000 personnes cumulatif, depuis le début de la pandémie;Nombre de décès, les derniers 14 jours;Taux de mortalité pour 100 000 personnes, les derniers 14 jours;Nombre de décès cumulatif, depuis le début de la pandémie;Taux de mortalité pour 100 000 personnes cumulatif, depuis le début de la pandémie
Ahuntsic–Cartierville;70;660;491,6;7702;5737,3;19;*14,2;438;326,3
Anjou;18;241;563,1;2520;5888,4;< 5;n.p.;65;151,9
Baie D'urfé;0;< 5;n.p.;67;1752,6;0;;< 5;n.p.
Beaconsfield;< 5;30;* 155,2;332;1718,1;< 5;n.p.;17;* 88
Côte-des-Neiges–Notre-Dame-de-Grâce;42;622;373,5;8478;5091,3;< 5;n.p.;330;198,2
Côte-Saint-Luc;5;76;234,2;1929;5944,9;< 5;n.p.;104;320,5
Dollard-des-Ormeaux;11;160;327,2;1952;3991,9;< 5;n.p.;115;235,2
Dorval;< 5;27;* 142,3;591;3113,8;0;;67;353
Hampstead;< 5;18;* 258,1;295;4230,6;0;;< 5;n.p.
Kirkland;-1;25;* 124,1;493;2446,5;< 5;n.p.;31;* 153,8
Lachine;21;153;343,9;2220;4990;< 5;n.p.;162;364,1
LaSalle;12;236;307,1;4078;5306,2;7;n.p.;228;296,7
L'Île-Bizard–Sainte-Geneviève;-1;32;* 173,8;799;4339,3;< 5;n.p.;71;385,6
Mercier–Hochelaga-Maisonneuve;45;464;341,1;6559;4821,9;7;n.p.;421;309,5
Montréal Est;< 5;13;* 337,7;203;5272,7;0;;6;n.p.
Montréal-Nord;32;485;575,8;7156;8495,4;15;*17,8;315;374
Montréal-Ouest;< 5;< 5;n.p.;119;2356,4;0;;< 5;n.p.
Mont-Royal;< 5;42;207,1;851;4197,1;0;;91;448,8
Outremont;< 5;53;221,3;979;4087;0;;19;* 79,3
Pierrefonds–Roxboro;18;221;318,9;2890;4170,5;< 5;n.p.;76;109,7
Plateau Mont-Royal;15;175;168,3;3340;3211,5;10;*9,6;166;159,6
Pointe-Claire;< 5;33;* 105,2;786;2504,8;0;;48;153
Rivière-des-Prairies–Pointe-aux-Trembles;39;589;551,8;6822;6391,1;8;n.p.;297;278,2
Rosemont–La Petite Patrie;9;336;240,7;5460;3911,5;13;*9,3;307;219,9
Sainte-Anne-de-Bellevue;0;10;* 201,7;106;2138;0;;12;* 242
Saint-Laurent;27;520;526,2;5335;5398,3;< 5;n.p.;125;126,5
Saint-Léonard;26;469;598,9;5605;7157,9;8;n.p.;108;137,9
Senneville;0;< 5;n.p.;21;* 2280,1;0;;0;
Sud-Ouest;7;168;215;2975;3806,7;< 5;n.p.;199;254,6
Verdun;11;140;202,2;2351;3396;< 5;n.p.;184;265,8
Ville-Marie;9;229;256,8;3642;4084,3;< 5;n.p.;107;120
Villeray–Saint-Michel–Parc-Extension;48;679;472;8064;5605,7;14;*9,7;167;116,1
Westmount;-1;51;251,1;583;2870,2;0;;54;265,9
Territoire à confirmer;9;88;;1611;;< 5;;23;
Total à Montréal;489;7051;341,3;96914;4691,7;133;6,4;4361;211,1
