date,Regroupement,Croisement,Nom,new_doses_1d,new_doses_2d,total_doses_1d,total_doses_2d,new_doses,total_doses,perc_1d,perc_2d,cvac_cum_tot_ade_p,per_quo_1_n,per_quo_2_n,per_cum_1_n,per_cum_2_n,vac_quo_tot_m
2020-12-14,Région,RSS99,Ensemble du Québec,294,0,294,0,294,294,0.003037862,0.0,0.0005630014,259.0,0.0,259.0,0.0,
2020-12-15,Région,RSS99,Ensemble du Québec,1172,0,1466,0,1172,1466,0.0163270419,0.0,0.0017711087,1133.0,0.0,1392.0,0.0,
2020-12-16,Région,RSS99,Ensemble du Québec,950,0,2416,0,950,2416,0.0276926336,0.0,0.0025686941,969.0,0.0,2361.0,0.0,
2020-12-17,Région,RSS99,Ensemble du Québec,910,0,3326,0,910,3326,0.038612515800000004,0.0,0.0032489875,931.0,0.0,3292.0,0.0,698.0
2020-12-18,Région,RSS99,Ensemble du Québec,727,0,4053,0,727,4053,0.047503246900000004,0.0,0.00423424,758.0,0.0,4050.0,0.0,729.0
2020-12-19,Région,RSS99,Ensemble du Québec,720,0,4773,0,720,4773,0.0560069146,0.0,0.0049614502,725.0,0.0,4775.0,0.0,851.0
2020-12-20,Région,RSS99,Ensemble du Québec,115,0,4888,0,115,4888,0.0574730642,0.0,0.0051373882,125.0,0.0,4900.0,0.0,1252.0
2020-12-21,Région,RSS99,Ensemble du Québec,510,0,5398,0,510,5398,0.0634901421,0.0,0.0061812867,513.0,0.0,5413.0,0.0,1555.0
2020-12-22,Région,RSS99,Ensemble du Québec,2025,0,7423,0,2025,7423,0.0862682423,0.0,0.010016734000000001,1942.0,0.0,7355.0,0.0,1451.0
2020-12-23,Région,RSS99,Ensemble du Québec,3760,0,11183,0,3760,11183,0.130241001,0.0,0.014767058700000002,3749.0,0.0,11104.0,0.0,1796.0
2020-12-24,Région,RSS99,Ensemble du Québec,3027,0,14210,0,3027,14210,0.16506498619999999,0.0,0.017582066,2969.0,0.0,14073.0,0.0,2106.0
2020-12-25,Région,RSS99,Ensemble du Québec,0,0,14210,0,0,14210,0.1651940074,0.0,0.017582066,11.0,0.0,14084.0,0.0,2393.0
2020-12-26,Région,RSS99,Ensemble du Québec,3133,0,17343,0,3133,17343,0.2016014342,0.0,0.020983533,3104.0,0.0,17188.0,0.0,2442.0
2020-12-27,Région,RSS99,Ensemble du Québec,2286,0,19629,0,2286,19629,0.2285903159,0.0,0.0236108731,2301.0,0.0,19489.0,0.0,2344.0
2020-12-28,Région,RSS99,Ensemble du Québec,2521,1,22150,1,2522,22151,0.25853495530000004,0.0,0.0270475278,2553.0,0.0,22042.0,0.0,1961.0
2020-12-29,Région,RSS99,Ensemble du Québec,2364,0,24514,1,2364,24515,0.2871424662,0.0,0.029827347400000002,2439.0,0.0,24481.0,0.0,1962.0
2020-12-30,Région,RSS99,Ensemble du Québec,3074,0,27588,1,3074,27589,0.3239956025,0.0,0.0336276072,3142.0,0.0,27623.0,0.0,1605.0
2020-12-31,Région,RSS99,Ensemble du Québec,345,0,27933,1,345,27934,0.3285699892,0.0,0.033780086699999996,390.0,0.0,28013.0,0.0,1498.0
2021-01-01,Région,RSS99,Ensemble du Québec,7,0,27940,1,7,27941,0.329273741,0.0,0.0338035451,60.0,0.0,28073.0,0.0,1532.0
2021-01-02,Région,RSS99,Ensemble du Québec,635,0,28575,1,635,28576,0.3373668868,0.0,0.034589401299999996,690.0,0.0,28763.0,0.0,2049.0
2021-01-03,Région,RSS99,Ensemble du Québec,1540,0,30115,1,1540,30116,0.35618051840000003,0.0,0.0360790093,1604.0,0.0,30367.0,0.0,3145.0
2021-01-04,Région,RSS99,Ensemble du Québec,2762,0,32877,1,2762,32878,0.388998811,1.1729200000000001e-05,0.0402663325,2798.0,1.0,33165.0,1.0,5066.0
