Arrondissement ou ville liée;Nombre de nouveaux cas rapportés, les dernières 24 heures;Nombre de cas, les derniers 14 jours;Taux de cas pour 100 000 personnes, les derniers 14 jours;Nombre de cas cumulatif, depuis le début de la pandémie;Taux de cas pour 100 000 personnes cumulatif, depuis le début de la pandémie;Nombre de décès, les derniers 14 jours;Taux de mortalité pour 100 000 personnes, les derniers 14 jours;Nombre de décès cumulatif, depuis le début de la pandémie;Taux de mortalité pour 100 000 personnes cumulatif, depuis le début de la pandémie
Ahuntsic–Cartierville;31;223;166,1;12325;9181;0;;492;366,5
Anjou;< 5;129;301,4;4177;9760,3;0;;79;184,6
Baie D'urfé;< 5;< 5;n.p.;114;2982;0;;< 5;n.p.
Beaconsfield;< 5;30;* 155,2;633;3275,7;0;;21;* 108,7
Côte-des-Neiges–Notre-Dame-de-Grâce;35;365;219,2;13865;8326,3;0;;372;223,4
Côte-Saint-Luc;8;44;135,6;3312;10207,1;0;;120;369,8
Dollard-des-Ormeaux;11;85;173,8;3378;6908,1;0;;125;255,6
Dorval;0;21;* 110,6;935;4926,2;0;;69;363,5
Hampstead;0;16;* 229,5;530;7600,7;0;;6;n.p.
Kirkland;< 5;21;* 104,2;918;4555,6;0;;36;* 178,7
Lachine;6;41;92,2;3435;7721;0;;171;384,4
LaSalle;6;106;137,9;6535;8503,2;0;;247;321,4
L'Île-Bizard–Sainte-Geneviève;9;40;217,2;1213;6587,7;0;;76;412,8
Mercier–Hochelaga-Maisonneuve;30;234;172;10439;7674,4;< 5;n.p.;452;332,3
Montréal Est;0;25;* 649,4;354;9194,8;0;;9;* 233,8
Montréal-Nord;12;125;148,4;10493;12457;< 5;n.p.;338;401,3
Montréal-Ouest;< 5;12;* 237,6;257;5089,1;0;;< 5;n.p.
Mont-Royal;< 5;27;* 133,2;1295;6386,9;0;;94;463,6
Outremont;5;30;* 125,2;1466;6120,1;0;;29;* 121,1
Pierrefonds–Roxboro;9;116;167,4;5042;7275,9;0;;88;127
Plateau Mont-Royal;19;194;186,5;5689;5470,2;0;;172;165,4
Pointe-Claire;< 5;42;133,8;1255;3999,4;< 5;n.p.;56;178,5
Rivière-des-Prairies–Pointe-aux-Trembles;18;240;224,8;10916;10226,4;0;;323;302,6
Rosemont–La Petite Patrie;21;227;162,6;8466;6064,9;< 5;n.p.;328;235
Sainte-Anne-de-Bellevue;0;< 5;n.p.;190;3832,2;0;;13;* 262,2
Saint-Laurent;15;127;128,5;9703;9818,1;0;;159;160,9
Saint-Léonard;22;250;319,3;9486;12114,2;< 5;n.p.;150;191,6
Senneville;0;0;;34;* 3691,6;0;;0;
Sud-Ouest;7;93;119;4798;6139,4;0;;209;267,4
Verdun;10;95;137,2;3771;5447,1;< 5;n.p.;202;291,8
Ville-Marie;5;127;142,4;5919;6637,9;< 5;n.p.;131;146,9
Villeray–Saint-Michel–Parc-Extension;30;244;169,6;13030;9057,9;0;;206;143,2
Westmount;< 5;35;* 172,3;906;4460,4;0;;57;280,6
Territoire à confirmer;< 5;36;;2232;;< 5;;27;
Total à Montréal;335;3405;164,8;157111;7605,9;11;*0,5;4863;235,4
