Arrondissement ou ville liée;Nombre de nouveaux cas rapportés, les dernières 24 heures;Nombre de cas, les derniers 14 jours;Taux de cas pour 100 000 personnes, les derniers 14 jours;Nombre de cas cumulatif, depuis le début de la pandémie;Taux de cas pour 100 000 personnes cumulatif, depuis le début de la pandémie;Nombre de décès, les derniers 14 jours;Taux de mortalité pour 100 000 personnes, les derniers 14 jours;Nombre de décès cumulatif, depuis le début de la pandémie;Taux de mortalité pour 100 000 personnes cumulatif, depuis le début de la pandémie
Ahuntsic–Cartierville;16;165;122,9;22139;16491,5;0;;539;401,5
Anjou;< 5;31;* 72,4;7438;17380,1;0;;88;205,6
Baie D'urfé;0;8;n.p.;372;9730,6;0;;< 5;n.p.
Beaconsfield;< 5;22;* 113,8;1916;9915,1;0;;27;* 139,7
Côte-des-Neiges–Notre-Dame-de-Grâce;23;179;107,5;26490;15908;0;;421;252,8
Côte-Saint-Luc;5;38;117,1;6144;18934,9;0;;131;403,7
Dollard-des-Ormeaux;9;37;75,7;6939;14190,5;0;;135;276,1
Dorval;< 5;24;* 126,4;2456;12939,9;0;;70;368,8
Hampstead;< 5;22;* 315,5;1389;19919,7;0;;7;n.p.
Kirkland;< 5;31;* 153,8;2330;11562,7;0;;41;203,5
Lachine;8;58;130,4;7027;15794,9;0;;197;442,8
LaSalle;8;88;114,5;12239;15925,2;0;;262;340,9
L'Île-Bizard–Sainte-Geneviève;0;22;* 119,5;2673;14516,9;< 5;n.p.;84;456,2
Mercier–Hochelaga-Maisonneuve;22;152;111,7;21550;15842,8;0;;522;383,8
Montréal Est;< 5;< 5;n.p.;756;19636,4;0;;12;* 311,7
Montréal-Nord;5;78;92,6;16194;19225;0;;399;473,7
Montréal-Ouest;< 5;< 5;n.p.;662;13108,9;0;;< 5;n.p.
Mont-Royal;5;40;197,3;3035;14968,4;< 5;n.p.;96;473,5
Outremont;< 5;36;* 150,3;3265;13630,3;0;;31;* 129,4
Pierrefonds–Roxboro;< 5;60;86,6;9861;14230,1;0;;107;154,4
Plateau Mont-Royal;< 5;104;100;14197;13651;0;;203;195,2
Pointe-Claire;< 5;36;* 114,7;3355;10691,5;0;;70;223,1
Rivière-des-Prairies–Pointe-aux-Trembles;14;116;108,7;19359;18136,1;0;;362;339,1
Rosemont–La Petite Patrie;30;193;138,3;20128;14419,4;0;;368;263,6
Sainte-Anne-de-Bellevue;0;< 5;n.p.;544;10972,2;0;;18;* 363
Saint-Laurent;11;82;83;16034;16224,1;0;;174;176,1
Saint-Léonard;6;74;94,5;15300;19539;< 5;n.p.;177;226
Senneville;0;< 5;n.p.;98;10640,6;0;;0;
Sud-Ouest;9;92;117,7;11009;14086,8;0;;237;303,3
Verdun;11;84;121,3;8730;12610,3;0;;220;317,8
Ville-Marie;10;138;154,8;13830;15509,7;0;;161;180,6
Villeray–Saint-Michel–Parc-Extension;14;130;90,4;23579;16391;0;;255;177,3
Westmount;< 5;25;* 123,1;2537;12490,2;0;;66;324,9
Territoire à confirmer;12;103;;8751;;0;;31;
Total à Montréal;246;2281;110,4;312327;15120;5;n.p.;5517;267,1
