Date;Nouveaux cas;Cumulatif de cas;;
2020-02-25;1;1;;
2020-02-26;0;1;;
2020-02-27;0;1;;
2020-02-28;0;1;;
2020-02-29;0;1;;
2020-03-01;0;1;;
2020-03-02;1;2;;
2020-03-03;0;2;;
2020-03-04;0;2;;
2020-03-05;0;2;;
2020-03-06;0;2;;
2020-03-07;0;2;;
2020-03-08;1;3;;
2020-03-09;1;4;;
2020-03-10;2;6;;
2020-03-11;3;9;;
2020-03-12;3;12;;
2020-03-13;2;14;;
2020-03-14;5;19;;
2020-03-15;6;25;;
2020-03-16;5;30;;
2020-03-17;7;37;;
2020-03-18;6;43;;
2020-03-19;36;79;;
2020-03-20;49;128;;
2020-03-21;90;218;;
2020-03-22;90;308;;
2020-03-23;133;441;;
2020-03-24;144;585;;
2020-03-25;187;772;;
2020-03-26;180;952;;
2020-03-27;243;1195;;
2020-03-28;200;1395;;
2020-03-29;259;1654;;
2020-03-30;266;1920;;
2020-03-31;331;2251;;
2020-04-01;305;2556;;
2020-04-02;408;2964;;
2020-04-03;348;3312;;
2020-04-04;340;3652;;
2020-04-05;261;3913;;
2020-04-06;456;4369;;
2020-04-07;423;4792;;
2020-04-08;374;5166;;
2020-04-09;350;5516;;
2020-04-10;305;5821;;
2020-04-11;264;6085;;
2020-04-12;329;6414;;
2020-04-13;542;6956;;
2020-04-14;468;7424;;
2020-04-15;613;8037;;
2020-04-16;497;8534;;
2020-04-17;571;9105;;
2020-04-18;329;9434;;
2020-04-19;432;9866;;
2020-04-20;481;10347;;
2020-04-21;461;10808;;
2020-04-22;536;11344;;
2020-04-23;530;11874;;
2020-04-24;493;12367;;
2020-04-25;318;12685;;
2020-04-26;287;12972;;
2020-04-27;462;13434;;
2020-04-28;475;13909;;
2020-04-29;522;14431;;
2020-04-30;587;15018;;
2020-05-01;621;15639;;
2020-05-02;525;16164;;
2020-05-03;345;16509;;
2020-05-04;422;16931;;
2020-05-05;471;17402;;
2020-05-06;568;17970;;
2020-05-07;431;18401;;
2020-05-08;433;18834;;
2020-05-09;314;19148;;
2020-05-10;299;19447;;
2020-05-11;363;19810;;
2020-05-12;430;20240;;
2020-05-13;402;20642;;
2020-05-14;354;20996;;
2020-05-15;345;21341;;
2020-05-16;272;21613;;
2020-05-17;336;21949;;
2020-05-18;332;22281;;
2020-05-19;316;22597;;
2020-05-20;408;23005;;
2020-05-21;380;23385;;
2020-05-22;254;23639;;
2020-05-23;218;23857;;
2020-05-24;215;24072;;
2020-05-25;208;24280;;
2020-05-26;240;24520;;
2020-05-27;254;24774;;
2020-05-28;194;24968;;
2020-05-29;194;25162;;
2020-05-30;206;25368;;
2020-05-31;140;25508;;
2020-06-01;159;25667;;
2020-06-02;97;25764;;
2020-06-03;115;25879;;
2020-06-04;129;26008;;
2020-06-05;107;26115;;
2020-06-06;103;26218;;
2020-06-07;76;26294;;
2020-06-08;51;26345;;
2020-06-09;80;26425;;
2020-06-10;66;26491;;
2020-06-11;65;26556;;
2020-06-12;72;26628;;
2020-06-13;67;26695;;
2020-06-14;28;26723;;
2020-06-15;56;26779;;
2020-06-16;73;26852;;
2020-06-17;52;26904;;
2020-06-18;49;26953;;
2020-06-19;65;27018;;
2020-06-20;33;27051;;
2020-06-21;26;27077;;
2020-06-22;39;27116;;
2020-06-23;40;27156;;
2020-06-24;28;27184;;
2020-06-25;47;27231;;
2020-06-26;42;27273;;
2020-06-27;30;27303;;
2020-06-28;18;27321;;
2020-06-29;16;27337;;
2020-06-30;40;27377;;
2020-07-01;23;27400;;
2020-07-02;17;27417;;
2020-07-03;18;27435;;
2020-07-04;15;27450;;
2020-07-05;7;27457;;
2020-07-06;16;27473;;
2020-07-07;21;27494;;
2020-07-08;33;27527;;
2020-07-09;52;27579;;
2020-07-10;48;27627;;
2020-07-11;22;27649;;
2020-07-12;13;27662;;
2020-07-13;76;27738;;
2020-07-14;66;27804;;
2020-07-15;69;27873;;
2020-07-16;68;27941;;
2020-07-17;100;28041;;
2020-07-18;98;28139;;
2020-07-19;54;28193;;
2020-07-20;37;28230;;
2020-07-21;65;28295;;
2020-07-22;78;28373;;
2020-07-23;98;28471;;
2020-07-24;69;28540;;
2020-07-25;32;28572;;
2020-07-26;52;28624;;
2020-07-27;40;28664;;
2020-07-28;37;28701;;
2020-07-29;70;28771;;
2020-07-30;60;28831;;
2020-07-31;57;28888;;
2020-08-01;51;28939;;
2020-08-02;30;28969;;
2020-08-03;45;29014;;
2020-08-04;64;29078;;
2020-08-05;47;29125;;
2020-08-06;21;29146;;
2020-08-07;46;29192;;
2020-08-08;37;29229;;
2020-08-09;36;29265;;
2020-08-10;34;29299;;
2020-08-11;36;29335;;
2020-08-12;34;29369;;
2020-08-13;38;29407;;
2020-08-14;30;29437;;
2020-08-15;14;29451;;
2020-08-16;12;29463;;
2020-08-17;17;29480;;
2020-08-18;16;29496;;
2020-08-19;22;29518;;
2020-08-20;34;29552;;
2020-08-21;33;29585;;
2020-08-22;20;29605;;
2020-08-23;23;29628;;
2020-08-24;10;29638;;
2020-08-25;30;29668;;
2020-08-26;42;29710;;
2020-08-27;43;29753;;
2020-08-28;24;29777;;
2020-08-29;55;29832;;
2020-08-30;13;29845;;
2020-08-31;32;29877;;
2020-09-01;36;29913;;
2020-09-02;36;29949;;
2020-09-03;70;30019;;
2020-09-04;49;30068;;
2020-09-05;67;30135;;
2020-09-06;59;30194;;
2020-09-07;51;30245;;
2020-09-08;72;30317;;
2020-09-09;70;30387;;
2020-09-10;89;30476;;
2020-09-11;108;30584;;
2020-09-12;71;30655;;
2020-09-13;96;30751;;
2020-09-14;73;30824;;
2020-09-15;94;30918;;
2020-09-16;79;30997;;
2020-09-17;71;31068;;
2020-09-18;200;31268;;
2020-09-19;139;31407;;
2020-09-20;204;31611;;
2020-09-21;141;31752;;
2020-09-22;169;31921;;
2020-09-23;254;32175;;
2020-09-24;231;32406;;
2020-09-25;288;32694;;
2020-09-26;343;33037;;
