Arrondissement ou ville liée;Nombre de nouveaux cas rapportés, les dernières 24 heures;Nombre de cas, les derniers 14 jours;Taux de cas pour 100 000 personnes, les derniers 14 jours;Nombre de cas cumulatif, depuis le début de la pandémie;Taux de cas pour 100 000 personnes cumulatif, depuis le début de la pandémie;Nombre de décès, les derniers 14 jours;Taux de mortalité pour 100 000 personnes, les derniers 14 jours;Nombre de décès cumulatif, depuis le début de la pandémie;Taux de mortalité pour 100 000 personnes cumulatif, depuis le début de la pandémie
Ahuntsic–Cartierville;16;301;224,2;10145;7557,1;< 5;n.p.;477;355,3
Anjou;< 5;72;168,2;3431;8017,1;< 5;n.p.;76;177,6
Baie D'urfé;0;6;n.p.;91;2380,3;0;;< 5;n.p.
Beaconsfield;0;11;* 56,9;451;2333,9;< 5;n.p.;20;* 103,5
Côte-des-Neiges–Notre-Dame-de-Grâce;15;227;136,3;11544;6932,5;< 5;n.p.;361;216,8
Côte-Saint-Luc;12;75;231,1;2731;8416,5;0;;112;345,2
Dollard-des-Ormeaux;5;102;208,6;2724;5570,7;< 5;n.p.;121;247,4
Dorval;< 5;13;* 68,5;788;4151,7;0;;67;353
Hampstead;0;< 5;n.p.;379;5435,3;0;;5;n.p.
Kirkland;< 5;38;188,6;724;3592,9;0;;33;* 163,8
Lachine;< 5;62;139,4;2898;6514;0;;169;379,9
LaSalle;19;189;245,9;5453;7095,4;< 5;n.p.;240;312,3
L'Île-Bizard–Sainte-Geneviève;< 5;19;* 103,2;1045;5675,3;0;;74;401,9
Mercier–Hochelaga-Maisonneuve;18;135;99,2;8507;6254;0;;445;327,1
Montréal Est;0;< 5;n.p.;268;6961;0;;9;* 233,8
Montréal-Nord;12;217;257,6;8828;10480,3;< 5;n.p.;329;390,6
Montréal-Ouest;< 5;6;n.p.;173;3425,7;0;;< 5;n.p.
Mont-Royal;-1;16;* 78,9;1106;5454,7;0;;93;458,7
Outremont;0;19;* 79,3;1248;5210;< 5;n.p.;27;* 112,7
Pierrefonds–Roxboro;13;140;202;4097;5912,2;< 5;n.p.;84;121,2
Plateau Mont-Royal;12;143;137,5;4547;4372,1;0;;172;165,4
Pointe-Claire;0;48;153;1056;3365,2;0;;53;168,9
Rivière-des-Prairies–Pointe-aux-Trembles;17;164;153,6;8765;8211,3;0;;313;293,2
Rosemont–La Petite Patrie;12;127;91;6884;4931,6;0;;321;230
Sainte-Anne-de-Bellevue;0;< 5;n.p.;135;2722,9;0;;12;* 242
Saint-Laurent;26;324;327,8;8053;8148,5;< 5;n.p.;152;153,8
Saint-Léonard;9;147;187,7;7584;9685,2;< 5;n.p.;137;175
Senneville;0;< 5;n.p.;23;* 2497,3;0;;0;
Sud-Ouest;6;131;167,6;3761;4812,5;0;;204;261
Verdun;< 5;45;65;3071;4436;< 5;n.p.;195;281,7
Ville-Marie;10;144;161,5;4623;5184,5;0;;118;132,3
Villeray–Saint-Michel–Parc-Extension;15;296;205,8;10709;7444,4;< 5;n.p.;192;133,5
Westmount;0;20;* 98,5;713;3510,2;0;;58;285,5
Territoire à confirmer;< 5;30;;1871;;0;;25;
Total à Montréal;238;3279;158,7;128426;6217,2;20;*1;4700;227,5
