Arrondissement ou ville liée;Nombre de nouveaux cas rapportés, les dernières 24 heures;Nombre de cas, les derniers 14 jours;Taux de cas pour 100 000 personnes, les derniers 14 jours;Nombre de cas cumulatif, depuis le début de la pandémie;Taux de cas pour 100 000 personnes cumulatif, depuis le début de la pandémie;Nombre de décès, les derniers 14 jours;Taux de mortalité pour 100 000 personnes, les derniers 14 jours;Nombre de décès cumulatif, depuis le début de la pandémie;Taux de mortalité pour 100 000 personnes cumulatif, depuis le début de la pandémie
Ahuntsic–Cartierville;89;825;614,5;13301;9908;0;;493;367,2
Anjou;40;328;766,4;4579;10699,6;< 5;n.p.;80;186,9
Baie D'urfé;5;12;* 313,9;126;3295,8;0;;< 5;n.p.
Beaconsfield;11;68;351,9;711;3679,4;0;;21;* 108,7
Côte-des-Neiges–Notre-Dame-de-Grâce;111;893;536,3;14978;8994,7;0;;372;223,4
Côte-Saint-Luc;17;232;715;3611;11128,6;0;;120;369,8
Dollard-des-Ormeaux;20;182;372,2;3616;7394,8;0;;125;255,6
Dorval;11;66;347,7;1033;5442,6;0;;69;363,5
Hampstead;6;67;960,8;610;8748;0;;6;n.p.
Kirkland;16;82;406,9;1008;5002,2;0;;36;* 178,7
Lachine;23;175;393,4;3639;8179,6;0;;172;386,6
LaSalle;53;462;601,1;7084;9217,6;0;;247;321,4
L'Île-Bizard–Sainte-Geneviève;16;67;363,9;1314;7136,3;0;;76;412,8
Mercier–Hochelaga-Maisonneuve;133;905;665,3;11503;8456,6;0;;452;332,3
Montréal Est;< 5;49;1272,7;420;10909,1;0;;9;* 233,8
Montréal-Nord;33;337;400,1;10911;12953,2;0;;338;401,3
Montréal-Ouest;< 5;36;* 712,9;299;5920,8;0;;< 5;n.p.
Mont-Royal;22;128;631,3;1458;7190,8;0;;94;463,6
Outremont;31;214;893,4;1712;7147;0;;29;* 121,1
Pierrefonds–Roxboro;41;246;355;5392;7781;0;;88;127
Plateau Mont-Royal;189;1107;1064,4;6889;6624;< 5;n.p.;173;166,3
Pointe-Claire;14;145;462,1;1448;4614,4;< 5;n.p.;58;184,8
Rivière-des-Prairies–Pointe-aux-Trembles;60;602;564;11677;10939,4;< 5;n.p.;324;303,5
Rosemont–La Petite Patrie;223;1323;947,8;9975;7145,9;< 5;n.p.;329;235,7
Sainte-Anne-de-Bellevue;< 5;25;* 504,2;220;4437,3;0;;13;* 262,2
Saint-Laurent;43;524;530,2;10328;10450,5;0;;159;160,9
Saint-Léonard;48;431;550,4;10067;12856,1;< 5;n.p.;151;192,8
Senneville;0;5;n.p.;40;4343,1;0;;0;
Sud-Ouest;92;620;793,3;5492;7027,4;< 5;n.p.;210;268,7
Verdun;71;460;664,5;4286;6191;0;;202;291,8
Ville-Marie;130;759;851,2;6747;7566,4;< 5;n.p.;133;149,2
Villeray–Saint-Michel–Parc-Extension;122;861;598,5;14076;9785;< 5;n.p.;207;143,9
Westmount;15;112;551,4;1031;5075,8;0;;57;280,6
Territoire à confirmer;64;283;;2528;;0;;27;
Total à Montréal;1757;12631;611,5;172109;8331,9;10;*0,5;4876;236,1
