"Date";"Doses du vaccin COVID-19 reçues (cumulatif)";"Doses du vaccin COVID-19 administrées (cumulatif)"
2022-03-06;23074695;18481134
2022-03-05;23074695;18476234
2022-03-04;23074695;18465947
2022-03-03;23074695;18457040
2022-03-02;23074695;18448460
2022-03-01;23074695;18441078
2022-02-28;23074695;18433954
