"Date";"Doses du vaccin COVID-19 reçues (cumulatif)";"Doses du vaccin COVID-19 administrées (cumulatif)"
2022-05-11;23082195;19713093
2022-05-10;23082195;19694536
2022-05-09;23082195;19675399
2022-05-08;23082195;19663267
2022-05-07;23082195;19655571
2022-05-06;23082195;19634579
2022-05-05;23082195;19609780
