Arrondissement ou ville liée;Nombre de nouveaux cas rapportés, les dernières 24 heures;Nombre de cas, les derniers 14 jours;Taux de cas pour 100 000 personnes, les derniers 14 jours;Nombre de cas cumulatif, depuis le début de la pandémie;Taux de cas pour 100 000 personnes cumulatif, depuis le début de la pandémie;Nombre de décès, les derniers 14 jours;Taux de mortalité pour 100 000 personnes, les derniers 14 jours;Nombre de décès cumulatif, depuis le début de la pandémie;Taux de mortalité pour 100 000 personnes cumulatif, depuis le début de la pandémie
Ahuntsic–Cartierville;8;118;87,9;11903;8866,6;0;;491;365,7
Anjou;< 5;51;119,2;3984;9309,3;0;;79;184,6
Baie D'urfé;0;0;;111;2903,5;0;;< 5;n.p.
Beaconsfield;0;6;n.p.;596;3084,2;0;;21;* 108,7
Côte-des-Neiges–Notre-Dame-de-Grâce;17;219;131,5;13265;7966;0;;372;223,4
Côte-Saint-Luc;7;65;200,3;3223;9932,8;0;;120;369,8
Dollard-des-Ormeaux;< 5;36;* 73,6;3233;6611,6;0;;125;255,6
Dorval;5;9;n.p.;909;4789,3;< 5;n.p.;69;363,5
Hampstead;< 5;16;* 229,5;500;7170,5;0;;6;n.p.
Kirkland;< 5;12;* 59,6;880;4367;0;;36;* 178,7
Lachine;< 5;33;* 74,2;3293;7401,8;< 5;n.p.;171;384,4
LaSalle;< 5;42;54,6;6322;8226,1;< 5;n.p.;246;320,1
L'Île-Bizard–Sainte-Geneviève;0;< 5;n.p.;1159;6294,5;0;;76;412,8
Mercier–Hochelaga-Maisonneuve;19;125;91,9;10030;7373,7;0;;451;331,6
Montréal Est;< 5;6;n.p.;321;8337,7;0;;9;* 233,8
Montréal-Nord;< 5;63;74,8;10239;12155,4;< 5;n.p.;337;400,1
Montréal-Ouest;< 5;< 5;n.p.;238;4712,9;0;;< 5;n.p.
Mont-Royal;0;19;* 93,7;1237;6100,8;< 5;n.p.;94;463,6
Outremont;< 5;27;* 112,7;1414;5903;0;;29;* 121,1
Pierrefonds–Roxboro;< 5;65;93,8;4830;6970;0;;88;127
Plateau Mont-Royal;10;90;86,5;5388;5180,8;0;;172;165,4
Pointe-Claire;< 5;5;n.p.;1191;3795,4;0;;55;175,3
Rivière-des-Prairies–Pointe-aux-Trembles;24;190;178;10456;9795,5;< 5;n.p.;323;302,6
Rosemont–La Petite Patrie;19;142;101,7;8093;5797,7;< 5;n.p.;326;233,5
Sainte-Anne-de-Bellevue;0;< 5;n.p.;186;3751,5;0;;13;* 262,2
Saint-Laurent;7;108;109,3;9364;9475;0;;159;160,9
Saint-Léonard;25;201;256,7;9003;11497,4;0;;148;189
Senneville;0;< 5;n.p.;34;* 3691,6;0;;0;
Sud-Ouest;6;76;97,2;4632;5927;< 5;n.p.;209;267,4
Verdun;11;126;182;3614;5220,4;0;;200;288,9
Ville-Marie;14;122;136,8;5712;6405,7;< 5;n.p.;129;144,7
Villeray–Saint-Michel–Parc-Extension;< 5;101;70,2;12574;8740,9;< 5;n.p.;206;143,2
Westmount;< 5;20;* 98,5;866;4263,5;0;;57;280,6
Territoire à confirmer;7;61;;2174;;0;;25;
Total à Montréal;214;2163;104,7;150974;7308,8;12;*0,6;4848;234,7
