Arrondissement ou ville liée;Nombre de nouveaux cas rapportés, les dernières 24 heures;Nombre de cas, les derniers 14 jours;Taux de cas pour 100 000 personnes, les derniers 14 jours;Nombre de cas cumulatif, depuis le début de la pandémie;Taux de cas pour 100 000 personnes cumulatif, depuis le début de la pandémie;Nombre de décès, les derniers 14 jours;Taux de mortalité pour 100 000 personnes, les derniers 14 jours;Nombre de décès cumulatif, depuis le début de la pandémie;Taux de mortalité pour 100 000 personnes cumulatif, depuis le début de la pandémie
Ahuntsic–Cartierville;44;274;204,1;20617;15357,7;0;0;528;393,3
Anjou;11;70;163,6;7025;16415,1;0;0;85;198,6
Baie D'urfé;< 5;8;n.p.;316;8265,8;0;0;< 5;n.p.
Beaconsfield;9;66;341,5;1651;8543,8;0;0;26;* 134,5
Côte-des-Neiges–Notre-Dame-de-Grâce;42;365;219,2;24583;14762,8;< 5;n.p.;410;246,2
Côte-Saint-Luc;11;135;416,1;5576;17184,4;0;0;129;397,6
Dollard-des-Ormeaux;21;122;249,5;6380;13047,3;0;0;131;267,9
Dorval;7;56;295;2178;11475,2;0;0;70;368,8
Hampstead;8;65;932,2;1175;16850,7;0;0;6;n.p.
Kirkland;6;56;277,9;2039;10118,6;0;0;40;198,5
Lachine;7;93;209;6462;14524,9;< 5;n.p.;191;429,3
LaSalle;17;131;170,5;11370;14794,5;0;0;260;338,3
L'Île-Bizard–Sainte-Geneviève;6;40;217,2;2483;13485;0;0;79;429
Mercier–Hochelaga-Maisonneuve;42;354;260,2;19984;14691,5;0;0;500;367,6
Montréal Est;< 5;14;* 363,6;678;17610,4;0;0;11;* 285,7
Montréal-Nord;10;117;138,9;15494;18394;< 5;n.p.;389;461,8
Montréal-Ouest;< 5;15;* 297;587;11623,8;0;0;< 5;n.p.
Mont-Royal;17;77;379,8;2706;13345,8;0;0;95;468,5
Outremont;15;80;334;2970;12398,8;0;0;31;* 129,4
Pierrefonds–Roxboro;20;135;194,8;9212;13293,5;0;0;103;148,6
Plateau Mont-Royal;47;365;351;13059;12556,7;0;0;194;186,5
Pointe-Claire;9;75;239;2994;9541,1;0;0;65;207,1
Rivière-des-Prairies–Pointe-aux-Trembles;31;206;193;18129;16983,8;0;0;353;330,7
Rosemont–La Petite Patrie;54;432;309,5;18376;13164,3;0;0;352;252,2
Sainte-Anne-de-Bellevue;0;11;* 221,9;487;9822,5;0;0;14;* 282,4
Saint-Laurent;22;185;187,2;15092;15271;< 5;n.p.;172;174
Saint-Léonard;20;111;141,8;14604;18650,2;< 5;n.p.;168;214,5
Senneville;0;< 5;n.p.;91;9880,6;0;0;0;0
Sud-Ouest;27;210;268,7;10086;12905,8;< 5;n.p.;230;294,3
Verdun;22;166;239,8;7879;11381,1;< 5;n.p.;212;306,2
Ville-Marie;41;292;327,5;12349;13848,8;0;0;154;172,7
Villeray–Saint-Michel–Parc-Extension;36;292;203;22322;15517,2;0;0;245;170,3
Westmount;8;103;507,1;2168;10673,5;0;0;64;315,1
Territoire à confirmer;22;252;;7714;;0;;31;
Total à Montréal;638;4974;240,8;288837;13982,8;7;n.p.;5344;258,7
