Arrondissement ou ville liée;Nombre de nouveaux cas rapportés, les dernières 24 heures;Nombre de cas, les derniers 14 jours;Taux de cas pour 100 000 personnes, les derniers 14 jours;Nombre de cas cumulatif, depuis le début de la pandémie;Taux de cas pour 100 000 personnes cumulatif, depuis le début de la pandémie;Nombre de décès, les derniers 14 jours;Taux de mortalité pour 100 000 personnes, les derniers 14 jours;Nombre de décès cumulatif, depuis le début de la pandémie;Taux de mortalité pour 100 000 personnes cumulatif, depuis le début de la pandémie
Ahuntsic–Cartierville;30;374;278,6;20003;14900,4;< 5;n.p.;523;389,6
Anjou;10;100;233,7;6855;16017,9;< 5;n.p.;84;196,3
Baie D'urfé;0;7;n.p.;291;7611,8;0;;< 5;n.p.
Beaconsfield;< 5;69;357,1;1532;7928;< 5;n.p.;27;* 139,7
Côte-des-Neiges–Notre-Dame-de-Grâce;32;449;269,6;23818;14303,4;8;n.p.;405;243,2
Côte-Saint-Luc;9;130;400,6;5320;16395,5;< 5;n.p.;129;397,6
Dollard-des-Ormeaux;14;145;296,5;6084;12442;0;;131;267,9
Dorval;< 5;56;295;2067;10890,4;0;;70;368,8
Hampstead;< 5;42;602,3;1033;14814,3;0;;6;n.p.
Kirkland;< 5;34;* 168,7;1908;9468,5;< 5;n.p.;40;198,5
Lachine;11;154;346,2;6261;14073,1;< 5;n.p.;189;424,8
LaSalle;14;189;245,9;11061;14392,4;< 5;n.p.;258;335,7
L'Île-Bizard–Sainte-Geneviève;< 5;78;423,6;2355;12789,9;0;;79;429
Mercier–Hochelaga-Maisonneuve;27;351;258;19293;14183,5;< 5;n.p.;498;366,1
Montréal Est;0;12;* 311,7;648;16831,2;0;;11;* 285,7
Montréal-Nord;16;230;273;15228;18078,2;< 5;n.p.;381;452,3
Montréal-Ouest;0;24;* 475,2;549;10871,3;0;;< 5;n.p.
Mont-Royal;< 5;87;429,1;2541;12532,1;0;;95;468,5
Outremont;< 5;93;388,2;2795;11668,2;0;;30;* 125,2
Pierrefonds–Roxboro;5;175;252,5;8899;12841,8;0;;100;144,3
Plateau Mont-Royal;12;276;265,4;12376;11900;< 5;n.p.;192;184,6
Pointe-Claire;< 5;90;286,8;2821;8989,8;< 5;n.p.;64;204
Rivière-des-Prairies–Pointe-aux-Trembles;21;289;270,7;17635;16521;< 5;n.p.;351;328,8
Rosemont–La Petite Patrie;25;367;262,9;17543;12567,5;< 5;n.p.;350;250,7
Sainte-Anne-de-Bellevue;< 5;18;* 363;440;8874,5;0;;14;* 282,4
Saint-Laurent;14;261;264,1;14658;14831,8;< 5;n.p.;171;173
Saint-Léonard;12;200;255,4;14309;18273,4;< 5;n.p.;166;212
Senneville;0;< 5;n.p.;84;9120,5;0;;0;
Sud-Ouest;12;158;202,2;9644;12340,2;< 5;n.p.;228;291,7
Verdun;13;176;254,2;7511;10849,5;0;;211;304,8
Ville-Marie;19;255;286;11756;13183,8;< 5;n.p.;148;166
Villeray–Saint-Michel–Parc-Extension;13;309;214,8;21726;15102,9;5;n.p.;241;167,5
Westmount;6;85;418,5;1922;9462,4;< 5;n.p.;64;315,1
Territoire à confirmer;9;166;;7344;;< 5;;31;
Total à Montréal;347;5453;264;278311;13473,2;51;2,5;5293;256,2
