Date;Doses du vaccin COVID-19 reçues (cumulatif);Doses du vaccin COVID-19 administrées (cumulatif)
2022-04-21;23082195;19257081
2022-04-20;23082195;19216693
2022-04-19;23082195;19173158
2022-04-18;23082195;19138827
2022-04-17;23082195;19124753
2022-04-16;23082195;19123534
2022-04-15;23082195;19095297
2022-04-14;23082195;19061472
