Arrondissement ou ville liée;Nombre de nouveaux cas rapportés, les dernières 24 heures;Nombre de cas, les derniers 14 jours;Taux de cas pour 100 000 personnes, les derniers 14 jours;Nombre de cas cumulatif, depuis le début de la pandémie;Taux de cas pour 100 000 personnes cumulatif, depuis le début de la pandémie;Nombre de décès, les derniers 14 jours;Taux de mortalité pour 100 000 personnes, les derniers 14 jours;Nombre de décès cumulatif, depuis le début de la pandémie;Taux de mortalité pour 100 000 personnes cumulatif, depuis le début de la pandémie
Ahuntsic–Cartierville;23;199;148,2;3200;2383,7;0;;372;277,1
Anjou;< 5;88;205,6;994;2322,6;< 5;n.p.;49;114,5
Baie D'urfé;0;< 5;n.p.;36;* 941,7;0;;< 5;n.p.
Beaconsfield;< 5;15;* 77,6;103;533;0;;8;n.p.
Côte-des-Neiges–Notre-Dame-de-Grâce;84;407;244,4;3486;2093,4;< 5;n.p.;272;163,3
Côte-Saint-Luc;15;97;298,9;877;2702,8;0;;62;191,1
Dollard-des-Ormeaux;0;71;145,2;689;1409;0;;88;180
Dorval;< 5;18;* 94,8;307;1617,5;0;;61;321,4
Hampstead;0;12;* 172,1;117;1677,9;0;;< 5;n.p.
Kirkland;< 5;26;* 129;197;977,6;0;;27;* 134
Lachine;< 5;66;148,4;853;1917,3;0;;108;242,8
LaSalle;12;101;131,4;1654;2152,2;0;;185;240,7
L'Île-Bizard–Sainte-Geneviève;0;11;* 59,7;280;1520,7;0;;49;266,1
Mercier–Hochelaga-Maisonneuve;12;185;136;3244;2384,9;< 5;n.p.;389;286
Montréal Est;< 5;< 5;n.p.;62;1610,4;0;;< 5;n.p.
Montréal-Nord;16;221;262,4;3434;4076,7;< 5;n.p.;253;300,4
Montréal-Ouest;< 5;5;n.p.;42;831,7;0;;< 5;n.p.
Mont-Royal;7;48;236,7;457;2253,9;0;;90;443,9
Outremont;6;23;* 96;554;2312,8;0;;11;* 45,9
Pierrefonds–Roxboro;7;120;173,2;880;1269,9;< 5;n.p.;38;54,8
Plateau Mont-Royal;8;92;88,5;1648;1584,6;0;;129;124
Pointe-Claire;< 5;23;* 73,3;281;895,5;0;;32;* 102
Rivière-des-Prairies–Pointe-aux-Trembles;6;180;168,6;2892;2709,3;< 5;n.p.;253;237
Rosemont–La Petite Patrie;24;212;151,9;2453;1757,3;< 5;n.p.;240;171,9
Sainte-Anne-de-Bellevue;0;< 5;n.p.;24;* 484,1;0;;< 5;n.p.
Saint-Laurent;12;249;252;1835;1856,8;< 5;n.p.;105;106,2
Saint-Léonard;12;186;237,5;1764;2252,7;0;;52;66,4
Senneville;0;0;;< 5;n.p.;0;;0;
Sud-Ouest;7;100;128;1442;1845,1;< 5;n.p.;180;230,3
Verdun;5;77;111,2;1284;1854,7;< 5;n.p.;165;238,3
Ville-Marie;14;145;162,6;1755;1968,2;< 5;n.p.;83;93,1
Villeray–Saint-Michel–Parc-Extension;36;351;244;3355;2332,2;< 5;n.p.;131;91,1
Westmount;< 5;14;* 68,9;267;1314,5;0;;36;* 177,2
Territoire à confirmer;-3;61;;926;;0;;37;
Total à Montréal;319;3409;165;41395;2004;19;*0,9;3518;170,3
