Arrondissement ou ville liée;Nombre de nouveaux cas rapportés, les dernières 24 heures;Nombre de cas, les derniers 14 jours;Taux de cas pour 100 000 personnes, les derniers 14 jours;Nombre de cas cumulatif, depuis le début de la pandémie;Taux de cas pour 100 000 personnes cumulatif, depuis le début de la pandémie;Nombre de décès, les derniers 14 jours;Taux de mortalité pour 100 000 personnes, les derniers 14 jours;Nombre de décès cumulatif, depuis le début de la pandémie;Taux de mortalité pour 100 000 personnes cumulatif, depuis le début de la pandémie
Ahuntsic–Cartierville;203;3028;2255,6;17403;12963,6;6;n.p.;499;371,7
Anjou;56;1276;2981,6;6154;14379,8;0;;80;186,9
Baie D'urfé;< 5;86;2249,5;242;6330,1;0;;< 5;n.p.
Beaconsfield;16;378;1956,1;1263;6535,9;< 5;n.p.;23;* 119
Côte-des-Neiges–Notre-Dame-de-Grâce;401;4543;2728,2;20772;12474,2;< 5;n.p.;375;225,2
Côte-Saint-Luc;75;757;2333;4563;14062,5;< 5;n.p.;121;372,9
Dollard-des-Ormeaux;59;1281;2619,7;5208;10650,5;< 5;n.p.;127;259,7
Dorval;37;506;2666;1721;9067,4;0;;69;363,5
Hampstead;21;151;2165,5;807;11573,2;0;;6;n.p.
Kirkland;18;475;2357,2;1651;8193,1;< 5;n.p.;37;183,6
Lachine;95;1365;3068,2;5453;12257;0;;172;386,6
LaSalle;98;2167;2819,7;9828;12788;0;;248;322,7
L'Île-Bizard–Sainte-Geneviève;18;500;2715,5;1953;10606,6;0;;76;412,8
Mercier–Hochelaga-Maisonneuve;151;3759;2763,5;16685;12266,2;< 5;n.p.;456;335,2
Montréal Est;6;97;2519,5;555;14415,6;0;;9;* 233,8
Montréal-Nord;94;1964;2331,6;13387;15892,6;9;*10,7;347;411,9
Montréal-Ouest;11;100;1980,2;452;8950,5;0;;< 5;n.p.
Mont-Royal;39;485;2392;2134;10524,8;0;;94;463,6
Outremont;39;471;1966,3;2387;9964,9;0;;29;* 121,1
Pierrefonds–Roxboro;86;2003;2890,5;7876;11365,6;0;;89;128,4
Plateau Mont-Royal;94;2438;2344,2;10813;10397,1;< 5;n.p.;178;171,2
Pointe-Claire;26;711;2265,8;2388;7609,9;< 5;n.p.;59;188
Rivière-des-Prairies–Pointe-aux-Trembles;131;3091;2895,7;15511;14531,2;< 5;n.p.;327;306,3
Rosemont–La Petite Patrie;174;3671;2629,8;15302;10962,1;< 5;n.p.;332;237,8
Sainte-Anne-de-Bellevue;< 5;112;2259;367;7402,2;0;;13;* 262,2
Saint-Laurent;143;2117;2142,1;13038;13192,6;< 5;n.p.;161;162,9
Saint-Léonard;117;2122;2709,9;12801;16347,6;< 5;n.p.;155;197,9
Senneville;0;22;* 2388,7;70;7600,4;0;;0;
Sud-Ouest;92;2027;2593,7;8408;10758,7;0;;211;270
Verdun;68;1556;2247,6;6552;9464,2;< 5;n.p.;203;293,2
Ville-Marie;115;2310;2590,6;10120;11349,1;< 5;n.p.;134;150,3
Villeray–Saint-Michel–Parc-Extension;287;3901;2711,8;19309;13422,7;< 5;n.p.;208;144,6
Westmount;25;318;1565,6;1504;7404,5;< 5;n.p.;59;290,5
Territoire à confirmer;178;1868;;4999;;< 5;;28;
Total à Montréal;2980;51656;2500,7;241676;11699,7;46;2,2;4931;238,7
