Arrondissement ou ville liée;Nombre de nouveaux cas rapportés, les dernières 24 heures;Nombre de cas, les derniers 14 jours;Taux de cas pour 100 000 personnes, les derniers 14 jours;Nombre de cas cumulatif, depuis le début de la pandémie;Taux de cas pour 100 000 personnes cumulatif, depuis le début de la pandémie;Nombre de décès, les derniers 14 jours;Taux de mortalité pour 100 000 personnes, les derniers 14 jours;Nombre de décès cumulatif, depuis le début de la pandémie;Taux de mortalité pour 100 000 personnes cumulatif, depuis le début de la pandémie
Ahuntsic–Cartierville;n.d.;163;121,4;12186;9077,4;0;;492;366,5
Anjou;n.d.;73;170,6;4096;9571;0;;79;184,6
Baie D'urfé;n.d.;< 5;n.p.;113;2955,8;0;;< 5;n.p.
Beaconsfield;n.d.;19;* 98,3;619;3203,3;0;;21;* 108,7
Côte-des-Neiges–Notre-Dame-de-Grâce;n.d.;306;183,8;13670;8209,2;0;;372;223,4
Côte-Saint-Luc;n.d.;38;117,1;3286;10127;0;;120;369,8
Dollard-des-Ormeaux;n.d.;64;130,9;3325;6799,7;0;;125;255,6
Dorval;n.d.;11;* 58;922;4857,7;0;;69;363,5
Hampstead;n.d.;16;* 229,5;522;7486;0;;6;n.p.
Kirkland;n.d.;16;* 79,4;905;4491,1;0;;36;* 178,7
Lachine;n.d.;47;105,6;3408;7660,3;0;;171;384,4
LaSalle;n.d.;95;123,6;6487;8440,8;< 5;n.p.;247;321,4
L'Île-Bizard–Sainte-Geneviève;n.d.;16;* 86,9;1184;6430,2;0;;76;412,8
Mercier–Hochelaga-Maisonneuve;n.d.;197;144,8;10291;7565,6;< 5;n.p.;452;332,3
Montréal Est;n.d.;18;* 467,5;339;8805,2;0;;9;* 233,8
Montréal-Nord;n.d.;79;93,8;10420;12370,3;< 5;n.p.;338;401,3
Montréal-Ouest;n.d.;5;n.p.;245;4851,5;0;;< 5;n.p.
Mont-Royal;n.d.;22;* 108,5;1281;6317,8;0;;94;463,6
Outremont;n.d.;18;* 75,1;1445;6032,4;0;;29;* 121,1
Pierrefonds–Roxboro;n.d.;72;103,9;4968;7169,1;0;;88;127
Plateau Mont-Royal;n.d.;176;169,2;5592;5376,9;0;;172;165,4
Pointe-Claire;n.d.;26;* 82,9;1231;3922,9;< 5;n.p.;56;178,5
Rivière-des-Prairies–Pointe-aux-Trembles;n.d.;238;223;10798;10115,9;0;;323;302,6
Rosemont–La Petite Patrie;n.d.;172;123,2;8327;5965,3;< 5;n.p.;328;235
Sainte-Anne-de-Bellevue;n.d.;< 5;n.p.;190;3832,2;0;;13;* 262,2
Saint-Laurent;n.d.;86;87;9619;9733,1;0;;159;160,9
Saint-Léonard;n.d.;218;278,4;9338;11925,2;0;;148;189
Senneville;n.d.;0;;34;* 3691,6;0;;0;
Sud-Ouest;n.d.;83;106,2;4736;6060,1;0;;209;267,4
Verdun;n.d.;83;119,9;3712;5361,9;< 5;n.p.;201;290,3
Ville-Marie;n.d.;125;140,2;5853;6563,9;0;;130;145,8
Villeray–Saint-Michel–Parc-Extension;n.d.;171;118,9;12866;8943,9;0;;206;143,2
Westmount;n.d.;20;* 98,5;887;4366,9;0;;57;280,6
Territoire à confirmer;n.d.;47;;2226;;0;;25;
Total à Montréal;211;2726;132;155121;7509,5;7;n.p.;4857;235,1
