Arrondissement ou ville liée;Nombre de nouveaux cas rapportés, les dernières 24 heures;Nombre de cas, les derniers 14 jours;Taux de cas pour 100 000 personnes, les derniers 14 jours;Nombre de cas cumulatif, depuis le début de la pandémie;Taux de cas pour 100 000 personnes cumulatif, depuis le début de la pandémie;Nombre de décès, les derniers 14 jours;Taux de mortalité pour 100 000 personnes, les derniers 14 jours;Nombre de décès cumulatif, depuis le début de la pandémie;Taux de mortalité pour 100 000 personnes cumulatif, depuis le début de la pandémie
Ahuntsic–Cartierville;15;168;125,1;12201;9088,6;0;;492;366,5
Anjou;13;81;189,3;4109;9601,4;0;;79;184,6
Baie D'urfé;0;< 5;n.p.;113;2955,8;0;;< 5;n.p.
Beaconsfield;< 5;22;* 113,8;622;3218,8;0;;21;* 108,7
Côte-des-Neiges–Notre-Dame-de-Grâce;20;304;182,6;13690;8221,2;0;;372;223,4
Côte-Saint-Luc;0;37;114;3286;10127;0;;120;369,8
Dollard-des-Ormeaux;6;66;135;3331;6812;0;;125;255,6
Dorval;< 5;12;* 63,2;924;4868,3;0;;69;363,5
Hampstead;< 5;15;* 215,1;523;7500,4;0;;6;n.p.
Kirkland;< 5;16;* 79,4;909;4510,9;0;;36;* 178,7
Lachine;< 5;46;103,4;3409;7662,6;0;;171;384,4
LaSalle;7;95;123,6;6494;8449,9;< 5;n.p.;247;321,4
L'Île-Bizard–Sainte-Geneviève;< 5;18;* 97,8;1186;6441,1;0;;76;412,8
Mercier–Hochelaga-Maisonneuve;29;211;155,1;10320;7586,9;< 5;n.p.;452;332,3
Montréal Est;< 5;20;* 519,5;341;8857,1;0;;9;* 233,8
Montréal-Nord;9;86;102,1;10429;12381;< 5;n.p.;338;401,3
Montréal-Ouest;< 5;6;n.p.;246;4871,3;0;;< 5;n.p.
Mont-Royal;< 5;23;* 113,4;1282;6322,7;0;;94;463,6
Outremont;< 5;19;* 79,3;1448;6044,9;0;;29;* 121,1
Pierrefonds–Roxboro;8;71;102,5;4976;7180,7;0;;88;127
Plateau Mont-Royal;19;188;180,8;5611;5395,2;0;;172;165,4
Pointe-Claire;< 5;26;* 82,9;1233;3929,3;< 5;n.p.;56;178,5
Rivière-des-Prairies–Pointe-aux-Trembles;20;236;221,1;10818;10134,6;0;;323;302,6
Rosemont–La Petite Patrie;19;177;126,8;8346;5978,9;< 5;n.p.;328;235
Sainte-Anne-de-Bellevue;0;< 5;n.p.;190;3832,2;0;;13;* 262,2
Saint-Laurent;7;89;90,1;9626;9740,2;0;;159;160,9
Saint-Léonard;22;223;284,8;9360;11953,3;0;;148;189
Senneville;0;0;;34;* 3691,6;0;;0;
Sud-Ouest;8;81;103,6;4744;6070,3;0;;209;267,4
Verdun;7;84;121,3;3719;5372;0;;201;290,3
Ville-Marie;7;114;127,8;5860;6571,7;0;;130;145,8
Villeray–Saint-Michel–Parc-Extension;21;184;127,9;12887;8958,5;0;;206;143,2
Westmount;< 5;21;* 103,4;888;4371,8;0;;57;280,6
Territoire à confirmer;-5;40;;2221;;< 5;;27;
Total à Montréal;255;2785;134,8;155376;7521,9;8;n.p.;4859;235,2
