"Date";"Doses du vaccin COVID-19 reçues (cumulatif)";"Doses du vaccin COVID-19 administrées (cumulatif)"
2022-05-01;23082195;19524828
2022-04-30;23082195;19516978
2022-04-29;23082195;19494042
2022-04-28;23082195;19463900
2022-04-27;23082195;19430199
2022-04-26;23082195;19396541
2022-04-25;23082195;19365761
